position	coverage	clip_count	SA
16449	378971	60655	7896
16458	254841	53489	10792
16569	53461	53271	27365
16380	238411	26450	111842
16451	304170	17449	2952
16492	135825	13908	5522
16453	284993	13876	7509
1	40055	13452	35142
16450	316775	11135	2592
16460	203412	10922	5727
16494	122658	10593	4049
16462	190054	10297	3132
16487	146003	10022	3814
16454	271174	9658	3570
16514	101485	9253	6081
16425	460693	8898	1506
16485	154343	8650	3471
16518	90801	7718	6330
16389	318517	6971	52643
16476	162592	6311	2416
16231	49793	5960	4764
16532	84110	5365	3195
16358	118715	5146	10398
16295	91524	5005	6795
16456	259636	5003	2569
16383	274121	4782	19467
16391	356905	4495	37027
16481	159620	4427	1852
16298	97942	4341	4207
16464	177700	3946	1846
16466	174648	3831	1994
16353	107166	3778	4997
16469	169880	3707	1993
16549	70189	3612	1758
16381	250059	3448	13264
16275	75328	3424	3350
3493	14760	3376	110
315	12029	3354	249
16461	193000	3309	1975
16395	401282	3305	16732
16399	437093	3288	19317
16508	107055	3260	2534
16375	144422	3202	8995
16519	83937	2826	2121
16500	111350	2751	1623
16392	370631	2597	14127
16374	138248	2566	6207
16512	103433	2555	2000
16447	385312	2538	853
16515	92455	2504	1952
16398	422306	2465	10644
16457	256111	2417	2075
16536	77847	2397	1089
16474	164142	2367	879
16544	73849	2362	1144
72	24314	2348	411
16463	180183	2342	1442
16317	101785	2292	4814
16393	379871	2220	6000
16470	166330	2164	686
16368	133588	2151	4572
16294	85034	2144	3123
16533	78917	2142	1479
16467	171723	2134	1577
16367	130145	2068	2837
16366	126747	2047	2967
16362	119989	1908	2725
16396	409210	1878	4885
16318	103906	1857	3019
16286	82232	1746	1691
16550	66352	1677	803
16455	261491	1664	1275
16264	64289	1647	1793
59	32569	1647	154
56	35981	1646	168
16278	79496	1630	1217
16237	53387	1574	1485
16484	155242	1558	1081
16071	24481	1547	1482
16444	389565	1490	290
16390	324886	1472	4546
16382	256407	1458	7674
16566	57594	1458	733
61	30433	1456	212
16355	108490	1453	3285
16199	36772	1447	1586
16364	122958	1439	2360
67	27050	1398	155
16256	59505	1378	1654
16433	419234	1364	412
16495	112677	1329	922
16349	103072	1308	3691
16568	54958	1304	675
16401	446650	1301	3030
16459	202670	1295	1474
16378	150006	1278	2659
16271	68294	1269	1657
16436	411184	1122	437
16426	422093	1120	5439
16427	425357	1120	984
45	40603	1117	60
16473	164780	1108	551
1923	20556	1103	509
16565	58877	1073	395
33	47509	1069	49
16248	55988	1056	1091
16507	107691	1055	912
16423	469644	1042	332
16482	155736	1021	415
16509	104111	1008	771
16501	108830	999	521
16328	105649	991	2225
16435	415485	987	412
