position	coverage	clip_count	SA
16449	389191	145816	26159
16569	68033	67886	27373
16380	407285	56418	256932
16528	98136	19925	7256
16457	224637	18392	5715
16313	111550	16739	16129
16477	143246	16419	6507
1	36070	15832	31938
16357	137803	13673	29910
16473	157101	13362	2958
16368	196163	13095	29787
16483	127834	12213	4562
16471	169247	11512	2413
16425	495459	11050	1917
16460	198540	10940	4064
16279	49296	9848	9427
16454	235100	9497	5382
16459	206858	8574	3117
16361	147992	7256	17420
16463	179268	6124	2303
16461	187977	5854	2219
16363	158426	5144	8716
16447	397281	4823	1044
16294	70065	4796	8544
16479	126362	4643	2008
16433	458587	4371	168
16371	193481	4297	3318
16364	166733	4268	8180
16464	173517	3827	1061
309	13758	3691	830
16451	240021	3608	1494
16295	75526	3601	6587
16299	81998	3431	3881
16512	101070	3372	4110
315	9373	3181	513
16497	115271	3155	1763
16462	182375	3051	1351
16518	97908	2972	3418
16224	12236	2914	3389
270	19812	2880	3675
57	35351	2833	189
16390	447000	2811	17481
16500	110330	2788	3342
16426	463446	2639	12847
3493	12428	2553	159
16184	9345	2485	2116
16291	61018	2454	2207
16444	402462	2449	356
16312	90365	2386	2328
16427	467973	2345	1811
16455	225941	2345	1219
16435	451109	2257	120
16498	112395	2252	1002
8561	8438	2214	984
16261	20008	2126	1447
16511	102883	2051	2593
59	30851	2010	143
8437	9655	1889	1465
16396	485399	1864	13997
16478	127706	1823	924
16315	114107	1779	4059
16423	509382	1707	580
16367	173311	1698	1896
16392	457120	1675	4606
16394	471029	1661	10566
16071	24157	1658	2480
45	40636	1635	83
16504	106709	1629	1872
16472	158403	1600	665
16362	149463	1538	2296
16365	169445	1528	2793
16379	210719	1503	4507
16502	107692	1486	1899
16492	116196	1477	824
16190	9526	1472	1696
16436	448863	1457	196
16515	98432	1455	1635
194	22610	1393	841
16284	52887	1367	2557
16530	78585	1347	767
16453	235788	1308	1107
16264	22318	1270	1201
56	36741	1258	92
16293	63053	1257	842
16474	143885	1246	543
3263	21062	1237	514
16565	71904	1145	320
16375	197206	1144	3381
2488	19713	1101	3
16188	8518	1092	16
16369	189814	1073	2407
16432	460789	1065	115
15537	27176	1064	1120
16334	113819	1055	2361
16508	104349	1053	1288
16424	498246	1050	463
58	32212	1048	76
16287	55269	1042	1475
16300	83848	1038	792
16458	206901	1029	798
16383	419320	979	6971
16510	103635	969	1163
16567	69977	962	297
16288	56798	961	1152
16244	14928	959	1781
16440	408483	957	179
16550	76605	957	655
8562	5665	935	523
