position	coverage	clip_count	SA
16454	335302	159246	68995
16363	234879	79746	186768
16375	387014	48996	136356
16569	47305	47202	14780
16460	168515	42054	15997
16492	87921	20389	8221
16485	102588	10898	3666
16502	64182	9991	11197
16350	73608	9621	8317
16366	250680	9367	6410
16461	126801	8450	2989
16479	112172	7603	2078
16449	352231	7286	1200
16425	423711	7176	3139
16349	61281	6058	15529
1	23439	5847	28134
56	22984	5824	358
16511	55091	5792	9463
16455	175780	3948	1819
16374	269932	3731	9212
16380	411178	3717	14190
16456	171712	3665	1555
16287	43712	3554	7463
16451	341416	3345	1373
59	16088	3098	179
3493	12429	2845	37
16373	263612	2771	4642
16496	67347	2765	2565
16393	445175	2704	15650
16565	51462	2643	679
16473	115181	2462	1016
16372	259153	2260	2842
16490	90216	2218	817
16320	51394	2085	3455
16336	52703	2013	7092
16528	57382	1933	746
16426	373897	1901	5972
66	12716	1884	207
16313	49892	1736	1495
16462	118756	1731	724
8280	2274	1721	8
16427	378020	1550	501
16563	53298	1534	669
53	24949	1458	50
16244	22474	1438	695
315	7692	1339	65
16151	13918	1323	2947
16399	436374	1256	4797
36	28242	1207	41
16074	16141	1194	440
16483	104449	1100	456
16184	14724	1062	1684
16196	16817	1038	1899
16433	369427	992	124
16423	411823	987	561
524	4929	975	153
16067	14386	933	893
16488	91276	933	399
16459	168794	927	834
16282	38532	909	1110
146	9561	906	433
16194	15552	906	1585
16412	449996	903	284
314	8551	898	409
216	10636	883	601
16436	364591	880	184
16469	116990	875	425
8578	13412	859	9
16394	432787	851	1833
16277	36779	833	477
16472	115870	815	189
16504	54942	796	1407
16337	53328	769	1998
16258	24648	748	376
16321	51662	745	1886
16435	365805	740	145
120	11202	703	231
16518	52334	701	988
16429	377798	691	224
514	5114	684	58
16447	355147	665	232
15865	18730	655	1486
16368	255063	651	1332
471	7589	636	7
16450	343444	618	477
2488	13594	611	1
57	17069	610	44
16552	55401	608	177
16453	335885	600	500
16458	168744	595	643
16440	357863	592	168
302	9331	587	175
15909	19518	586	200
16550	56221	581	190
16495	67665	557	351
16291	45572	527	1158
72	10630	521	79
16369	254968	521	1111
16424	405013	520	378
16371	256082	519	1012
16470	116229	515	269
16480	104749	515	147
16415	447310	512	371
16296	46672	510	546
16474	112515	506	167
15593	18592	495	725
16035	14376	495	552
16411	447688	494	311
16457	168692	491	661
16525	54546	491	409
16408	442414	476	297
16420	422684	473	68
16452	337404	469	335
16290	44915	461	575
16432	371234	459	92
16444	355649	454	176
16422	417082	451	247
16308	48394	449	460
16503	54347	439	1015
16417	450011	436	415
16421	418479	434	196
16506	55413	428	719
16403	444402	425	1790
16568	47829	419	59
16365	237146	419	878
141	10527	419	142
142	10150	418	129
16428	377945	417	269
16413	448033	417	301
16416	448746	391	207
16208	17360	386	667
143	9803	384	390
16273	27548	381	382
16071	14964	379	461
516	5224	374	56
16012	15379	369	122
16434	367305	366	118
16431	373502	363	194
16463	117147	361	258
16567	48231	358	91
16400	439732	357	967
16397	432854	350	786
16407	441146	342	533
16566	48668	340	82
16414	447922	339	273
264	10451	339	75
16364	235971	336	819
16386	418280	336	1223
16260	25157	333	324
16392	431812	331	2155
16439	359025	327	148
16468	117225	319	196
16387	420248	316	1121
16509	55282	306	671
16236	19837	306	657
16276	35738	306	448
16396	433063	302	440
16391	428003	302	779
16249	23321	298	70
224	9912	288	79
16395	433958	286	1080
15774	18219	282	78
16405	444592	282	150
16362	73716	280	699
311	8564	272	57
5312	17627	270	3
356	8307	269	20
16442	356293	266	142
16332	49725	260	702
186	10061	258	176
104	11403	256	100
307	8789	250	113
16410	445314	248	502
16430	376347	248	87
16367	253755	247	523
130	10486	243	109
15550	18429	243	36
16404	444431	241	246
16437	362466	240	104
14384	15118	238	55
16401	439934	236	579
16269	26093	236	300
15716	17823	235	366
16448	353648	233	121
15878	19102	232	17
2702	13531	231	0
151	8645	228	120
135	10355	226	109
16446	355130	224	144
16352	73773	221	458
496	5363	219	94
16542	57538	219	95
16225	17903	219	293
16467	117445	218	314
16379	396308	217	1274
16418	450470	215	387
16402	440489	214	256
8558	12086	213	3
116	11426	209	68
55	23251	209	27
105	11283	208	113
16491	88024	204	105
3484	8854	204	5
16388	421576	204	839
15955	17960	201	70
16389	423093	201	1525
114	11605	199	110
8659	16185	196	2
16383	414269	195	662
16357	73820	194	486
16478	112243	193	81
16353	73866	193	399
308	8593	191	85
16510	55101	188	224
16378	393919	188	1455
16476	112013	185	75
16398	433009	184	479
2705	13090	181	3
14799	15170	181	121
16445	355056	181	80
16370	255219	180	514
15928	18942	180	217
16477	112143	178	83
16376	388742	177	2045
289	10237	177	76
15348	17481	171	69
44	25744	171	39
16314	49728	169	532
16515	50192	169	393
16499	64224	168	151
16486	91578	168	108
2480	12974	167	2
16482	104376	166	68
16526	54409	166	48
82	10501	165	59
16419	451232	165	96
16280	37151	164	215
16409	442147	161	179
16262	25438	160	225
16481	104419	159	72
16250	23499	157	119
3524	13394	156	5
16181	13391	155	191
16377	390674	153	1974
16406	444719	153	381
16385	415903	153	617
16300	47432	152	155
360	8178	152	16
16501	64190	151	148
16475	112020	151	82
3108	14861	151	9
309	8370	150	91
280	10368	150	96
16317	48559	150	303
16306	47921	146	369
443	9219	146	61
16097	16015	145	58
2703	13298	144	2
16465	117100	144	291
16549	56494	144	36
507	4913	143	6
16361	73440	142	210
16351	73620	142	299
1236	13864	142	80
16219	17471	142	163
906	14760	140	10
3512	12857	138	2
16183	13544	138	172
16390	425303	136	974
10307	14918	135	1
16144	12520	134	275
16354	74137	133	1768
16464	116916	133	209
16516	50304	133	296
16471	115920	132	54
62	12698	130	27
16443	355574	128	73
58	16331	128	21
16338	53260	127	476
15645	18109	126	17
16315	49823	125	346
16179	13194	125	137
966	15377	124	43
3489	9005	124	3
290	10045	123	55
1146	13412	121	16
16355	74071	120	243
16489	90301	120	61
16484	103241	119	76
1068	14154	118	2
16513	49958	118	185
16275	28782	117	141
878	14426	117	5
16305	47711	117	345
16095	16018	117	158
16441	356835	115	382
16324	51054	115	172
97	11219	114	57
351	8091	113	15
13444	14225	113	118
16498	64278	113	117
149	8654	112	58
8577	12418	110	3
16438	359770	110	70
313	8634	109	55
16561	53695	109	40
16072	15116	109	134
2704	13144	107	2
16358	73926	107	282
16334	49682	107	305
3497	12425	106	1
305	8819	106	40
16564	51661	106	21
571	7490	106	43
16512	49942	105	306
16508	55238	105	261
16285	38496	104	180
7821	15571	104	57
2701	13673	104	1
357	8139	103	16
16298	46875	102	56
108	11248	101	81
16328	50246	101	106
16112	15629	100	104
232	9779	98	67
15987	16070	98	117
1733	16943	97	41
16487	91356	97	58
16294	45893	95	79
119	11239	92	53
16105	15771	92	130
16356	73729	91	105
435	9416	91	52
3522	13230	91	1
915	14849	91	55
208	10586	89	63
16532	56455	88	78
16293	45737	87	29
16540	57815	87	23
1696	15642	87	56
16223	17631	87	10
296	9685	86	38
15169	18036	85	98
1183	13199	85	72
106	11267	85	84
16069	14468	84	94
15792	18679	84	137
14552	16499	84	51
16041	14116	84	20
67	10897	84	24
15897	19101	83	84
16493	67616	83	75
445	9071	83	65
148	8674	83	64
13792	13802	83	67
16347	52479	82	118
16195	15624	82	140
54	23406	81	9
16297	46723	81	35
16494	67576	81	49
3549	13211	80	0
16188	14568	80	76
16261	25235	79	71
61	12791	79	13
15957	18081	79	96
6341	13828	78	22
8579	13522	77	3
16319	48320	77	186
16104	15736	75	65
278	10450	75	43
15898	19168	75	172
379	9166	75	7
16382	413227	74	706
470	7699	73	38
341	7727	73	12
8568	12134	73	1
329	6936	72	3
3270	16715	72	30
806	13258	71	37
252	10051	71	43
2711	13151	71	11
16310	48312	70	44
2457	13733	70	0
16384	415040	70	600
60	12937	70	18
16157	13815	70	88
15616	18329	69	44
166	9098	69	45
983	15450	69	46
520	4942	68	47
16346	52828	68	185
16466	117161	68	248
16348	52313	67	334
16115	15643	67	128
16286	38569	66	38
8574	12224	66	1
16295	45990	65	46
16323	51156	65	43
16534	56602	65	23
16267	25705	64	50
1493	15515	64	43
16106	15787	64	81
8547	12127	64	1
358	8109	63	7
64	12537	62	14
16299	47027	62	40
16381	412073	62	393
513	4405	62	601
237	9910	62	38
15861	18054	62	64
14563	16967	62	53
2479	12777	61	0
300	9472	61	26
15967	17185	61	49
16322	51517	61	29
16278	36860	61	27
262	10054	60	33
16360	73575	60	146
13932	14451	60	52
16259	24751	60	46
16270	26322	60	22
2490	13719	59	0
6420	13093	59	1
16292	45628	59	60
441	9303	59	28
16335	49572	59	173
15713	17532	59	51
33	28601	59	40
16562	53441	59	7
15685	17794	58	58
2487	12920	58	0
426	9514	58	40
14256	14302	57	37
16560	53888	57	18
15738	17664	57	49
15785	18553	57	79
511	4561	57	35
3750	15882	57	0
16197	16974	57	68
15632	18185	56	60
10291	14060	56	3
15747	17865	56	63
16108	15714	56	59
3492	8992	56	1
14412	15469	56	40
16268	25727	55	22
15174	17905	55	58
489	5915	55	31
16339	53219	55	262
15742	17733	55	67
16289	43770	55	59
16164	13526	54	56
16084	15835	54	77
16078	16066	54	51
538	4963	54	5
333	7060	54	9
16128	13871	53	50
15537	17582	53	52
668	12570	53	27
139	10190	53	37
184	9957	53	38
16242	20694	52	12
14132	15218	52	37
14418	15509	52	43
223	9938	52	35
11176	14398	52	0
5122	17282	52	34
410	9801	52	35
16558	54173	51	20
492	5669	51	19
16303	47633	51	23
16333	49633	51	68
16329	50136	51	17
160	8827	49	29
16318	48365	49	14
16557	54329	49	9
16544	57061	49	16
3829	15705	48	0
16302	47618	48	33
481	6403	48	40
1133	13085	48	8
16050	13791	47	55
51	25160	47	10
1179	13312	47	5
16559	54036	47	6
495	5464	46	32
10620	15735	46	41
696	12870	46	24
2932	16422	46	26
15355	17556	46	95
16246	22571	46	22
15965	17665	46	51
8482	14531	45	23
16099	15973	45	59
16248	22916	45	13
414	9661	45	32
15956	18023	45	41
38	26542	45	32
16256	23811	44	17
15926	18770	44	24
14330	13626	44	38
15773	17957	44	30
112	11481	44	39
125	10628	44	14
35	28399	43	34
1578	14980	43	19
917	14758	43	28
16327	50370	43	35
147	8673	43	20
491	5747	43	27
13305	14651	43	34
15939	18372	43	63
15327	17208	43	22
15578	18244	43	30
16342	52969	43	147
16217	17407	43	53
15810	18966	43	57
473	6841	43	20
13704	12210	42	31
16344	52952	42	147
3820	15556	42	17
4768	17101	42	10
8571	12182	42	0
16190	14519	42	48
71	10697	42	10
518	4932	42	17
3577	12845	42	17
15657	18164	42	40
3319	16111	41	23
2476	12906	41	0
16325	50908	41	36
7503	15866	41	13
14806	15065	41	33
168	9322	41	33
10305	14679	41	0
3260	16772	41	12
16535	56760	41	31
8551	12058	41	4
244	9994	41	22
13294	14704	41	16
16264	25439	40	47
15442	17431	40	44
16340	53103	40	108
16153	13907	40	75
15985	16042	39	57
15636	18073	39	28
16205	16927	39	48
15853	18050	39	65
554	6239	39	10
3506	12597	39	1
14275	14122	39	22
8567	12072	39	1
303	8766	39	15
16500	64101	39	49
10971	14957	39	38
16546	56804	38	13
5389	18803	38	17
16517	50449	38	26
16239	19897	38	28
599	9319	38	11
2723	13297	37	0
3802	15452	37	18
235	9929	37	23
16187	14489	37	16
460	8393	37	30
15316	17142	37	37
14679	16673	37	22
45	25492	37	23
368	8418	37	8
3510	12692	37	2
16073	14907	37	44
13129	13487	37	32
16281	37171	37	28
16307	47901	37	12
15623	18159	37	35
16266	25609	36	34
16345	52884	36	231
1188	13053	36	1
16497	64639	36	47
8546	12034	36	3
725	12916	36	18
