position	coverage	clip_count	SA
16569	47225	47057	20132
16478	97702	16379	7273
16468	116577	12455	3743
16455	164007	12110	5242
16363	89314	11135	20891
16460	140459	9225	2979
1	31137	8024	31040
16296	59913	7549	5319
16452	175283	6957	3854
16467	122695	6097	2033
16449	185588	5880	2284
16459	145197	4754	2414
16481	79055	4300	1466
16365	97779	4262	9685
16375	112904	3934	10027
16458	148455	3680	1990
16392	156799	3576	16873
57	25415	3576	254
16425	167453	3245	2085
16488	70190	3108	1363
16260	23102	3074	3298
16261	26843	3064	3841
309	7973	3049	1057
16372	105222	2981	3842
16451	178067	2874	1711
16493	63907	2835	1785
16456	151908	2737	1409
315	5417	2701	5
16492	66462	2639	1360
16515	57329	2575	2516
16480	81292	2486	1379
16295	49445	2471	3383
3493	11095	2463	11
16483	74560	2460	840
16379	130831	2402	13836
59	20458	2345	178
16469	104134	2272	1017
16454	166232	2238	1266
16465	126530	2166	893
16453	168266	2051	1309
1148	15682	1993	1087
16466	124404	1952	789
16377	120058	1943	4844
16457	149875	1846	1164
16291	42128	1821	2169
16461	131298	1711	945
62	16568	1585	176
16308	70026	1575	2003
16498	60959	1559	1530
15606	16564	1463	1457
16474	99737	1445	451
16347	74682	1445	2839
16357	73160	1413	1691
522	10424	1327	612
16484	72374	1250	536
16292	43936	1245	1927
16298	62240	1239	916
16262	28384	1228	835
16462	129614	1205	746
16382	135740	1193	1757
16463	128301	1186	602
16506	59726	1174	899
16312	73538	1122	2322
16472	101206	1075	444
16426	183154	1057	3180
16190	8165	1048	975
16427	185524	1031	372
16550	55891	1023	688
16371	100776	1013	1226
16181	6802	998	1132
16508	58801	986	972
16527	58075	977	686
16565	49666	970	454
16362	71046	948	861
16244	15905	930	534
58	21576	889	79
56	26449	884	70
16563	50924	875	328
15699	17126	861	760
16487	71012	857	304
16450	179273	855	715
16340	74510	846	1965
72	11632	837	146
3272	15468	815	345
16512	57862	805	764
16514	57791	787	698
16264	29636	758	763
70	12662	751	108
16320	75686	736	795
16366	98614	715	1359
16511	58231	714	699
16282	39256	703	1066
151	7058	693	224
16380	132731	692	1849
61	17353	680	71
16524	57748	670	689
16495	61320	660	429
16218	13228	643	425
16303	65977	643	839
16294	45672	641	521
39	33490	638	32
16367	99713	618	877
16473	100136	611	290
16309	70938	611	564
16071	14680	608	798
16279	37821	599	594
55	27218	594	52
44	31300	594	43
63	14878	593	70
16245	16627	590	696
16475	98448	589	223
16539	58905	570	282
16528	57604	567	334
16302	65160	556	368
16346	73597	556	1054
154	7064	555	102
16490	66766	550	316
16448	186132	550	266
16257	18572	545	546
16555	53197	543	216
16311	71751	535	824
8578	10243	530	12
16423	168938	530	222
16433	187696	522	108
66	13573	520	78
16552	54555	519	268
16477	97898	499	288
42	31871	497	34
35	35573	492	15
16306	67439	491	711
16355	72599	490	845
16479	81546	485	249
2488	13276	482	0
16442	185900	480	215
16489	67188	476	209
54	27768	467	53
16521	57605	465	549
16390	138493	462	154
16436	187277	462	162
16554	53771	460	166
16526	57974	456	231
16502	59565	449	267
16361	70785	441	144
16547	56819	436	237
16482	74857	424	167
16300	63728	423	371
16447	186432	423	221
16464	127103	415	289
50	29151	404	38
16397	163429	401	1663
16333	76245	400	816
16500	59691	394	271
16281	38280	392	450
16184	6860	391	187
16368	99801	391	410
33	36474	386	25
16208	11567	382	134
60	17916	376	32
16360	71387	375	152
16374	105540	369	598
16435	187130	368	96
16327	76553	363	486
16385	137428	360	717
16471	101536	357	154
16540	58579	351	215
16293	44660	351	441
16297	60432	350	309
16429	186982	339	157
16284	39793	337	366
16395	161538	334	1363
16275	32639	333	270
16402	165988	331	815
16566	48552	330	127
145	7429	325	188
16567	48104	323	97
16470	101731	319	217
16568	47698	317	102
16370	99525	310	359
311	5274	310	39
16301	64433	309	294
16180	5630	306	138
16273	31487	294	314
16204	10821	294	303
16542	57952	290	146
516	10507	287	18
16270	30933	285	328
16505	59704	285	271
16212	12301	283	312
65	14208	279	121
16400	164655	279	705
52	28445	277	27
69	12968	274	51
49	29533	270	29
16313	74042	268	385
105	10157	265	134
303	8327	264	32
16356	71664	264	247
16424	166016	256	306
16334	76252	256	406
16314	74479	256	226
16444	185902	254	160
16428	186466	249	224
16258	18869	245	290
106	9931	245	141
45	30641	243	20
16496	60758	243	186
16183	6679	242	11
16304	66271	242	164
16412	170858	240	253
16299	62723	239	283
16352	73141	238	354
16386	138410	233	440
16345	73222	232	451
41	32183	232	31
3524	12047	224	1
16263	28711	220	237
16322	75908	220	319
16259	19199	218	287
16394	159325	216	576
47	30012	210	12
16383	136017	209	255
16431	187775	207	152
16307	67735	206	175
16476	97948	206	86
16199	10028	203	157
16421	169826	201	176
16266	30071	200	226
16430	187271	193	90
71	11874	193	41
16269	30536	192	181
16388	138495	190	183
53	28086	188	13
16510	58183	188	176
16432	187473	187	85
16378	120091	187	559
2702	13900	185	0
16486	71091	184	80
16557	52345	181	87
16384	136302	180	376
16197	9493	179	181
16354	72347	177	223
16256	17787	174	231
16318	74469	174	8
16364	89683	174	542
16403	166740	173	788
16417	171088	173	281
16351	73182	173	299
16434	187104	173	70
16408	168426	170	225
46	30305	169	26
16330	76246	168	322
16507	58692	168	189
16201	10312	166	149
16305	66573	166	181
16411	170265	164	255
16353	72939	164	348
14551	14025	164	131
16413	170363	162	409
30	37150	161	26
16376	113372	160	447
16277	36837	160	167
16369	99558	160	254
16373	105120	159	358
617	11573	157	103
16549	56169	156	50
16078	14464	155	166
16520	57417	154	196
16248	16969	151	169
16154	7735	151	179
16439	186810	150	143
3108	15150	149	4
16523	57642	149	109
2703	13732	149	0
16446	185952	147	135
16358	72606	146	113
16420	171207	146	79
16531	57446	145	96
16415	170090	145	349
1088	16509	144	73
16562	51205	141	60
16344	73246	141	277
16530	57451	140	75
16194	8861	140	131
68	13145	138	20
16516	55964	136	786
16499	59651	136	132
16069	13875	135	129
16407	167938	134	458
16272	30972	133	139
16341	74169	132	103
3512	11535	132	3
16179	5297	131	123
16278	36983	131	92
16445	185861	131	70
16399	163865	128	190
16422	169593	128	195
16387	138341	128	529
6341	11210	126	35
16418	171374	126	300
3484	8252	123	1
37	34492	123	26
16437	186949	123	115
16350	73185	122	253
16416	170698	121	215
16396	162042	121	209
51	28693	120	11
16393	157754	120	758
16331	75975	120	148
16348	73707	119	313
16564	49924	119	30
16359	72169	119	223
123	9098	117	71
16405	167253	114	132
111	9642	114	73
16443	185682	114	91
16509	58131	114	104
16159	7262	113	97
14568	14594	112	102
16406	167613	111	379
16440	186681	111	92
258	8022	111	68
16310	71050	110	106
16241	14675	110	137
16332	75889	109	63
191	8024	108	89
40	32599	108	14
16485	71186	107	58
8577	9601	107	4
1146	15669	107	9
2705	13542	106	1
16410	169910	106	1067
67	13301	106	18
3497	11129	105	1
16338	74057	104	91
16231	14145	104	102
16538	58838	103	61
16324	75790	103	103
16389	138470	103	58
38	33871	102	6
2480	12882	102	0
16518	56928	102	109
16556	52544	101	46
16173	5781	100	90
16441	186785	100	189
16249	17099	100	124
16326	75859	100	93
16438	186821	100	86
300	8503	97	27
34	35963	95	16
16381	132804	95	204
2704	13589	95	2
3263	15740	95	40
16497	60718	94	87
16561	51472	94	42
16250	17227	92	122
16267	30148	91	75
108	9643	91	57
16532	57513	89	53
16112	10816	89	96
2701	13986	88	0
16494	61199	87	40
15859	18146	87	74
16349	73399	87	183
262	7876	87	53
306	8191	87	21
16323	76040	87	91
167	7789	86	65
31	36815	86	9
16283	39363	86	94
16225	13559	86	77
83	10684	85	33
16529	57373	85	66
16274	32055	83	87
16229	13866	83	65
16491	66302	83	70
16051	14531	83	82
80	10762	83	28
16404	166827	83	123
8482	11463	82	29
144	7552	82	38
16325	75771	82	46
8558	9373	81	2
16224	13385	81	79
36	34825	81	14
16255	17545	81	98
16501	59465	81	58
16335	75912	80	33
498	10913	79	29
16329	76311	79	42
3522	11754	78	2
16535	58073	78	40
16252	17378	77	58
16192	8517	76	78
140	7905	76	33
16289	39771	76	11
152	6307	76	32
16504	59566	76	64
16543	57496	75	26
101	10275	75	42
16285	39790	75	47
16419	171505	75	93
16213	12402	75	30
302	8238	74	25
16290	39740	74	102
141	7772	74	44
16414	170087	74	225
117	9413	73	58
100	10336	73	31
98	10343	73	39
16268	30269	72	59
16336	75642	72	114
16276	36623	71	41
113	9608	71	40
104	10178	71	39
16409	168913	71	152
3489	8291	69	1
16328	76489	68	15
16143	8743	67	99
16537	58586	66	54
16525	57782	64	29
16522	57436	64	79
3506	11284	63	0
16211	11880	63	58
94	10395	62	8
16230	14005	62	61
229	8318	62	51
16228	13750	62	47
84	10618	61	28
8579	10375	60	2
16337	75363	59	121
32	36533	59	9
2457	13511	59	0
16398	163532	59	273
16343	73273	59	226
16401	165025	59	178
16503	59377	59	48
307	8129	59	11
16075	14548	58	75
16517	56451	58	86
85	10562	57	22
16072	14697	57	71
87	10532	57	26
16254	17496	55	49
308	8110	55	12
16534	57731	55	20
91	10413	55	36
81	10692	54	27
2487	12765	54	1
10307	11272	53	0
16551	54734	53	28
16172	5758	52	11
520	10506	52	11
16545	57099	52	22
16339	73699	51	105
16195	8945	50	39
16280	37855	50	33
13447	10675	50	67
142	7675	50	22
16560	51696	49	21
504	10756	49	13
135	8103	49	29
184	7942	49	19
88	10466	49	31
16117	10612	48	55
13994	13243	48	59
13989	13033	47	42
420	9956	47	23
64	14268	47	13
305	8199	46	4
5312	15931	46	1
16233	14322	46	36
16068	13778	46	53
16246	16666	45	29
227	8453	44	29
2143	16790	44	27
16342	73440	44	153
16234	14470	44	48
5318	15800	44	20
507	10748	44	11
16207	11101	44	38
15692	16303	44	27
2479	12756	43	0
571	10301	43	10
176	7971	43	27
3270	15521	43	19
3500	11164	42	0
16271	30996	42	38
304	8225	42	3
190	8029	42	79
16193	8616	42	49
16188	6800	41	7
6537	12205	41	24
2333	18125	40	14
518	10543	40	6
14244	13599	40	28
16541	58102	40	11
2816	15938	40	20
16070	13895	40	55
246	8210	39	24
3258	15909	39	20
16546	56946	38	23
16247	16718	38	35
3	31768	38	167
2490	13351	38	3
16559	51850	38	8
16152	7822	38	36
8574	9424	38	0
170	7813	38	35
15890	18706	38	43
228	8385	37	11
128	8620	37	25
102	10222	37	16
16104	11712	37	48
