position	coverage	clip_count	SA
16471	127418	42445	8740
16447	233861	36352	5279
16569	27347	27259	11026
16449	195585	17550	8477
16451	176069	16616	1903
16295	59198	12865	11993
16377	129145	11410	51649
16390	203570	10759	61938
16475	78780	9470	2528
16469	136987	8951	3637
1	16626	5888	14560
16478	69142	5129	2670
16474	83423	4850	2239
16460	151072	4822	2031
16505	52182	4533	4036
16492	58286	4363	1963
16357	73990	3833	4315
16355	67860	3778	8504
16533	41336	3460	1535
315	5912	3411	5
3493	12221	3146	18
16522	45819	2966	2287
16482	64436	2884	1353
16462	145096	2861	1445
16454	158838	2736	1818
16260	23613	2611	3290
16285	35598	2536	3525
16380	139985	2450	7171
16388	163688	2376	13113
16290	41275	2122	2536
16425	241727	2057	880
16562	32757	2040	711
16305	63893	1887	2607
16365	81706	1853	3935
16287	38470	1786	2369
16483	61894	1778	698
16381	145885	1659	4354
16364	78396	1606	3520
16457	154041	1514	1090
16501	53471	1504	980
16528	43141	1478	569
57	15004	1477	115
16459	152342	1469	857
16391	209187	1354	6238
56	16387	1321	83
309	6767	1310	422
16375	85987	1305	4964
16468	138211	1212	579
16313	67704	1187	1422
16508	47929	1113	763
16518	46739	1104	1079
16488	59348	1079	594
16463	142008	1034	511
16444	237023	994	219
16327	68841	990	1378
16378	132252	987	2970
16476	69546	933	422
16565	29929	913	301
16385	153129	904	2652
16071	14982	903	1013
16472	84986	902	274
16511	47092	891	632
16461	146093	863	551
16566	28902	861	300
16456	154768	848	471
16185	16920	822	738
16356	69019	816	2785
16332	68081	804	1088
16494	54109	760	297
16485	60160	756	293
64	11394	736	60
16549	35882	734	455
16363	75043	734	1150
16455	155914	729	529
145	8954	729	412
105	9864	728	360
16358	74578	726	1390
16400	238313	720	19544
16473	84172	682	262
16393	212875	665	2707
16531	41859	650	387
59	13055	648	60
16467	138969	615	511
16546	37309	602	380
16372	83056	566	867
16464	140464	563	395
16547	36617	562	398
16268	27164	551	622
16294	42148	526	256
16465	139663	508	368
16266	25995	503	622
16306	64799	503	886
16384	149810	502	1688
16067	13291	501	556
16433	244785	497	102
16283	32241	495	648
16286	36217	495	394
16376	87736	490	1499
16264	25108	482	529
16442	239251	480	182
16298	60289	476	418
16426	244088	475	3036
16453	159133	471	553
16423	248619	471	192
16470	127850	453	235
16307	65541	447	807
8578	11612	445	7
16171	14112	444	220
16436	245498	436	105
16069	13852	432	509
16427	246005	427	452
16367	82669	420	677
16371	82368	418	599
16515	46625	410	349
16527	43265	384	199
16255	19417	375	263
16435	243571	375	101
16487	59585	361	219
16500	53699	358	227
2488	12810	353	0
16495	53610	352	239
16184	15885	347	375
16361	74362	343	848
44	17748	340	44
16498	53671	331	262
16446	234487	330	193
16256	19788	330	273
16490	58338	321	209
16183	15396	320	310
60	12335	319	40
168	8753	317	179
36	18918	317	15
16559	33550	315	114
16394	214989	312	1862
16366	82128	308	580
106	9159	303	165
16399	220880	301	809
16484	60295	285	136
16563	30615	282	164
104	10082	281	145
16116	15386	279	121
16320	68375	279	503
16568	27729	276	99
16557	34078	273	103
63	11656	273	33
16267	26414	269	279
16440	240303	268	132
16450	176931	268	610
15916	15958	266	232
16382	147320	264	1314
16368	82878	257	597
16412	250858	254	214
966	16317	251	119
62	11918	249	37
16350	62018	243	687
16389	164869	243	1436
16291	41579	242	289
16387	154983	241	570
16564	30244	239	113
16452	159465	236	806
16432	245904	231	111
16466	139092	224	242
58	13385	217	17
141	9131	217	72
16504	52291	215	231
16479	64260	215	130
16434	244073	214	83
16078	15472	214	245
311	5753	213	39
16107	15260	207	213
16224	18019	205	222
16379	133162	204	696
16421	251354	203	152
16424	242805	201	202
16429	247160	196	232
16359	74529	196	537
16258	20183	196	241
16489	58387	195	86
16428	247440	194	959
15537	16961	192	222
100	10287	189	110
16353	61887	188	349
303	7113	184	15
16352	61873	184	411
16439	241280	184	131
16254	19047	183	188
16458	152484	182	342
68	10695	180	49
16542	38177	179	114
16278	31478	178	214
16448	196733	178	149
3524	13076	175	1
16430	246628	175	128
16567	27967	174	59
16193	17928	170	94
16386	154094	169	599
16395	216701	166	688
16299	60609	166	150
16445	235282	166	120
307	6961	165	63
16360	74202	164	424
16443	237950	164	110
16231	18337	163	110
16431	246458	161	199
16180	14723	159	163
16411	249717	157	208
1495	15576	157	61
16524	42927	156	152
306	7064	155	48
48	17121	154	17
16177	14250	152	144
52	16870	151	10
16477	68937	151	94
16097	15263	151	166
16544	37693	148	99
16374	83044	147	468
16526	43075	145	85
2480	12636	144	0
16413	250211	144	245
16523	42950	141	93
16437	244479	138	81
16362	74018	138	484
16297	59660	138	124
16397	218820	138	487
16261	23868	137	84
16422	250587	137	148
178	8515	137	36
187	8283	137	84
3263	16076	136	66
3484	8542	135	1
16311	66118	135	222
3108	15070	135	1
16417	253501	134	357
16480	64223	131	73
16192	17754	131	149
16370	82084	130	302
16513	46350	128	168
39	18144	127	23
16420	252709	125	109
16521	45829	124	145
16034	13194	124	123
16441	239506	123	87
16407	246441	120	383
16104	15040	119	138
194	8112	118	67
16392	210229	115	954
6341	12197	115	31
3512	12575	114	1
16227	18062	114	111
16250	18400	113	108
16289	38644	113	103
16408	247183	113	167
45	17388	112	26
16403	243338	112	1588
16354	61632	112	449
98	10348	110	53
16329	68531	110	128
16337	67055	110	371
16369	82274	110	266
160	8683	109	41
16438	241780	109	71
8558	10705	108	3
16346	64162	108	197
16418	253841	107	281
16519	45748	107	89
108	8849	106	25
16345	64545	106	957
3272	15884	105	43
463	11254	105	50
143	8973	103	33
42	17834	101	87
16181	14897	100	125
16415	251789	99	294
16538	38458	98	86
16493	54097	97	84
16550	35045	97	53
498	11130	97	34
16410	248482	96	292
16186	17067	94	96
3497	12225	94	0
16486	59505	94	50
16351	61876	93	145
16540	38473	93	43
16309	65854	93	130
16502	52092	92	81
16253	18764	92	71
16383	147951	92	269
16347	62953	92	255
16416	252679	91	233
538	10942	91	53
16072	15080	91	95
14384	15888	90	78
16396	217690	90	330
16553	34598	90	39
16252	18660	89	95
16334	67784	88	224
16249	18280	88	39
16402	240586	88	356
61	11984	87	23
16276	31201	86	59
16319	68004	86	127
16331	67339	86	192
16405	245315	85	206
16561	32965	85	29
2702	13635	85	0
134	9168	84	40
14265	15634	84	71
55	16547	83	16
527	10971	83	53
35	19131	82	23
16338	66440	81	277
16481	64337	81	57
16499	53631	80	81
3021	15533	80	44
16296	59416	80	31
16303	60998	80	12
16373	82939	80	239
16215	18045	79	55
16406	246193	78	317
16491	58140	78	66
209	8327	77	65
553	10976	77	47
16341	65453	76	204
16269	27304	75	80
16336	67198	75	319
16223	17863	75	67
16236	18334	74	59
16409	247689	74	285
3549	12875	73	2
2701	13721	73	1
983	15890	73	46
16543	37888	72	29
16349	62097	72	348
54	16619	72	14
16516	46603	71	78
13932	14260	71	63
186	8336	71	47
16248	18266	69	63
13792	13414	68	57
139	9152	68	29
16554	34423	68	27
16551	34853	68	37
511	10995	68	43
16503	52233	67	53
156	8635	67	42
191	8130	67	44
16189	17406	65	68
15784	16195	65	68
142	8976	65	32
3522	12822	64	0
229	8403	64	30
16106	15111	64	67
2703	13560	64	0
16398	219380	64	290
16122	15218	63	73
16105	15118	63	82
16262	24006	63	66
15789	16193	63	53
16340	65770	63	172
16055	12718	62	70
16509	46967	62	73
13923	14071	62	44
16539	38447	62	30
1146	14425	62	0
8577	11094	62	2
16520	45771	62	94
16322	67829	62	45
16317	67866	62	117
16244	18145	61	39
16512	46319	61	69
3489	8631	60	0
16051	12563	60	68
70	10490	60	9
16245	18133	60	65
50	16946	60	17
16073	15191	60	50
14212	16547	60	44
2707	13564	59	0
16288	38503	59	79
16324	67663	58	55
8579	11739	57	0
16312	66160	57	68
16318	67914	57	28
16343	64790	56	275
16292	41638	55	40
16190	17494	55	49
16497	53476	55	30
16284	32154	55	26
16280	31649	54	50
481	11166	54	30
16328	68712	54	91
16335	67437	53	44
102	10106	53	36
16070	13926	53	60
571	11082	53	32
505	11022	52	22
16323	67802	52	28
8482	12586	52	26
16308	65645	51	71
302	7024	51	8
304	7082	50	8
16556	34197	50	13
49	17005	49	11
43	17759	49	18
167	8763	49	20
132	9125	49	23
16129	14886	49	39
16068	13321	49	53
16314	67664	49	40
16532	41269	49	28
16114	15050	49	47
76	10371	49	27
16217	17892	49	41
3829	14997	48	0
16182	14999	48	61
16123	15233	48	64
16506	47795	47	81
16558	33693	47	19
13920	13933	47	43
6125	13069	47	18
8568	10779	47	0
6468	12493	46	23
