position	coverage	clip_count	SA
16449	122088	35567	4999
16569	24345	24250	7516
16379	104034	17358	68799
16455	81505	16533	4477
16472	41434	11073	3207
16460	54813	9475	1504
16310	33827	4987	13005
16458	63045	4947	1788
1	14042	3957	15731
3493	14759	3604	34
16365	43754	3417	5299
16459	58099	3276	1702
315	6170	3004	36
57	14468	2887	270
309	8310	2609	1266
16450	85562	2413	922
16368	48695	2385	4958
16248	11734	2136	4035
16383	118293	2117	14855
16425	143786	2090	798
16400	138239	1964	10264
16462	45012	1932	702
16518	27257	1475	2237
246	10937	1388	430
16487	29135	1382	664
16494	27319	1267	634
16306	27128	1247	2981
16364	38817	1227	1065
16358	35404	1162	1667
16363	37183	1092	1025
16071	13472	1090	1846
16560	26730	1009	827
16299	25631	1000	1330
16271	17324	914	1466
16481	30290	911	415
16467	42903	855	478
471	12945	841	14
16498	26241	829	583
98	9191	822	841
86	9573	798	230
52	15777	797	41
61	10659	774	52
16261	14413	739	356
16246	8723	732	1274
59	11469	727	60
16388	123651	703	1331
46	16701	696	27
16184	8273	686	371
16359	36145	642	1636
16353	34127	636	916
16426	144303	605	1410
16447	123962	581	107
16181	7623	567	599
16372	49423	543	618
105	7932	486	254
16444	125922	462	89
8578	13228	430	15
16539	28676	427	99
16367	44074	423	307
100	8438	420	358
2488	15716	394	1
16427	144200	392	91
16451	82898	391	304
258	9613	387	528
151	8497	376	142
16188	7743	357	10
507	12226	356	13
16053	12123	356	686
16485	29397	350	133
16423	146965	344	69
8659	15881	336	2
16433	141776	311	38
16262	14890	299	354
16380	105067	293	1215
16456	63535	283	204
16461	45286	270	151
16317	33734	262	781
16536	28319	248	86
16332	34858	247	774
102	8101	246	256
16288	24170	237	243
16488	27785	235	130
3165	19171	228	5
80	9633	223	48
16493	27485	222	123
3750	18443	220	1
16567	24816	220	98
16508	25750	217	277
5312	18761	217	2
16436	131274	217	30
56	14706	215	22
16371	48771	213	204
16394	127708	210	420
538	12038	203	134
302	8589	202	98
3549	15524	201	3
43	17030	199	23
3263	18830	198	88
311	5990	195	14
16499	25571	192	170
16435	140525	191	32
16190	7721	190	247
3255	19082	190	88
16424	143976	184	77
16106	12335	182	252
14384	18884	182	172
