position	coverage	clip_count	SA
16449	360427	87760	46759
16478	151673	51671	19264
16569	45899	45788	23897
16357	224149	45137	100140
16453	224608	37967	4986
16450	271422	34917	18578
16283	82454	29165	25654
16384	346280	22419	87323
16299	118487	13160	25550
16473	165583	10928	4786
16479	100535	10838	3662
16509	79246	9627	12896
16386	381596	9360	11169
16290	98494	9226	18222
16365	242938	8440	8624
16347	131904	7983	26045
1	31064	6457	27201
3493	24612	6346	65
16425	408426	6213	3794
46	31855	5748	127
16255	30950	5145	9411
16324	123754	5085	20
16547	56000	4986	3673
16483	91241	4972	2715
57	19341	4610	250
16394	394109	3862	3437
16516	66325	3837	6234
16447	365601	3745	1291
16328	122496	3544	4388
16368	254628	3502	3337
16528	62259	3418	1123
16457	184191	3357	1936
16373	258163	3308	5951
16313	129881	3272	3064
16485	86314	3210	1345
52	25698	3078	115
16071	26691	3031	4474
16515	68177	2952	2938
16460	179155	2847	1443
16474	154958	2740	784
16456	185633	2662	1341
16466	172141	2568	870
16303	122640	2516	5134
16459	180873	2516	1172
16469	168637	2433	838
16388	392263	2339	14082
309	5319	2300	29
16512	69532	2169	3278
16462	174946	2066	944
16520	62817	2003	2682
16451	235075	1975	733
56	21427	1975	112
16364	228841	1923	3332
16542	58652	1842	1287
8578	15547	1841	58
16461	176560	1746	666
16489	82884	1742	784
16490	81334	1729	909
16426	394158	1651	9498
16361	225106	1587	3527
16427	395312	1517	814
16385	353524	1472	4566
16444	368492	1406	664
315	4167	1391	0
39	34025	1345	34
16458	181498	1319	880
16353	131899	1240	1224
16475	152412	1190	478
59	14309	1157	89
16172	23650	1094	577
16306	124834	1091	2019
16266	34393	1089	642
16463	173016	1022	563
16106	27822	1004	1650
16354	132287	998	936
16350	131362	964	4627
16367	250221	934	1387
16468	169379	918	516
16530	59597	901	711
16358	224243	896	2034
16487	83532	893	483
16287	85336	892	608
16521	61039	881	1049
16374	259741	880	2452
55	22278	865	63
6468	23128	842	433
16294	100305	824	1683
16263	32720	796	1672
16511	69805	782	783
16311	125897	775	768
79	11717	772	109
16433	391785	762	241
16538	59583	761	447
16378	273644	759	3212
16375	261344	755	2104
16360	223688	733	1795
16379	275870	731	3329
16362	225347	723	1478
16502	79822	711	1074
16517	62861	697	1131
16454	186615	694	620
16185	27165	693	804
16423	416601	666	250
16494	80091	664	482
6341	23950	663	228
2488	28025	662	2
16436	374981	652	258
6287	25556	632	295
16372	253616	629	1170
16241	24971	628	346
16184	26303	626	805
15591	32214	594	666
16465	172794	589	430
16284	83214	587	868
16440	370811	582	346
16286	84211	573	438
16435	389426	571	209
72	12075	569	149
16366	244143	565	1407
16533	58999	561	184
16399	397463	553	3302
16505	79626	552	832
16564	48167	547	265
248	773	541	341
16183	25527	535	580
16104	26712	530	782
16472	165826	521	183
16393	399454	520	1049
16476	151507	514	174
16397	395597	510	3024
16499	80001	509	492
16446	366136	489	260
15160	28723	485	732
16467	169821	482	396
16470	166318	481	357
16389	394338	473	1042
16391	397294	465	651
168	12266	464	259
16504	79512	459	789
16429	394931	452	413
16448	361499	448	215
16455	185897	447	472
16363	225800	444	1331
16445	366843	440	347
15258	28088	425	471
16482	90324	420	263
16477	151461	414	184
16333	123007	411	567
16270	35343	410	841
16371	253015	408	819
16380	277372	404	639
16094	27039	400	589
16282	42534	398	303
16398	396182	396	1112
16411	413081	386	3281
8558	13498	377	17
10397	17268	376	0
16078	27602	375	467
16566	47029	372	177
44	32311	368	29
16355	132338	363	718
16496	79748	360	232
16369	253014	358	610
229	9290	356	382
16523	60368	356	520
16565	47511	353	234
16297	101178	351	233
16428	395571	345	511
185	11088	341	163
16481	90320	341	167
16471	166060	340	129
16424	409767	340	409
289	5961	336	6
16431	394242	333	324
145	12552	317	276
16387	381253	314	763
311	3586	312	18
13994	22757	309	324
10401	17190	308	3
16346	116919	304	2132
16335	122570	300	776
16352	131009	298	818
16317	130530	298	946
16383	280198	296	776
16421	422110	295	227
16376	263551	295	1640
16439	371269	294	273
16390	395636	293	462
114	11802	291	137
105	11740	291	126
8561	13386	285	121
16561	48997	285	196
16432	392402	283	180
8482	17985	282	151
16480	90149	280	149
16567	46566	277	121
245	8092	273	71
3263	33738	270	110
2480	27535	268	1
16434	390417	268	174
16420	425199	267	136
16209	26221	266	135
134	12051	263	208
3108	31934	258	3
16422	420351	258	236
16070	22740	257	352
16430	394144	255	197
16315	130156	254	659
16075	27191	254	398
16400	399959	253	5069
16442	369079	253	238
16412	415769	248	428
172	11779	245	212
215	10044	244	129
16336	122398	242	943
8577	13400	242	14
3484	17390	240	4
3524	25975	235	1
16395	393188	230	522
13989	21964	229	204
13447	17694	227	249
16381	277767	227	441
16351	131144	222	602
53	22585	221	13
16417	425272	221	1003
64	12552	218	28
16301	119682	217	220
16452	227436	216	275
3512	25093	215	2
16377	271159	213	674
16289	85821	207	368
104	11815	207	2
16392	397790	206	1039
16553	50251	206	88
16304	122913	206	275
16305	123291	203	381
16340	120208	202	721
15999	26443	201	50
2702	28739	201	0
16051	22586	201	248
62	12803	198	24
16522	60366	198	219
16568	46221	194	98
