position	coverage	clip_count	SA
16449	176458	36816	19056
16569	25643	25564	10620
16357	90667	23466	52284
16450	139136	22461	11785
16358	119612	13980	31653
16473	73851	12063	4893
16448	186840	9925	3705
16453	112148	7500	1484
16368	148825	7277	17837
16508	51237	6258	5200
16384	194697	5375	16987
16369	157784	5121	14020
1	12817	4848	11651
16455	104465	4586	2044
16460	91464	4383	1682
16467	83438	4352	1139
16392	219139	4297	7694
16457	99123	4021	1704
16459	94981	3878	1934
16472	77562	3658	1029
16502	54747	3187	2655
16265	11210	3031	3225
16485	60321	2663	908
3493	9972	2514	11
16478	62483	2417	1201
16518	40855	2263	2122
16452	114397	2257	1020
16534	36835	2200	934
16367	134058	2084	5771
16447	189256	1986	802
16313	33256	1877	1759
16528	39875	1830	901
16375	166761	1582	2590
16425	212557	1575	913
16299	28860	1548	1167
315	4776	1523	176
16451	115878	1472	798
16372	161834	1470	3749
16286	23312	1453	1739
16365	128011	1285	3184
57	11534	1273	96
16515	43098	1268	1249
16517	41962	1244	1081
16552	30013	1180	432
16456	99965	1165	745
16486	57755	1131	501
16271	13190	1070	1050
16469	78782	1057	606
16535	34727	1029	402
16399	220267	976	5345
16488	56622	966	504
16465	84220	956	495
16529	38107	932	407
16340	38678	861	1656
16034	12156	838	1004
16277	18790	823	1057
16511	44535	812	728
16389	203672	791	3695
16444	191454	781	337
16362	122064	763	2043
16562	27425	758	267
59	9853	735	63
16498	55360	730	540
16461	87185	698	281
16391	205649	678	1096
16458	95313	676	519
16067	12230	648	570
16398	217055	643	3003
16377	171023	633	3637
16363	123603	632	1483
16440	194796	612	299
16190	6652	600	769
62	8454	599	57
16462	85576	578	355
16312	30839	577	705
16387	200040	549	1188
16513	43674	546	471
16463	84918	529	323
16279	19818	527	516
16468	79158	522	273
16364	124708	518	981
16397	218485	514	1037
16540	33813	488	251
16290	24675	486	500
16350	39734	486	1055
16353	41077	475	1050
16317	34175	462	445
16329	35617	459	900
16427	206027	451	511
16360	120301	448	1194
