position	coverage	clip_count	SA
16569	33954	33871	9384
16475	150128	33476	7994
16480	95801	21374	5891
16478	113815	17560	6762
16457	193210	16351	5403
16453	209941	12924	3940
16499	65723	10131	5651
16344	58578	7690	14017
16401	177193	6742	26026
1	15280	6660	13685
16287	13990	6641	6810
16474	156935	6411	2679
16509	54638	5737	4219
16386	106636	5680	28398
16449	226105	5314	1060
16452	215771	5291	688
16400	157749	4326	7484
16315	35135	4284	5148
3493	14379	3786	72
16380	81315	3571	12411
16470	163595	3457	894
5899	8846	3108	8
16455	196413	3107	1385
16518	48102	2958	2145
16495	69278	2720	1201
5895	8797	2666	13
16319	41084	2587	4008
16451	218496	2375	1263
16425	196494	2343	1504
16390	126434	2211	10011
16468	167726	2083	534
16268	6035	1968	8708
16462	175057	1782	462
16526	45432	1698	948
16447	229217	1696	398
16266	3702	1680	4192
16306	24319	1669	1500
16489	72942	1612	881
16469	165464	1527	485
16490	71340	1503	657
16361	60055	1410	1705
16543	41427	1362	563
315	4860	1312	54
16395	145167	1311	11207
16465	172061	1307	533
16476	116487	1301	158
16366	65314	1266	1923
16387	113139	1248	10130
16295	17172	1233	739
16535	44250	1081	398
16473	158238	1043	210
16460	176848	1013	632
16071	25905	952	936
57	13024	932	93
16312	26930	920	910
181	1246	889	83
16368	67207	887	2217
16363	61947	876	1729
16389	116698	875	3545
56	13971	851	63
16497	66536	843	716
16471	159891	838	197
16481	74454	828	288
16355	57717	825	1428
16313	28219	809	875
16392	132251	802	3600
16301	20717	733	786
16479	96337	694	196
16467	168746	692	352
16354	57283	673	192
16316	36349	673	1160
3263	20791	663	338
16391	129006	650	1804
16458	177015	650	456
49	15331	644	33
16209	5950	591	762
16550	38295	572	204
16567	34844	571	140
16426	222347	568	3094
16463	173007	556	259
16538	43291	546	225
16375	69102	537	1047
16279	6477	524	1696
16541	42346	498	207
16067	24227	490	194
16494	69603	478	207
16454	197100	478	530
16501	55271	464	328
105	7313	459	205
16548	39125	458	178
16403	179139	456	2791
16423	197928	446	220
16547	39647	444	175
150	3504	443	114
16436	231610	436	101
16427	226842	429	499
15537	24762	421	436
10791	14420	407	1
2488	17525	385	2
10794	14436	384	0
16500	55619	380	250
16456	193013	378	410
16190	7161	367	804
16461	175644	366	246
16525	45750	365	172
309	4221	361	85
16382	82990	359	780
16069	24653	350	320
498	19073	345	180
16433	232710	342	100
16393	133785	334	1096
16472	158812	333	97
16510	48945	330	137
16327	45546	327	378
16486	73357	324	221
16517	48392	323	254
16343	48279	322	487
16297	18103	322	324
16552	37542	320	160
16539	42790	310	94
8578	11189	300	2
16321	42467	297	372
16374	68098	292	475
16435	230129	289	106
16288	14517	283	214
72	9648	281	59
60	11357	280	41
59	11731	277	34
3577	14506	269	135
16506	54549	265	219
966	21277	264	131
16450	219426	263	346
467	19287	263	171
16365	62989	260	691
538	18575	252	151
16394	135271	249	775
16483	73577	249	163
265	2110	248	22
16328	46230	246	318
14384	18799	246	197
311	4390	242	23
16477	113887	241	135
3264	20123	241	117
16482	73717	234	64
14114	18693	234	197
16511	48669	234	38
16559	36556	232	69
16186	7207	231	3
16513	48471	230	250
16338	47805	229	492
104	7576	228	135
527	18765	224	128
16563	35772	222	42
16070	24859	220	220
16549	38607	219	59
739	20946	217	130
16542	41758	215	124
13932	17434	213	205
3272	19508	210	92
16072	26074	210	208
16444	229573	206	108
16464	172411	206	165
16429	231078	198	565
16496	66614	195	124
3108	20116	195	1
16442	230144	193	182
16204	5774	193	851
3802	15603	192	102
16568	34228	188	39
16334	47538	188	245
16498	65812	187	109
16424	195530	186	268
16466	169081	186	201
16322	43106	185	292
16508	54722	184	159
16396	146168	179	508
16492	69865	178	71
68	10138	178	20
16320	41715	177	252
16346	58609	174	191
983	21266	173	104
16034	25735	172	153
15818	26335	172	144
16397	147177	172	557
16377	70101	171	539
16021	26470	171	151
16448	227037	166	69
142	4485	164	31
16488	73047	161	76
16505	54634	160	108
15405	22316	160	152
16562	36002	159	41
2480	17220	159	1
16314	28629	159	38
16430	231636	159	124
16428	230005	158	298
16325	44449	158	214
1467	21820	156	59
16332	47153	156	247
5894	5667	154	2
16459	176564	150	312
16432	232455	150	188
16431	232769	150	171
16440	230848	148	198
14563	18602	148	124
16533	44303	148	66
16421	198605	147	120
16564	35494	146	33
16536	43280	146	24
481	19380	145	88
15985	26828	145	132
16347	58012	144	498
13792	17119	144	151
2702	18930	142	1
16075	25931	142	143
16540	42564	142	46
14809	19771	141	136
15363	21773	141	153
16504	54790	140	170
632	19499	139	85
66	10025	139	9
16383	83505	138	246
16524	45803	137	112
3270	19709	136	75
16068	24329	136	120
16502	54843	136	112
16385	84421	135	676
16553	37162	135	64
497	19200	133	85
16566	35042	133	25
16439	230674	131	152
16565	35267	130	29
12007	16244	130	119
16437	230822	130	105
3484	10038	129	4
16514	48287	128	140
16388	113339	127	536
50	14660	125	18
16230	4772	124	625
16371	67549	124	280
16370	67401	124	245
528	18590	123	66
560	18665	122	57
16114	20999	121	104
16407	182459	121	557
14872	20173	121	103
16369	67356	120	241
65	10547	120	76
16446	229342	119	85
16224	4658	116	197
16412	189879	115	154
145	4037	114	48
33	18070	113	8
1268	20860	113	68
16378	70662	113	517
16434	230175	112	82
5893	5761	111	4
296	3494	110	58
16410	187529	110	572
505	18727	109	67
16438	230388	109	86
16305	21841	109	78
16084	24554	109	83
14812	19967	108	101
16345	58700	106	180
