position	coverage	clip_count	SA
16450	338169	116844	58456
16308	155611	68667	93422
16465	180516	59288	11214
16569	59395	59133	32401
16393	290120	19137	102290
16502	100934	16329	8887
16461	198209	11216	6958
16449	349831	10654	4573
16528	79291	10165	4136
16391	216886	10135	21056
1	30839	7797	23207
16313	169029	7335	9136
16466	121480	7004	3255
16328	187010	6308	11937
57	25974	6255	475
16492	108465	6173	2798
16368	182676	5635	11368
16299	60286	5484	8214
16380	185612	5391	12049
16457	206247	5211	2588
16488	112354	5077	1741
16316	177958	4991	7676
16358	183821	4691	10258
16463	185289	4682	1280
16513	85340	4302	2977
16264	36972	4138	4682
59	18555	4137	273
16468	114835	3933	2379
16518	80968	3816	2951
16483	114911	3656	2563
16451	220685	3525	1532
16287	52082	3522	4249
16495	103385	3186	1268
16460	201189	3118	2870
16455	210645	3035	1194
16273	42147	2655	2979
16425	371964	2616	1077
16190	17929	2452	1615
16324	177361	2326	17
16203	22695	2201	1334
16304	63267	2187	2422
3493	8307	2090	8
16462	187480	2023	5375
16508	86111	2005	1520
16453	214287	1914	1487
16365	175239	1814	2501
16362	175419	1656	2794
16252	28152	1508	1540
16107	16721	1472	1268
16312	159553	1373	1242
16350	188269	1343	5078
48	30113	1334	45
16500	101942	1324	1258
16447	352763	1294	714
16279	47133	1249	1357
16454	212202	1172	843
16315	170940	1165	2156
16515	81703	1145	1128
16071	14176	1139	1107
309	2549	1078	13
16343	192233	1064	4031
16215	25486	1040	775
16400	310045	1020	3012
42	32729	1010	22
71	11884	960	111
16366	176051	954	1570
8578	7570	943	7
16276	45307	907	1015
16375	172590	897	1517
16456	206962	877	697
16525	78880	876	452
16541	72113	870	489
16523	78988	837	547
16474	111657	830	350
16478	112997	825	680
16459	201283	795	1254
16479	112850	787	360
16376	173899	780	2927
16384	187405	778	3586
16564	62692	771	288
16373	173346	764	1470
16423	378778	760	243
16363	175117	759	1682
58	19500	752	106
16360	179345	748	1327
16547	69429	727	409
16309	156660	708	607
16367	175458	695	829
16349	187477	693	2894
16306	64404	692	388
16374	172587	687	1262
16427	373121	674	685
16484	111683	647	376
16371	175949	639	993
16378	173524	636	687
16262	30304	627	863
16426	370209	621	2670
16436	364093	614	276
16208	23923	597	528
16458	201365	593	891
16372	174632	590	1306
11988	9059	580	185
50	28340	580	27
16369	180196	566	1349
289	3408	563	7
16289	52724	559	616
16517	81227	559	603
16433	367939	546	174
315	1923	536	2
248	743	524	292
16464	180660	523	688
16470	110831	517	530
16381	185849	512	965
16435	364830	512	193
40	33803	510	34
31	36810	488	11
16560	64487	483	309
105	11265	478	221
16385	188466	477	1290
16440	358226	467	280
33	35885	466	17
16392	219677	462	4948
16471	110822	462	212
44	31578	444	12
16224	25729	434	379
16444	354397	426	204
62	13703	420	37
16255	28646	417	361
16261	29438	413	421
16442	355839	412	269
56	26550	410	54
16567	60622	400	200
16539	72435	399	248
16446	352900	399	278
16263	30980	379	442
16428	375150	372	467
16534	70945	371	271
16568	60030	368	182
61	14121	367	75
16445	353715	367	233
45	31052	364	28
16377	174236	359	975
16452	216375	352	370
261	5123	352	0
16395	296485	348	1293
16505	85492	347	323
16424	373167	344	334
16467	115114	338	878
49	28742	335	35
16448	351038	332	176
16266	37649	329	367
16475	111441	328	278
16511	85058	325	229
190	8633	324	180
16191	18550	319	318
16397	301202	318	1583
16361	176403	317	457
138	10068	317	103
15910	12821	315	274
65	13073	315	54
16356	179222	313	546
16437	362396	312	158
16052	12288	310	252
16516	81068	306	312
168	9554	305	115
16357	177288	303	875
16387	189001	302	559
16311	157504	297	324
16310	157029	295	300
16548	68522	291	111
16353	185249	291	477
16501	100905	288	182
16347	191030	286	1869
16566	61153	284	164
16352	186472	282	864
16390	190077	282	746
16432	370941	279	169
16439	359466	277	184
16429	375508	276	433
16090	14721	274	114
16051	11930	258	269
16565	61673	256	123
262	4736	253	0
16355	181355	253	506
16389	189258	249	715
16412	345280	249	446
16526	78417	248	164
16305	63465	244	145
16379	172555	243	846
16067	12577	236	206
16290	52918	233	223
16499	101825	232	186
16431	376108	231	294
16477	112375	229	188
16430	375704	229	144
16556	66054	227	107
16421	381306	223	271
16388	188986	223	759
16331	189290	221	384
16204	23019	220	169
16434	365972	219	117
41	33052	219	7
16346	192571	216	1687
16394	292437	215	964
16257	28884	214	213
2488	8941	208	1
16481	113302	206	205
67	12627	206	23
16443	355017	203	158
16359	181697	199	331
16383	185584	198	510
16341	190720	198	2091
16441	357144	198	80
114	10646	194	85
16413	346981	193	611
16403	317069	191	2575
16386	188956	191	675
15946	12834	190	126
16364	174066	189	597
8558	6435	189	5
10397	9051	189	0
16351	187428	188	1860
16396	298224	188	836
16407	327994	188	866
16242	26105	187	173
16422	381041	187	252
16250	26103	186	188
16228	25887	185	180
16417	358227	183	498
16415	350248	183	575
15947	13069	183	169
16498	101446	182	219
10401	9014	181	2
16344	192634	181	1774
16557	65626	180	106
16267	37931	180	234
16254	28287	179	216
16307	64845	176	247
16398	302733	175	1038
70	12165	175	51
52	27506	173	22
16106	14956	173	167
16559	64908	172	48
16420	380122	170	205
74	11226	169	99
16410	338280	167	703
16298	52462	167	188
16317	178382	167	208
16301	60730	167	137
516	5365	166	9
16411	341574	160	537
522	5375	158	23
16550	67740	156	64
16543	70669	155	66
34	35310	155	16
16486	111759	154	105
15999	12876	154	148
106	10836	152	59
16438	360613	151	76
16342	190333	150	1563
16469	111066	150	464
16069	12732	149	171
16370	177288	148	290
16519	77603	148	122
16509	84600	146	166
16246	26003	146	164
488	5610	145	47
16354	183034	145	383
16524	78457	143	103
16408	331672	143	391
16399	304667	140	2049
16473	111418	138	153
16418	361683	137	448
16268	38120	137	131
16332	189759	137	383
16285	47114	136	110
16104	14707	134	142
15913	12964	133	94
16213	24273	133	112
16405	321811	130	299
16503	84976	129	96
308	2709	129	0
16157	15970	128	105
16520	77966	128	236
136	10147	127	39
311	1689	127	6
303	2737	126	5
16553	66778	126	86
16416	353656	126	334
16231	25972	126	145
16314	169298	126	73
16382	185640	126	550
197	8006	126	68
16490	107856	125	81
96	11299	124	36
16338	190728	124	131
16335	190940	123	212
147	9883	123	78
16563	63020	122	66
6129	9135	121	58
16239	25816	121	180
16402	313519	120	466
16561	63756	120	66
191	8288	120	61
11883	9084	119	184
16334	190628	117	178
110	10615	116	59
16544	70211	116	75
15989	12732	115	81
16032	12115	114	104
16286	47137	113	34
16480	112679	113	73
