position	coverage	clip_count	SA
16449	43509	30857	10537
16351	28437	10482	28396
16569	5559	5557	403
16447	46530	2515	712
16551	7414	1397	490
3493	6218	1265	1
8280	1419	1021	3
16452	11608	963	65
8578	7763	658	0
16425	55152	644	145
16450	12493	597	163
1	736	504	591
2488	7685	496	0
16396	52792	491	878
213	2698	477	181
16490	8376	425	382
16480	8847	418	126
16444	47670	404	129
16372	35399	398	436
315	2381	366	4
16461	9747	324	84
16389	46274	319	25
16426	50698	297	214
524	1974	292	0
16436	49417	285	65
514	1839	272	0
16353	29444	259	518
16363	32392	247	585
16427	51258	246	81
16460	9992	243	67
16380	46396	230	1109
2702	7870	228	0
16357	30722	221	379
16448	43871	215	75
16446	46813	214	83
16433	50168	196	44
16352	28859	192	351
16457	10279	189	51
16445	47127	179	64
16440	48492	176	71
249	2279	169	39
16423	56132	164	43
16453	10631	162	89
16365	33297	149	462
16429	50832	147	33
2705	7405	141	0
16435	49656	141	31
2703	7644	141	0
10307	9520	139	0
16432	50381	131	39
16366	33676	130	225
3484	4638	128	1
16434	49892	128	50
16454	10467	121	35
2701	8010	120	0
8558	6604	120	0
16388	46473	115	44
16451	11737	114	45
2480	7119	114	0
311	2304	114	2
16358	31033	110	216
3524	6770	108	1
16412	57661	108	35
16379	44395	101	498
16565	5860	101	1
16442	48030	99	43
2704	7476	99	0
3108	8500	99	0
16462	9401	97	36
16383	46544	89	41
16313	4100	88	80
16431	50577	88	1082
16362	31796	87	138
3497	6258	87	0
16528	7820	86	28
16411	57494	85	49
16420	57238	85	25
16387	46560	85	117
16375	42135	85	231
16439	48696	85	28
16424	55455	83	19
3512	6517	83	0
16518	7809	82	62
1146	6812	81	0
16395	50657	81	1463
16428	51043	80	27
16421	56886	79	14
8577	7012	78	0
3489	4742	77	0
16360	31320	73	113
16568	5636	73	2
16464	9293	73	11
16391	46788	72	651
16430	50593	71	25
16364	32711	69	90
16385	46631	68	38
16459	10038	68	27
16567	5704	66	2
16355	29858	65	141
16422	56662	65	10
8568	6724	64	0
16374	36034	64	106
16443	47839	64	36
16400	54185	63	208
16441	48251	62	19
16416	57335	61	33
16415	57318	60	69
16356	30064	59	101
16417	57344	59	39
16437	49039	58	13
8579	7848	57	0
16469	9175	56	20
16414	57400	53	28
16408	56281	53	38
16368	34069	53	116
16413	57540	49	56
16467	9222	49	34
8574	6847	48	1
16492	7956	48	29
16438	48861	48	16
16397	53068	47	107
16392	47690	47	750
16566	5753	46	3
16479	8878	46	16
16403	55380	46	183
16473	9026	43	17
16386	46653	43	12
2457	7755	43	0
16410	57131	42	62
16455	10333	42	9
16419	57466	42	22
16354	29626	41	104
3522	6640	41	0
16401	54470	41	47
2490	7772	41	0
16377	43355	40	284
16361	31531	40	88
16407	56047	40	93
16399	53509	40	84
2487	7129	40	0
16369	34214	39	48
16373	35759	39	98
16478	8907	39	21
16418	57472	39	43
1145	6725	38	0
8281	956	37	0
16295	3852	37	40
309	2196	35	3
6420	7268	35	1
16474	8973	35	20
16511	7860	34	38
16463	9324	34	12
16350	4256	34	182
16398	53312	34	157
16367	33865	34	59
10305	9289	33	0
16470	9104	33	5
3263	9360	33	5
16495	7905	32	19
8547	6595	32	0
16550	7456	32	17
2479	7006	32	0
10291	8733	32	0
16456	10292	31	20
16384	46578	31	50
16494	7919	31	17
16406	55774	31	64
8567	6653	30	0
16393	48254	30	166
1344	8852	30	13
8576	6887	30	0
16564	5890	29	7
16382	46480	29	123
1143	6695	29	0
56	1076	29	0
3492	4696	29	1
16404	55478	28	37
1402	9390	28	0
16402	54622	28	30
16301	3943	28	7
16549	7495	28	10
16370	34378	27	45
2123	9677	27	16
2107	9816	27	14
8572	6789	27	0
8571	6773	27	0
496	1866	27	1
2476	7069	26	0
10297	8920	26	0
3506	6335	26	0
16458	10079	25	26
8557	6461	25	0
16304	3970	25	18
16381	46382	25	53
437	3083	25	1
16409	56507	24	35
748	6702	24	10
1437	8995	24	0
2715	7404	24	0
16540	7656	24	9
8582	7925	24	0
2711	7374	24	0
2723	7523	24	0
16466	9231	24	15
2485	7047	24	1
16509	7857	23	33
16508	7872	23	17
10295	8832	23	0
4768	9544	23	0
3971	9064	23	23
1133	6647	23	0
8561	6647	23	9
16487	8412	23	5
16465	9238	23	21
3503	6262	23	0
16394	48760	23	105
3500	6230	23	0
303	2126	23	2
8551	6536	22	2
16371	34507	22	58
14799	7680	22	0
2728	7655	22	0
1367	9020	22	12
16538	7692	22	16
16515	7828	22	9
1188	6879	21	0
16286	3750	21	9
16472	9051	21	9
8546	6541	21	0
14565	8603	20	15
5730	9864	20	16
14553	8300	20	12
3946	9091	20	23
8544	6593	20	0
16405	55655	20	28
1358	8906	19	16
3521	6602	19	0
142	1930	19	15
920	8312	19	7
2489	7704	19	1
16475	8936	19	8
1131	6675	18	0
16486	8435	18	17
10304	9199	18	0
3516	6548	18	0
16378	43719	18	166
2757	8080	18	0
16298	3894	18	8
57	1053	18	2
1190	6905	18	0
3571	6512	18	9
16489	8390	17	10
15926	7617	17	0
16299	3918	17	14
16071	4310	17	24
16482	8439	17	11
1147	6803	17	0
3502	6258	17	0
5753	9857	17	16
14797	7658	17	0
16539	7669	16	4
10970	9423	16	0
11176	9182	16	0
16484	8440	16	13
2700	8041	16	0
16306	3997	16	21
6272	8469	16	3
16512	7836	16	11
16526	7809	16	4
16505	7880	16	11
2484	7068	16	0
16390	45917	16	30
1179	6857	16	0
