position	coverage	clip_count	SA
16449	252714	194701	89657
16357	287228	93563	289817
16447	302394	48181	16902
16363	362265	27575	68993
16569	13076	13054	2959
16313	32398	12703	7989
16454	54232	12354	2912
16375	408216	8792	33191
16528	26078	8274	4065
16461	40070	4502	1559
16444	307827	3313	1067
16365	372514	3158	16435
16480	33209	3057	1266
16425	378157	2714	561
16485	30167	2045	1990
16380	429259	2036	10277
1	5229	1986	5052
16232	8941	1952	4001
16440	312415	1871	347
16481	30467	1753	618
16391	443329	1620	409
16534	17723	1469	406
16476	34338	1445	655
16393	446103	1402	2875
16388	443141	1363	488
16458	41277	1303	403
16550	15956	1301	607
16318	34514	1220	2360
16360	293544	1217	3792
16362	297415	1159	4902
16223	5423	1103	402
16451	56060	1048	402
16390	443840	921	433
16358	289803	913	3602
16389	443237	912	274
16456	41809	848	385
16283	16088	793	947
16412	421165	787	296
16280	15169	779	1418
61	5662	763	50
16436	317808	759	168
16427	337440	749	1882
16423	390753	749	207
16426	338158	738	8717
16435	319319	660	94
16511	28021	653	870
16470	35190	646	307
16446	303362	642	292
16433	322639	636	120
16387	441954	599	351
16442	309517	598	187
16408	406849	573	201
16377	414532	565	1443
16411	415555	560	267
16429	332116	540	396
63	4849	522	25
16432	324368	519	84
16518	26822	512	915
16392	442448	489	546
16386	442547	477	201
16467	35637	468	270
16368	381590	465	1115
16349	37934	465	1261
16439	313592	461	122
16337	36605	455	1442
16445	304140	451	224
16413	417710	448	205
16407	407760	435	279
16488	28171	419	230
16372	378577	418	1535
16514	27298	414	1020
16420	406264	414	86
16460	40111	412	266
113	3139	411	276
16421	402409	406	79
16417	414433	401	193
16437	316045	394	64
16434	321077	393	118
16415	412151	390	222
16374	382469	388	2685
16329	35484	387	599
16400	409165	375	469
16395	407394	372	549
3493	1942	371	6
16396	403859	370	102
309	1362	368	214
16526	26480	364	165
16502	27956	361	478
16397	402900	358	311
16431	326986	343	107
16399	404279	336	1455
16394	409492	331	323
16424	382574	330	159
16355	38429	328	1593
16551	14626	326	86
16422	398395	323	84
16416	413926	317	177
100	3907	311	245
16291	15897	306	609
16306	16908	303	573
16428	335613	294	842
16405	408585	293	171
16493	27990	291	159
315	1115	285	4
16236	9546	282	426
16403	407514	279	572
105	3398	277	116
16414	414865	272	151
16448	253483	269	137
16401	403938	267	174
16404	406629	265	250
16371	377181	265	834
16249	11048	263	59
215	2578	252	97
16410	411189	248	218
16419	413371	247	159
116	2687	245	96
16478	33208	241	126
287	1857	238	45
16402	404139	231	115
16430	328952	230	89
163	2591	226	75
16373	380177	221	1268
16443	308368	216	98
16367	380153	212	793
16418	414328	209	145
57	6105	209	14
16364	363649	209	1235
16441	310078	208	76
103	3613	206	116
16053	3377	206	387
202	2763	205	56
16071	3729	194	197
271	2192	194	50
16398	403283	192	149
16475	34435	185	108
45	6219	181	17
16450	57102	180	105
16184	3854	180	257
16409	406698	177	137
16472	34689	175	68
16406	409870	175	211
16361	294202	175	607
16347	36598	172	331
16483	30526	170	86
16455	41930	167	85
16438	314470	166	45
262	2337	166	63
16135	4022	160	48
16378	417636	157	1109
16369	376646	156	816
16474	34569	151	64
16068	3450	147	159
8578	1879	146	4
16561	13892	144	54
16359	290034	144	402
16104	3692	142	189
16320	34814	142	260
16366	373506	134	918
16113	4050	133	107
16459	40141	133	136
16286	15572	132	163
16452	54570	127	61
16338	36775	123	307
16500	27942	123	142
2488	2169	123	0
16037	3314	123	207
16568	13224	121	10
87	3981	118	11
16567	13350	117	27
16315	32686	116	130
16565	13582	115	15
16314	32536	113	126
16462	35616	112	77
16379	419090	111	643
16225	5536	107	45
16376	411094	105	1004
16544	16339	100	35
16317	32883	98	77
36	6492	97	3
524	1773	95	15
16353	37699	94	89
220	2493	92	35
16453	54288	92	50
16457	41166	89	148
15966	3547	89	153
16473	34646	89	35
16346	36748	88	66
16107	3862	86	122
16285	15560	86	110
16292	15967	85	109
16267	11537	85	145
15747	3657	80	139
16512	27402	80	184
16537	16608	80	23
16525	26496	79	60
59	5810	79	8
14265	2222	75	65
16516	26862	75	121
16383	435997	74	197
16108	3954	74	83
16524	26546	74	98
161	2697	73	40
16159	3873	71	120
68	4255	71	18
16148	3963	70	79
16385	441049	70	214
16382	433856	69	561
16305	16539	68	61
16370	376502	68	720
16316	32741	68	48
16255	11269	68	102
16464	35531	67	43
16468	35202	67	35
553	2271	66	7
16308	16994	66	163
16356	38720	65	79
16566	13435	65	15
16466	35610	64	73
141	2483	63	13
16542	16492	62	21
16352	37796	62	153
16530	17777	62	8
471	1922	61	1
16106	3774	61	38
16343	36889	60	296
16241	10333	59	85
16350	37810	57	112
115	2739	56	35
5312	2955	56	0
16294	16067	56	73
16312	17104	55	67
194	2767	55	35
16495	27819	55	39
15851	3818	55	15
39	6254	55	6
16463	35530	54	41
16354	37473	54	424
300	1408	54	22
16469	35168	54	57
162	2633	53	28
514	1722	53	10
16060	3271	53	111
16218	4219	53	62
145	2469	51	30
15358	3048	51	55
397	1758	50	21
16332	35577	50	201
2702	2223	49	0
16328	34650	48	118
16319	34615	47	162
16247	10706	47	57
16553	14243	47	11
16384	438912	47	463
16261	11247	46	55
16494	27792	46	31
33	6554	46	13
16532	17726	46	7
134	2503	45	7
16538	16560	45	4
16471	34625	45	14
16252	11218	45	37
16557	14111	43	15
16559	14016	43	10
14384	2399	42	19
16064	3221	41	62
16479	33056	41	38
16527	26113	41	21
10307	2109	41	0
16465	35563	41	49
16515	26878	41	75
227	2386	40	32
3524	2110	40	1
16341	36847	40	126
16499	27955	40	27
16229	6191	40	30
279	1993	39	21
16351	37750	39	78
225	2430	39	24
65	4301	38	30
2073	2557	38	31
1146	2327	38	1
16209	4051	37	25
16546	16154	37	6
60	5730	37	5
243	2394	37	19
16564	13638	37	5
16381	430963	37	220
16348	36010	37	103
16186	3925	36	32
311	1069	36	15
16477	33058	36	26
16259	11208	35	28
16295	16119	35	46
16276	14099	34	46
16245	10615	33	36
299	1442	33	19
104	3412	33	22
15927	3716	33	19
239	2421	33	23
507	1732	33	4
2480	2059	33	0
16299	16216	32	33
16069	3487	32	28
303	1371	32	52
411	1726	32	7
14137	2392	31	28
330	1020	31	1
136	2477	31	19
16284	16125	31	24
2701	2256	30	0
16504	27780	30	28
15972	3515	30	27
3512	2061	30	1
8558	1654	30	0
16185	3895	30	39
14553	2785	30	17
16345	36783	29	89
818	1992	29	1
16193	3910	29	16
16336	35744	29	82
212	2607	28	12
16509	27992	28	27
16517	26818	28	29
