position	coverage	clip_count	SA
16569	42502	42363	17560
16489	96056	25774	10244
16453	207111	24533	11354
16458	160043	23980	4848
16457	174154	14520	5072
16358	102458	12282	25555
1	29503	9957	25844
16466	124620	9726	2942
16395	205994	8556	36752
16449	221600	6882	2271
315	11306	6629	19
3493	22422	5673	97
16454	182173	5597	2964
16471	107791	5474	1820
16380	136381	4946	19104
16462	134033	4345	1422
16467	114984	4262	1866
16297	48002	4080	3987
16368	115159	4074	11103
16283	40932	3797	3314
16388	156342	3456	19183
16448	225665	3363	1960
16450	213933	3307	1286
16528	56484	3304	1519
16488	99267	3222	1290
16514	62346	3205	1974
39	32638	3012	58
16313	64535	2691	3146
16389	167082	2642	15801
16299	51571	2488	2944
16516	59311	2462	716
16393	174720	2360	4648
57	25372	2339	189
16464	127566	2310	1108
16486	101837	2243	1032
309	12866	2233	550
16425	232724	2179	759
16461	136340	2128	1017
16468	110455	2106	796
16455	176288	2072	838
16518	57003	1916	1359
16463	129482	1769	928
16305	55624	1757	2921
16451	209933	1715	833
16460	137921	1689	1361
16399	218760	1666	8842
59	22483	1638	157
16542	52671	1509	651
16312	60781	1463	2289
16346	77972	1418	3713
64	19655	1382	169
16502	67590	1375	987
16490	70306	1336	1227
16275	33050	1255	1225
16513	63323	1178	882
16322	69150	1155	1783
16343	74923	1090	2513
16329	71927	1060	1941
16510	65343	1060	763
16367	107432	1028	1484
16317	66548	1024	1259
72	17016	1020	166
16501	68404	1008	538
16364	104300	981	2076
16071	23744	926	951
16357	78047	923	1984
16544	50749	919	390
16492	69207	898	558
16365	105797	890	1514
16519	55379	870	478
16479	103681	861	388
16397	210657	793	4053
16369	115628	787	1523
16515	59284	781	525
16383	138738	770	1254
8578	21838	733	10
16376	119622	728	3271
16473	103987	704	1237
16456	173893	699	562
16427	234524	698	519
16391	167544	697	1498
16390	166417	694	682
16472	102502	681	369
16512	63953	680	510
16506	65931	672	486
16353	77482	632	1352
16482	103198	632	251
2488	24966	620	0
16459	136983	620	790
16288	42241	612	530
16372	115942	609	1407
16493	68539	609	420
16436	233325	591	233
16354	77864	586	1164
16400	222024	584	2825
16375	117158	573	1529
105	16292	568	269
16447	226646	554	228
16476	103581	549	260
16487	99728	547	315
16307	57233	537	732
16477	103485	537	230
16444	227812	531	189
16387	143248	525	1296
16355	77605	525	432
16474	103628	522	285
16385	140273	520	1263
16386	141751	512	1176
16540	53552	509	298
16481	103439	508	278
16483	102927	507	232
16566	44021	503	143
303	13519	503	59
16511	64330	500	396
16408	232018	499	1635
16403	227246	487	3855
16306	56416	480	563
16363	102451	473	994
16423	237757	471	207
16485	102233	460	211
1900	30620	459	181
16184	19235	454	477
16347	77590	450	1039
16527	56655	450	241
16465	125131	445	472
16469	108315	444	453
31	36248	434	12
16201	21135	422	196
16433	237052	420	127
16366	106113	412	621
16567	43384	409	175
16504	66391	406	238
3263	30583	404	167
16426	231074	398	1796
66	17881	397	53
16371	115273	392	764
16435	234463	385	171
16378	121179	382	944
16327	69959	379	739
16331	73276	379	1038
16500	68624	379	228
16377	120591	376	1374
16432	237368	363	185
16309	58070	358	493
52	26875	357	56
16484	102502	355	167
16345	75441	355	810
16342	73239	354	850
311	11074	352	26
16374	116353	348	855
527	20420	346	195
168	17257	343	121
16452	207815	341	335
16319	67154	335	643
16361	102023	334	574
16565	44532	334	107
15537	30329	334	361
35	34932	332	22
13932	28382	329	296
36	34439	328	20
16548	49198	322	163
16549	48756	314	139
16359	102463	313	521
16379	121904	312	1224
16394	176256	311	1523
16550	48305	308	149
16554	47236	304	103
44	28409	301	25
16260	26158	300	271
16351	76793	294	618
16328	70291	290	454
16362	101756	289	680
16373	116008	282	973
16289	42583	280	294
16398	211799	280	1721
61	20369	279	49
16330	72219	278	413
16430	237861	277	106
16360	102042	276	499
15990	26415	273	364
16470	107803	269	287
16248	24279	260	259
3484	15812	260	2
498	20242	258	99
41	28753	257	29
33	35525	254	27
2480	24607	251	2
16428	237635	251	491
3524	24026	251	6
16505	66088	250	222
16508	65538	248	280
56	25734	246	37
16286	41387	243	184
16382	137379	241	793
3108	28554	241	4
16440	230366	239	265
16568	42889	238	84
16446	226614	236	148
16442	228836	235	205
2702	26518	235	0
16392	168264	234	1212
16424	233969	234	240
53	26471	232	21
60	20699	229	66
16233	22972	228	173
3577	23357	228	88
16067	22186	227	237
16509	65474	225	225
16381	136673	225	493
16503	66445	221	162
16480	103226	220	119
16356	76908	219	327
16245	23863	218	120
16524	56215	213	178
16344	75068	213	544
16282	36275	213	184
16412	235973	212	280
16532	53370	210	123
16261	26565	210	197
16563	45082	208	116
47	27677	203	17
8558	20459	203	1
16429	237764	203	217
16272	29644	201	148
16189	19704	200	159
