position	coverage	clip_count	SA
16459	331799	216005	28649
16509	70848	33852	36312
16391	277364	31556	320128
16392	356682	28888	39188
16569	25818	25758	7190
16458	362047	15754	3781
16462	101769	14435	3808
16368	77305	11660	27405
16425	454631	7261	4260
16460	114453	6546	2666
16433	461277	5535	147
16319	47090	5260	13504
16478	84312	4720	2268
1	9576	4638	10124
16461	106898	4449	1740
16348	56591	4437	15193
3493	16402	3999	62
16290	36236	3861	5041
16455	374003	3781	435
16476	86743	3768	1262
315	11338	3499	101
16427	470229	2932	323
553	16590	2781	185
16492	80004	2745	1475
16568	28608	2717	915
16426	468916	2465	3949
16495	77272	2457	1062
16456	368310	2456	492
14265	18614	2396	2367
61	9260	2375	215
16435	451422	2282	161
16454	377684	2268	460
16339	49097	1988	4393
16449	393514	1887	291
16186	16532	1885	2816
16263	24278	1842	1201
16557	31939	1732	685
16502	74291	1715	2009
16310	39867	1710	3605
16230	18191	1674	2447
16451	384373	1610	406
16298	38531	1599	989
16518	35956	1554	2062
16469	88366	1326	750
16189	17826	1287	776
16071	20387	1284	1845
16423	458745	1235	354
16436	447722	1178	203
16549	33974	1145	614
16505	72649	1143	753
16239	19250	1134	1723
16472	86941	1119	52
16457	364609	1118	539
471	20089	1104	13
522	17681	996	355
16447	398732	979	315
16544	35815	944	561
16393	365876	922	17725
16428	469691	868	284
16515	36735	862	1188
16396	379432	841	3285
16507	71775	818	1218
16386	81271	798	1486
16450	388446	768	283
153	5255	754	57
16465	88532	736	851
15985	22290	730	1281
507	18995	710	8
145	5095	697	210
16252	20716	696	786
16430	468267	687	159
16424	452327	682	696
16504	72449	641	927
16470	87131	631	186
16429	468849	629	213
16432	463145	622	169
16434	454002	615	116
15780	26190	609	327
16355	56030	597	1232
16453	379129	560	243
16546	34704	538	280
16444	402197	506	199
15537	26827	495	553
13932	12695	486	456
16421	463278	483	331
16431	465816	481	290
544	16991	472	1
67	6282	472	38
16395	374767	453	3488
16446	399570	450	293
16352	56471	442	367
16519	34590	433	509
16442	405374	433	406
16397	382322	427	1642
116	6705	420	206
16134	18250	420	199
516	17800	406	185
15536	26177	405	360
2488	17270	401	6
16275	28201	385	399
16353	55659	373	1022
966	20721	368	165
8659	11005	366	5
16437	444461	365	172
16439	411481	355	282
16542	36402	351	124
16131	17902	345	199
16295	36686	343	315
57	10284	334	43
15643	26527	333	2
16365	55392	328	654
3263	21371	321	153
16104	19251	320	301
16445	400470	313	203
16452	381201	309	157
16448	395976	308	171
16399	387473	307	1356
16443	403764	305	281
16441	407222	303	132
16474	86189	302	149
16247	19595	301	138
16422	463096	298	369
16106	19464	293	182
8578	9467	290	20
16440	408993	281	202
16508	71147	275	251
16394	369391	273	3205
311	11392	271	15
16401	395466	267	845
16438	414714	255	747
16390	82542	254	1393
3549	17281	252	1
16403	402070	246	5127
16529	36184	244	179
16503	72640	242	156
16261	21400	237	212
16363	54945	236	580
16553	32488	233	117
511	17874	233	135
16565	29305	228	66
16464	88395	225	176
16463	88570	225	189
379	14690	222	10
6128	14179	219	109
470	20310	218	145
16400	391222	208	2373
16072	20642	202	250
16420	463546	197	119
14426	21137	195	9
43	11296	194	5
3577	16376	193	80
13920	11896	189	158
16467	88369	189	298
8482	10874	186	95
16347	49035	181	502
3512	16950	180	8
16383	76972	177	162
2480	16974	177	0
2168	22041	176	63
5312	19942	176	2
481	19083	175	102
16073	20856	175	34
16407	410038	174	1598
309	11196	172	20
3524	17571	171	5
3108	20218	171	1
3484	11500	169	6
16311	39990	168	109
16070	18755	164	209
16499	74664	159	192
314	11462	157	62
16511	36850	156	134
467	20373	156	110
16566	29003	154	37
16473	86111	154	91
14114	15861	153	127
6341	12747	153	53
194	7422	150	84
15882	24987	148	57
498	19106	145	51
16372	77090	145	393
3478	11826	144	76
14562	22211	143	122
14384	20859	142	118
14130	16300	140	27
16154	16664	139	75
16567	28786	138	33
3256	21437	137	55
538	17158	136	0
16369	77317	136	268
16402	397687	136	652
16412	425325	136	347
16308	37896	135	14
2702	18256	133	1
16021	20960	133	136
16490	80189	133	104
12090	8080	133	0
15668	26449	132	3
16468	88319	131	131
973	20222	130	57
16184	14227	129	152
3497	16395	129	6
16471	86824	129	76
5798	17276	126	62
6173	13361	126	40
16294	36320	125	84
15613	27032	124	140
16069	18505	123	205
16398	384591	122	769
3270	20925	121	51
13447	9595	120	135
59	9625	119	20
15782	26506	119	159
16487	80469	119	83
131	5674	118	25
16496	74799	117	133
16466	87990	114	204
16417	452485	114	1014
2703	18151	114	3
969	20374	114	54
16415	446643	113	1107
16078	20845	113	172
16336	46551	109	197
80	5864	107	60
16410	417328	107	1807
16506	72317	106	115
12395	8722	106	1
16501	74406	104	119
16408	412434	103	701
3802	18634	103	51
898	19741	102	38
16405	405539	102	620
6468	12667	102	57
16107	19462	102	176
2705	18067	102	1
16257	20685	101	49
15714	25569	101	123
16560	29968	100	27
105	6725	100	59
16516	35920	99	122
328	8913	99	1
16413	426840	98	878
16351	56468	98	359
16411	421048	97	454
16374	76969	97	273
16373	77008	97	353
16563	29571	96	29
16371	77063	96	287
16346	49334	96	147
16317	39516	96	30
16075	20889	95	137
16357	55730	95	529
5453	20361	95	46
15539	27110	95	96
15402	23766	95	86
14564	22244	94	0
14912	20668	94	95
16033	20161	92	30
300	11431	92	30
14623	23447	91	69
3489	11596	90	1
307	11304	88	34
16406	407713	88	1565
281	11543	87	45
16370	77136	87	191
16343	49082	86	296
517	17808	86	53
16278	32485	86	75
1306	19573	85	58
6850	13225	85	40
14751	20682	85	89
16375	76925	84	416
7128	13485	84	48
2541	17713	84	59
16388	80988	84	195
16387	81243	84	153
16366	55547	83	169
8577	9153	83	20
13994	14565	83	93
2726	18428	83	40
380	14522	83	29
16500	74481	82	76
15496	24729	81	76
16483	80647	81	82
16302	38688	81	32
16381	77061	80	164
383	14765	79	3
14367	20340	79	59
3522	17301	79	1
15332	22480	79	70
16214	16757	79	81
16367	55589	78	70
15143	22574	77	5
13947	13198	77	72
6220	12745	77	36
3165	21149	76	1
16250	18985	76	89
191	7397	76	37
8412	12882	76	18
15405	24003	75	92
16270	25685	75	68
390	15327	75	11
16384	76892	75	256
5846	17160	74	37
2816	20700	73	39
16389	80841	73	113
114	6833	73	51
15591	27356	73	88
14132	16297	72	67
16414	445172	72	613
13294	9699	72	73
16358	55653	72	264
554	13816	72	9
16350	56458	72	286
16537	36577	71	40
16418	458175	71	1125
16379	77052	71	203
14357	19991	70	63
16207	16930	70	94
16284	31752	69	42
8623	10833	69	43
6755	14365	69	35
16404	403527	68	732
15731	25658	68	66
226	9574	68	16
16105	19267	68	88
16320	47185	68	123
16378	77055	68	115
