position	coverage	clip_count	SA
16454	317084	73709	13455
16569	46763	46635	24543
16520	121385	43384	38063
16389	282646	30339	49100
16457	222929	29558	4298
16449	361760	23409	11349
16464	174857	18066	5705
16455	242981	14797	4608
1	34499	12763	30054
16565	58925	10783	4731
16425	446706	9798	3243
16374	156795	9371	24263
16394	383394	8220	91368
16461	184473	8021	3874
16357	110236	7619	13104
16528	80353	7576	2888
16479	150398	6967	3310
16480	144802	6906	3145
16261	60932	6745	7100
16453	324146	6670	1389
16398	416065	6468	37443
16478	155424	6293	2208
16313	97851	6281	8374
16373	138476	5303	12755
3493	21145	4899	153
16460	188537	4741	2398
48	37355	4468	121
16271	71748	4323	6494
16245	46106	4268	6465
16375	165680	4259	11999
16497	141576	4133	2287
16217	36871	4037	3428
16380	187389	3943	15038
315	12953	3824	218
960	13434	3621	25
16458	193233	3594	2339
16450	335293	3581	919
16518	124069	3467	3305
16469	156520	3445	1633
524	10113	3423	367
16459	190373	3155	1854
514	9701	3087	246
16516	127154	3059	2095
16071	29476	3015	2581
16498	137818	2785	2250
16361	116246	2697	3388
16451	329157	2512	1005
16401	434143	2498	7014
16368	126220	2340	2920
16465	157709	2252	1880
956	13467	2196	21
16489	145318	2168	1375
16456	224422	2138	1208
16555	65322	2109	903
16328	99902	2029	4813
16492	144927	1972	856
16505	132660	1970	1994
16462	177150	1930	2145
16370	126626	1904	3157
16393	297411	1857	5366
16427	407086	1733	1108
16291	85311	1716	1592
16463	175988	1711	1118
16542	72601	1681	1193
16426	405867	1665	7515
16377	172962	1643	7417
16371	128771	1633	3255
16292	87430	1632	2418
16473	153678	1550	506
16351	99376	1505	1999
61	26880	1494	135
16496	142604	1476	1243
72	21935	1452	251
16329	101250	1450	2037
56	31876	1446	97
16367	123114	1437	2128
16358	111941	1340	1848
16508	130705	1335	1360
16487	145243	1305	722
16383	193015	1300	3734
16399	421953	1254	7455
16494	143283	1252	828
16541	74039	1248	560
16390	286707	1222	3439
16447	376688	1217	585
16250	48129	1204	1687
16466	156240	1201	874
16436	393060	1198	477
16433	399808	1190	388
16423	454658	1152	449
16475	153215	1099	718
16363	118313	1052	1264
16317	99229	1033	2252
16391	288507	1026	1987
16544	70433	1003	515
16392	291736	1001	2780
16435	394591	984	371
16362	117060	968	1260
16345	100762	949	2803
16366	120914	942	1482
16515	127968	934	885
16265	64002	933	1166
16365	119642	931	1460
16400	427073	921	4245
8578	21838	895	18
16471	153502	893	504
16553	67277	876	319
16501	134475	876	733
57	30397	865	92
16510	129409	854	720
16513	128296	846	691
16502	133759	845	722
16302	91017	840	1149
16234	39802	839	673
16355	97542	836	580
16272	72995	833	1256
16500	135208	829	684
16334	101286	813	1938
314	13712	811	362
16293	88500	810	823
58	29221	800	54
16540	75034	799	567
16493	143819	793	596
16285	82394	792	1105
16474	152892	775	444
16359	112661	772	1346
59	28138	770	117
16260	51382	769	1105
16444	380125	762	372
16503	133068	757	779
16344	100035	751	1743
16470	153407	749	743
16554	66239	740	269
98	18970	729	373
16294	89274	728	638
2488	22532	725	4
16507	131166	722	750
16387	197280	711	1745
16476	153085	710	375
16477	154139	684	426
16519	121167	684	552
16428	407053	682	841
16184	29849	670	823
16326	97273	670	1322
16452	325620	669	748
62	25260	668	95
16424	447413	639	665
16484	143345	631	602
16429	405270	625	555
16485	143715	615	405
16483	142674	614	455
16431	403083	599	593
498	8945	592	290
16283	81377	584	560
16319	99500	554	972
16233	38763	553	433
16490	144100	546	295
16559	61892	519	187
16517	124447	516	395
16259	50265	515	559
16034	24598	510	540
16205	31185	509	411
16430	403829	509	616
194	17769	509	276
16299	89909	506	730
16229	38190	504	383
16525	79170	504	299
16189	30687	500	358
16442	382902	499	571
16421	457560	498	704
16388	198761	494	1566
16432	401175	491	267
16306	90335	490	592
16379	174803	487	1400
16075	30922	481	558
16264	62519	480	465
16439	387463	479	1184
16467	156217	473	784
311	13975	471	117
16434	396366	463	245
16273	74030	462	382
16378	173635	451	1249
96	19316	451	195
16397	390572	449	2428
65	24273	445	159
16482	140326	439	293
16052	24695	438	278
16403	441699	430	17450
51	32824	428	43
16446	377314	420	429
16323	97594	419	481
16218	37294	419	263
16440	385791	416	344
16346	100645	414	899
16072	30048	413	432
16386	194925	409	1085
16246	46515	405	587
16256	48934	404	374
16556	63055	397	130
151	17289	395	218
93	19579	395	85
78	20073	392	128
16560	61181	392	280
16437	390457	391	430
16412	455623	391	1322
16186	30093	388	451
16372	128774	383	611
16244	40262	380	478
16445	378551	380	352
16418	458986	373	1063
16499	135432	370	352
16314	98049	365	589
16448	374499	364	391
16511	128686	359	371
16343	99333	359	1000
14330	29009	359	301
495	9696	357	220
39	39608	355	64
16420	458512	355	567
16342	99173	354	745
16295	89519	349	339
16327	97370	347	627
16252	48651	346	469
16509	129614	328	346
261	17871	326	202
16561	60592	325	170
306	14648	321	93
66	23542	320	71
144	17773	318	208
16395	386076	315	971
103	18118	312	84
16524	79063	311	300
739	17251	307	214
16270	65279	305	213
16336	100987	303	469
16289	82949	302	338
16488	144889	301	279
16441	384530	300	181
16495	142605	295	293
3524	22579	289	13
16182	29038	289	237
955	11320	288	30
16067	25263	288	241
108	17549	286	143
16443	381471	285	306
16422	456545	284	426
41	38746	283	40
16288	82713	281	313
16376	166569	276	924
16438	388759	275	343
16472	153041	275	216
16468	156145	275	323
16037	24686	274	328
16417	457423	271	1077
16047	24397	270	309
16369	124361	269	331
16512	128490	268	226
16407	447227	268	1436
271	17376	268	66
16316	97941	268	392
16275	75621	265	183
16300	90237	264	217
16568	47181	263	107
16411	454348	259	1215
16347	99536	259	567
16567	47520	257	104
16337	100894	256	725
231	18477	255	144
16257	49303	253	305
2702	23606	251	0
14384	30748	251	103
16268	64646	250	309
42	38505	250	69
16563	59711	248	175
14552	32113	247	178
16566	47957	247	111
16104	30773	247	211
69	22653	245	41
67	23296	245	51
16280	80572	244	287
16318	99127	241	185
3577	21770	239	83
16331	100664	237	457
16296	89692	236	114
15899	31090	236	150
16530	73186	235	130
16413	454940	235	1046
3484	15202	233	9
3108	26084	229	8
16415	454573	228	1030
16332	100560	228	426
16382	188242	227	781
16564	59327	222	103
113	17652	222	153
14877	30334	222	213
16281	80716	222	193
16065	24967	221	273
16549	68455	218	122
16286	82585	217	150
16402	435632	216	1278
16408	448920	216	1099
16320	99343	216	166
182	18253	215	46
16258	49507	214	265
167	18013	214	99
2480	21896	212	1
44	38239	211	47
106	17780	210	120
16198	30774	207	192
145	17582	206	153
3272	26883	206	86
14265	29362	206	109
16142	30127	205	126
16143	30257	205	223
16504	132598	205	235
31	41493	203	23
309	13907	203	36
35	40811	202	26
186	18051	202	161
16396	387566	202	1031
3263	27348	201	68
6341	22167	201	71
285	16612	199	76
8558	20128	199	14
16107	31142	199	177
16106	31077	199	193
307	14369	198	87
16416	456162	197	969
16274	74964	196	200
2703	23363	196	0
16315	97892	196	246
16405	444057	195	843
16266	64337	194	168
3512	21837	193	6
491	10365	192	120
16221	37532	191	145
16539	74989	190	102
16350	97778	186	487
64	24430	185	131
40	39101	185	27
16486	144116	183	237
148	17395	181	104
2705	23187	181	2
16410	452206	180	1240
3497	21184	180	10
16262	61209	179	98
14563	32902	179	126
68	22880	179	53
386	15281	176	65
16356	96633	176	803
16557	62506	176	93
149	17271	176	115
115	17482	176	94
16309	89979	175	237
308	14182	174	57
16364	118328	174	425
104	17911	174	104
16321	97905	174	46
16290	82907	174	86
16240	39689	173	151
16181	28762	173	182
16297	89591	172	131
16307	90346	172	157
16481	139494	172	280
16537	74709	170	70
467	13442	170	108
525	6783	170	85
14114	30262	169	143
16562	60048	169	87
16335	100960	167	1235
15537	32811	167	198
3802	25080	167	93
80	19689	164	44
8577	20790	164	9
16550	68064	164	74
302	14874	161	74
16406	445856	161	1378
14576	33615	161	135
16360	112419	159	432
16284	81370	158	204
16105	30896	158	162
16278	80330	158	92
105	17872	157	89
116	17273	155	41
16322	97507	155	56
522	10198	154	45
16535	74128	153	79
16330	100748	151	329
47	37639	151	11
3264	27151	150	56
16385	193535	149	513
16303	90456	149	38
16339	100261	148	430
2701	23763	147	1
505	7545	147	79
43	38294	147	24
102	18221	147	109
16310	89695	146	60
16514	127565	145	172
16311	89440	145	73
36	40479	144	25
16521	78241	144	124
16190	30771	143	139
1146	17625	143	2
16135	30041	143	140
184	18099	142	74
3522	22208	142	10
2168	29185	141	46
16175	28742	140	105
15992	26899	139	128
15778	31135	139	154
16248	46788	138	195
16404	442573	136	955
130	17094	135	127
232	18284	135	85
191	17874	135	102
15405	32820	132	142
16304	90079	132	115
147	17426	132	68
14341	29171	131	133
16154	29569	131	124
16073	30278	131	147
2704	23230	130	3
14115	30387	129	105
3489	15317	129	10
16381	187406	128	418
16078	31070	127	172
16215	31400	127	89
16352	98878	127	233
16325	96574	127	66
16491	144563	126	212
16341	99286	126	310
16287	82634	126	87
174	18211	125	71
16353	98499	125	226
16414	454409	124	844
16282	80798	124	190
16333	100371	123	350
16538	74770	122	110
114	17544	121	71
507	7092	119	21
3270	26951	119	43
71	22085	117	31
16324	96966	117	55
14809	29698	117	115
168	17890	116	78
16214	31370	116	100
16536	74478	116	88
16409	450070	115	825
45	38006	115	28
4015	25978	115	57
16301	90347	114	62
5312	29187	113	4
16216	31447	113	114
16419	459235	113	672
16255	48574	112	111
6468	22344	112	65
16348	98597	111	516
16178	28745	109	119
16129	30481	108	54
117	17118	108	47
16340	99932	107	300
16173	28734	107	116
142	17680	107	41
16338	100404	106	346
10550	28098	105	7
13932	27773	105	63
553	9943	105	16
16277	80227	105	114
1126	17944	104	52
1906	29413	104	40
16120	31136	104	85
16354	97957	103	294
10307	23660	103	1
16220	37314	103	137
15697	31432	101	41
301	15007	101	46
37	40193	100	20
15494	32039	100	53
14841	30145	99	51
5324	28723	98	7
8579	22052	98	8
268	17531	98	49
100	18312	98	43
16068	25369	98	116
16191	30846	97	88
16176	28766	96	124
124	17265	96	37
16053	24857	95	113
443	15450	94	57
954	11513	94	2
15863	30957	93	126
13994	30149	92	103
16267	64366	92	65
16349	98187	91	419
5998	24821	91	44
46	37840	90	21
146	17454	89	54
481	11660	89	68
33	41097	89	29
16305	89924	88	63
16201	30806	88	90
16101	30702	88	61
279	16919	88	42
16276	80126	88	81
16070	25626	87	131
310	13703	86	555
957	13288	86	4
3258	27608	86	25
3456	17149	85	49
14403	30901	85	98
70	22327	85	24
2457	23043	85	2
3506	21430	85	3
16188	30148	84	54
953	11811	83	19
84	19500	83	45
3021	26626	83	27
5453	29678	82	38
15987	26692	82	65
16232	38176	82	62
16247	46598	82	91
3479	15380	82	31
8574	20466	82	4
16100	30821	82	21
16164	28841	81	46
190	17932	81	63
255	18035	81	47
16312	89267	81	78
14212	30816	81	62
54	32107	81	22
3500	21262	81	14
32	41199	81	23
8474	24540	81	5
13860	26880	80	88
962	10174	79	10
388	15381	79	24
34	40988	79	12
471	12858	79	12
2487	21775	78	2
16269	64765	78	67
16098	30813	78	63
16558	62141	76	49
516	9961	76	24
16532	73336	76	52
16211	31321	76	79
16222	37576	76	63
14643	35551	76	51
272	17095	76	27
52	32335	76	17
15531	32515	76	74
8482	23746	75	37
16110	30963	75	74
299	15291	75	36
16384	193065	75	537
2351	30622	75	27
16109	31106	75	44
15949	28405	75	71
16308	90155	74	75
303	14688	74	13
262	17525	74	47
16117	31073	74	31
4387	25775	73	4
16533	73461	73	60
8568	20197	73	6
15591	32733	72	82
16197	30398	72	67
16230	38205	72	58
300	15157	72	36
13947	28383	71	30
15952	28240	71	75
15662	31848	71	44
15656	31702	71	70
16112	30895	71	52
4388	25931	70	11
5740	24970	70	19
16298	89392	70	40
16241	39594	69	73
3578	21553	69	23
16242	39686	69	55
13989	29802	69	73
14382	30548	69	72
1905	29410	69	18
16254	48691	68	70
461	14250	68	26
15539	33029	68	80
3333	26137	68	34
16103	30561	68	80
898	16559	67	28
16227	37602	67	41
16147	29995	67	74
16506	131107	67	82
16119	31009	66	53
2782	25609	66	34
176	18200	66	32
16030	24266	65	83
16163	28887	65	60
16526	79132	65	48
14619	34720	65	9
16534	73563	65	32
16133	29990	65	8
133	17236	64	38
281	16796	64	30
16185	29910	64	71
16527	79870	64	46
16551	67718	64	33
16224	37615	63	69
101	18239	63	30
979	13782	63	1
53	32206	63	9
16080	31174	63	60
16552	67469	63	32
16069	25452	63	94
3260	27502	63	25
16253	48625	63	37
3322	26328	63	22
81	19563	62	33
4376	25876	62	17
13792	26795	62	27
50	32868	62	24
16263	61529	62	47
139	17440	62	33
60	27180	61	20
3549	22433	61	9
16151	29640	61	17
209	18290	60	38
1344	22905	60	26
16089	31003	60	49
304	14651	60	14
493	9963	60	14
8479	24063	60	12
4377	25794	60	20
4445	26194	59	29
6	36325	59	219
14422	30974	59	11
13447	25597	59	69
369	13451	59	18
238	18210	59	18
63	24526	58	24
16125	30814	58	45
16279	80487	58	44
97	18956	58	28
2476	21827	58	2
16116	30986	58	38
14799	29538	58	40
13971	29210	57	48
16223	37612	57	45
2538	23360	57	21
506	7267	57	18
8571	20347	56	2
463	13986	56	28
220	18301	56	34
16228	37643	56	42
229	18541	56	27
2479	21606	56	2
16543	70719	55	21
14872	30089	55	34
7407	25903	55	25
162	17612	55	33
5249	27892	55	11
16237	39599	54	52
1367	23796	54	29
959	13400	54	4
3799	25140	54	23
15327	31409	54	38
5763	24563	53	24
2490	22642	53	3
16066	24984	53	63
3495	21155	53	28
181	18265	53	37
520	10212	52	8
3696	25043	52	15
312	13784	52	23
313	13757	52	17
15406	32897	52	51
4022	25805	52	24
482	11490	52	19
357	12077	51	13
4398	25981	51	27
16169	28456	51	47
3519	22020	51	23
13750	25367	51	50
15430	33360	51	17
3	35182	51	160
16226	37646	51	42
440	15541	51	16
16051	24216	51	54
6850	23473	51	27
187	17862	51	46
16529	73082	51	62
6551	23347	51	23
16114	30917	51	36
14421	30964	50	5
254	18132	50	23
8561	20231	50	20
8576	20557	50	5
1111	20981	50	26
3255	27527	50	15
510	6516	50	20
2107	28048	50	21
16172	28649	50	33
511	6359	49	20
1495	25535	49	21
2450	23783	49	0
14356	29741	49	49
3820	25063	49	27
459	14499	49	22
5198	30125	49	5
15862	30890	49	41
2123	27768	49	27
2264	29522	49	22
638	18459	49	38
4095	28166	48	28
3516	21949	48	17
439	15624	48	24
3503	21258	48	8
518	10095	48	19
1236	19401	48	25
1268	20704	48	31
16102	30621	48	45
16251	48173	47	44
298	15382	47	22
1484	25250	47	23
13836	26541	47	34
3590	21806	47	14
958	13356	47	3
16200	30759	47	38
16239	39475	47	53
513	6175	47	533
16167	28675	47	35
3219	27397	47	22
233	18170	47	22
15731	31112	47	27
16171	28659	47	28
15739	31292	46	40
5442	30092	46	19
16210	31225	46	54
4	35558	46	143
12757	26668	46	44
465	13726	46	24
15664	31880	46	35
3998	26337	46	18
16085	30970	46	33
14812	29891	46	53
14243	29974	46	38
177	18162	46	30
8547	20225	46	1
15588	32904	46	35
16195	30322	46	30
211	18282	46	48
55	32031	45	26
270	17458	45	16
16170	28396	45	50
13857	26727	45	23
16054	24935	45	70
15575	32807	45	25
951	12461	45	10
138	17413	45	23
1145	17469	45	0
1133	17358	45	9
3469	16030	45	20
3666	24738	45	24
107	17583	45	24
454	15016	45	24
16208	31119	45	39
