position	coverage	clip_count	SA
16569	36877	36747	13916
16449	192491	29000	4452
16447	226170	28019	6016
16468	115645	22937	6146
16452	160545	20974	5718
16512	61874	13452	8803
16372	105116	11077	30453
16456	136122	10394	4109
16379	159878	10215	43390
16494	78175	9637	4526
1	19190	9260	15719
16392	212029	9201	44329
16364	75907	6842	15939
16490	84984	6742	2967
16399	240911	6661	12790
16325	50957	5115	8336
573	8972	4375	107
16448	197443	4103	1391
16341	60140	4025	6640
16459	126785	3996	1318
16378	127376	3928	18645
3493	17311	3785	200
16481	91745	3691	1487
16425	257475	3086	1028
16499	67765	2948	1710
16555	42666	2527	1017
16528	50053	2317	1159
315	10168	2249	84
16504	64635	2219	1512
16454	138780	2201	1013
16363	62711	1796	2447
16313	38465	1790	2125
560	9226	1609	759
16460	123935	1535	1269
56	19389	1530	128
568	8643	1466	56
16547	46077	1368	594
16485	87849	1364	644
16444	230640	1362	265
16487	86493	1237	742
16368	80756	1210	2837
16323	42530	1197	1436
16464	117715	1113	674
15524	35648	1108	1108
16376	110451	1107	2999
16469	92819	1103	546
16381	165008	1081	3588
16401	249091	1077	2196
16436	243979	1019	149
16319	40294	1007	1639
16294	34620	1007	810
3263	24677	984	345
16461	122532	939	542
16226	20806	934	1000
16451	161555	925	549
538	12493	886	435
8578	15600	855	4
15537	37919	847	940
16433	248403	842	117
14384	27467	839	688
16427	252416	830	352
16367	78531	823	1672
16382	167881	819	2122
498	17182	792	100
2488	21598	783	5
16375	107314	738	2333
16465	116798	734	539
16450	162978	722	406
16426	250860	720	1353
16400	245461	719	4344
16377	112806	708	2429
16423	263602	707	216
67	14779	705	81
16453	139280	682	367
16471	91590	676	174
16435	245166	669	112
16442	234316	658	290
16474	90833	653	345
16483	88717	653	351
527	13962	651	293
57	17738	650	51
16476	90806	645	392
966	23344	635	287
16457	126390	632	749
13932	20736	624	601
16002	34901	618	176
16334	52946	605	981
16463	118466	594	294
16509	62347	571	451
16365	76830	542	1458
16462	119426	538	437
14114	23394	525	398
16394	218190	525	2983
455	20200	516	318
16467	116217	514	505
3802	20220	511	280
72	13874	506	139
571	9089	503	256
16288	33646	499	484
16071	30171	495	687
467	19364	481	9
16508	62707	480	404
16478	91384	479	254
16446	227002	477	231
16455	136658	470	351
16350	60748	465	960
481	18658	462	5
16362	60093	460	609
16470	91772	457	425
16390	175057	454	285
16358	61118	445	850
314	10531	443	212
3577	17525	429	150
16498	68030	428	329
16440	239298	417	157
16403	252769	416	1609
16466	116237	412	413
16439	240670	402	187
15405	33592	402	436
60	16258	393	50
16445	228438	387	151
16428	252946	383	259
15534	36558	377	355
16370	80892	374	576
16502	64950	371	284
16429	251568	367	195
495	17722	362	68
553	10253	352	192
16412	269493	348	309
16337	53843	346	694
16424	258858	342	283
16421	266376	341	158
16230	21169	334	367
16432	249277	331	97
16495	68496	330	201
16479	91373	329	175
16567	37603	327	121
563	7320	326	18
16550	44008	320	159
16275	28158	315	271
14265	24099	314	304
16443	232617	314	466
16437	242058	312	98
41	21111	311	13
16458	126353	311	559
64	15295	310	67
16430	251070	309	95
511	15412	308	114
14330	23935	308	277
16393	214683	308	1766
16268	25308	307	234
311	10371	307	25
16543	47152	306	172
3524	18679	300	25
16374	105843	297	809
16548	44615	297	171
2702	21644	296	4
16356	60754	291	367
16195	19364	291	256
16534	47904	289	153
16536	47806	286	178
16321	40651	284	417
537	12830	281	100
13920	19702	279	217
16484	88081	278	188
15363	31184	274	273
16276	32340	268	171
16434	246366	266	122
16369	80622	265	521
505	15941	264	72
16431	250391	261	193
16441	237971	261	301
2703	21351	249	1
105	14050	237	121
16438	241396	230	102
16413	269136	227	367
16366	77170	225	456
110	13812	223	56
16417	267710	223	238
16411	267371	222	374
16070	29475	217	283
3512	17967	217	13
103	14115	217	111
16303	35727	213	208
16408	260292	213	308
16565	38280	212	60
3108	23038	212	0
16176	19474	210	207
16312	35979	209	256
16287	33114	209	163
14341	24414	208	201
499	16371	206	36
16492	78303	204	96
16397	223259	204	788
16472	90923	203	76
16277	32642	203	166
16386	172530	203	620
16184	19436	194	250
1900	28180	193	60
16566	37926	193	67
16407	257684	192	621
16568	37205	190	53
16384	169998	189	583
16270	25729	189	136
16373	105221	189	507
16418	267669	188	231
16558	39665	187	85
3272	23281	187	77
516	14921	185	66
16295	34831	184	154
14155	25228	184	179
16231	21372	184	196
16488	85277	184	81
3484	12489	184	7
61	15698	183	46
16410	265328	182	497
500	16180	181	37
14212	25274	180	160
16258	23248	179	162
16281	32929	178	118
16315	38703	178	241
16395	220447	178	960
16388	173924	177	566
16415	268160	176	226
16380	161201	176	734
97	14022	176	92
16371	80907	175	296
309	10166	175	25
16304	35853	174	152
16326	51267	173	319
16271	26085	170	124
16513	48397	169	147
