position	coverage	clip_count	SA
16449	544250	341034	45327
16380	657626	144360	635423
16569	48863	48738	25475
16425	869348	17141	2532
16480	143209	14327	4993
16460	172795	12592	4493
16458	182015	10773	4922
16461	161390	10768	4584
16261	42756	10580	9191
16546	74881	9724	4724
1	33113	9123	37868
16352	122719	9122	12731
16528	90653	8506	3783
16492	127936	7654	2719
16453	194336	7414	2428
16503	116972	7234	6936
16463	150198	5806	1569
16433	701805	5789	4687
16444	576619	5768	709
16518	93194	5449	7130
16313	94065	5436	6214
16383	687416	5168	8335
16515	96396	5130	5879
16358	138657	5124	12087
16505	110146	4940	5517
16447	558083	4726	781
16454	187762	4653	3315
16508	105718	4631	5931
16472	145399	4110	1487
57	31999	4082	227
16390	748269	3920	12132
16332	101597	3914	7985
16550	63881	3769	2171
16393	781678	3705	9695
16512	99121	3645	3885
16455	183565	3436	1539
16435	688266	3390	552
16551	59957	3382	1834
16500	120824	3378	2263
16360	142268	3325	8289
16365	153278	3298	3645
16474	142901	3276	1346
59	26921	3272	170
16362	146487	3260	3103
16467	146325	3204	1372
16357	131330	2957	5788
16375	174320	2928	5277
16190	12203	2919	3065
16426	732982	2911	12929
16283	63809	2893	3766
16427	728281	2885	1705
16367	161036	2856	3843
16374	169892	2633	4171
16399	828421	2628	16759
16305	83642	2604	2267
16489	131267	2595	892
315	5424	2434	21
16340	106653	2395	3421
16366	156286	2352	2979
64	21118	2340	209
16350	105388	2252	5020
16293	69473	2238	1566
16351	108723	2100	6371
16530	82760	2084	1507
16270	49334	2045	1614
16377	187250	2025	17446
16526	91876	2025	1101
16511	100656	2025	2349
16353	125429	2012	3321
16294	72155	2010	4407
16371	163532	1888	1985
66	17581	1859	144
16490	129039	1828	710
16384	695738	1762	9095
16478	143720	1717	1018
16338	103123	1704	4954
16451	197611	1668	863
309	6690	1655	779
3493	6476	1639	68
16300	79077	1638	3094
16541	79008	1614	770
16501	117811	1590	1408
16436	681696	1580	536
16448	549392	1571	805
16462	151114	1528	863
16487	132120	1527	680
16071	15812	1513	1966
16385	704549	1496	6772
16495	121824	1488	1038
16552	56390	1488	913
16423	891691	1480	341
16295	74296	1441	1980
16306	85783	1441	3838
16510	101626	1421	1636
16537	81619	1419	686
16271	51047	1382	952
16285	65678	1362	1305
16069	13563	1345	743
16373	165081	1320	1981
62	22691	1270	107
16446	562533	1259	510
72	16213	1258	193
16364	149070	1244	1708
16368	162523	1195	2289
16499	121531	1195	812
16382	669492	1176	6591
16432	706384	1176	513
16387	717457	1136	3607
16483	131864	1108	760
16434	692602	1108	338
16459	172448	1096	895
16355	127084	1091	1893
44	37332	1077	42
16428	723000	1077	1382
16369	161421	1071	1790
16524	91087	1060	1141
47	35759	1040	35
16485	132132	1039	353
16440	595066	1026	455
16445	565722	1013	466
16535	81619	999	376
16456	180921	991	938
16481	129918	944	645
16430	713985	940	2499
16424	875993	921	509
56	33076	903	74
16538	80578	863	438
16566	51108	862	328
16298	76162	857	1423
16319	95724	838	1790
16363	147418	838	1597
16302	80492	828	1361
16457	181513	799	1042
16421	911863	799	304
16326	94875	784	2553
16498	121559	771	822
16312	86976	764	1931
16391	755343	754	2465
