position	coverage	clip_count	SA
16449	159204	60773	9632
16378	176114	40717	136888
16569	23846	23795	9683
16453	93992	9384	1484
16459	71833	8279	2883
16468	51608	7837	1297
16425	231729	6374	696
16454	84147	5794	2936
16477	41380	5469	2230
16363	52248	5375	9931
16461	62455	5073	1923
57	15261	4834	262
16464	57317	4038	1354
16458	75668	3954	1443
16313	43132	3944	3592
16386	202871	3933	17678
1	16215	3833	14446
16528	32019	3820	1156
16295	31184	3473	6831
16367	60366	2677	5914
16299	35361	2137	4144
16287	24950	1754	3419
56	16849	1543	59
16375	62962	1515	4110
16491	34371	1340	972
16426	211313	1305	4845
16071	13271	1303	1840
16444	165591	1293	161
16447	162451	1289	199
16460	63631	1202	575
16322	44126	1176	1007
58	10395	1165	73
16457	76858	1160	608
3493	6005	1154	51
16510	32513	1133	1067
16067	10911	1131	926
16467	52752	1112	415
16470	43515	1108	433
16427	214469	1083	791
16478	35987	1068	476
16481	34358	1060	472
16262	15187	984	489
16397	223539	960	10374
16364	54153	904	1679
16075	14736	893	876
105	7325	869	652
16455	78229	794	327
16451	96386	792	330
16423	236322	786	293
315	4072	761	119
16492	33190	728	350
16503	33123	726	924
16436	176828	725	62
16518	31688	719	1091
16433	210225	705	45
16353	42404	703	702
16482	33445	654	195
16380	180823	651	2561
16232	11540	649	1210
16474	42125	649	254
16452	95087	627	372
16424	232694	625	119
16365	55141	602	645
8561	2670	595	243
16435	179426	575	42
59	9192	574	44
16379	177969	566	1053
16517	32143	566	591
16366	56095	561	702
16368	61019	561	645
16261	14027	547	376
2488	8893	547	7
104	7770	501	272
16480	34723	494	202
16564	25678	492	370
16303	36496	487	904
16428	214753	486	314
16294	26138	483	686
16351	41684	467	546
16532	28378	463	199
16448	160436	461	104
16309	38017	454	687
55	17306	450	16
16356	42347	437	962
16382	183987	435	1969
33	19796	434	48
16429	213712	429	148
16400	227308	427	1088
16283	22322	423	712
16305	37193	422	910
16440	169336	416	67
16524	31703	414	408
191	5472	413	243
16189	10873	413	612
16421	239502	398	81
16515	32178	388	610
16374	59531	382	659
16337	43622	381	357
4380	9262	380	379
8437	3521	376	230
16319	43141	374	338
16567	24556	362	116
16331	43393	356	1000
16388	205469	352	1172
16550	27531	346	136
16463	57153	337	130
44	18616	335	23
16420	240894	331	44
16472	42401	330	166
48	17895	327	33
16362	41861	327	347
16226	10553	325	544
16450	97573	321	200
16446	163173	316	66
16479	34958	310	151
16456	77086	310	223
15537	10961	307	306
16381	182030	305	723
16565	25140	305	104
16430	212723	305	55
16412	239962	303	221
3263	10104	302	106
16431	211981	294	69
16432	211075	293	46
16357	42536	287	528
16542	28508	286	72
101	8051	285	332
16469	43820	280	191
16445	163736	279	52
16254	12836	277	310
16393	213008	274	1070
16568	24171	270	82
6341	6011	266	92
46	18235	262	42
16347	41566	260	1227
151	5703	252	241
16465	53153	249	223
314	4305	248	101
16422	238444	244	59
16069	11251	243	293
16349	41136	242	680
16019	10404	237	59
16434	184204	236	40
16257	13179	235	230
16371	58757	234	243
16462	57379	230	129
16298	31860	229	265
96	8269	224	66
311	4332	222	34
16561	26264	220	61
16417	237358	219	152
107	6369	214	174
16512	31407	214	357
16442	167291	214	47
16466	52891	214	172
16072	13583	206	294
2702	9147	206	0
16439	172632	205	48
16389	206811	200	582
16495	32685	196	110
16184	10373	193	245
146	5929	193	116
16540	28810	192	91
16106	14500	191	233
966	10291	191	96
16361	41841	190	58
16511	31472	184	202
108	6185	182	169
16383	185354	180	571
16107	14655	176	312
236	5081	173	71
16563	25917	171	127
16415	237311	168	110
16291	25415	168	242
16407	233899	168	270
16391	209226	167	593
16394	214917	167	560
16264	15599	166	94
16385	187823	163	1033
16418	243663	163	149
16508	32508	162	160
16441	167937	161	42
16413	238629	160	161
16373	58921	159	257
16128	13788	159	219
16352	41728	158	568
16566	24758	155	64
16411	237301	155	199
16408	234757	155	147
16078	14896	155	186
7730	4225	154	63
498	6431	152	68
16354	42306	152	412
16531	28421	150	63
113	6154	149	150
16355	42167	148	176
16443	166414	145	33
2480	8301	144	1
16437	174518	142	32
16033	10040	140	151
16416	237453	138	96
8578	2152	138	12
16372	58794	137	285
16501	32924	137	111
16500	32947	136	115
16286	22501	133	126
16250	12019	133	214
3524	6562	132	3
309	4277	132	64
170	5676	131	95
16332	43451	131	336
16296	31418	130	141
527	6307	129	75
13932	3351	129	112
16035	10177	128	132
106	6484	128	79
16070	11405	127	169
16473	42157	126	49
147	5755	126	75
2701	9284	125	0
16410	236018	125	230
16387	204078	124	551
16471	42472	123	40
560	6371	121	76
130	5951	120	103
60	8596	119	28
16358	42548	118	195
16360	42097	116	89
16490	34438	116	63
114	6039	114	76
16489	34438	111	54
16346	41640	111	119
62	8447	110	26
16475	41464	109	56
13994	3999	108	149
15822	12135	108	142
3270	9697	107	45
16252	12410	106	31
16538	28740	105	38
16369	59103	104	189
16438	173486	104	35
16403	230306	102	533
16399	225179	101	362
3577	6468	100	38
16334	43442	100	298
16548	27764	97	41
16359	42394	95	88
16419	242822	94	69
3272	9610	93	30
349	4302	93	6
2703	8932	93	0
481	6581	92	59
2704	8826	92	3
16108	14704	92	110
12990	2089	92	49
16105	14310	91	86
16552	27058	91	39
16230	10773	91	168
145	5994	91	48
54	17419	90	7
16255	12896	90	94
2707	8748	90	2
16539	28750	90	34
969	10107	90	40
16159	11177	90	37
133	5846	90	22
41	18728	89	24
16370	58690	89	150
262	4781	89	42
16290	25171	88	75
16498	32890	88	63
43	18655	87	16
3108	9532	86	5
237	4899	86	70
16494	32639	86	43
14132	4461	84	62
186	5589	83	73
16390	207972	83	548
15363	8571	83	89
4105	9581	83	194
16414	237600	82	119
13989	3719	82	80
3512	6258	82	3
16079	15002	82	90
16329	43434	82	58
16526	31556	82	31
16034	10100	81	85
15024	8107	81	80
16560	26421	81	30
544	6202	80	39
16302	35819	79	81
16190	10999	78	135
16476	41412	78	34
2711	8720	76	4
1146	8664	76	2
3260	10209	76	37
16320	43116	76	28
153	5490	74	51
7821	3707	74	38
16265	15811	74	71
2351	12766	74	32
16318	42752	73	29
6464	5743	73	34
3484	4496	73	3
16306	37327	73	85
132	5894	73	55
6850	5842	72	33
52	17586	72	12
16529	28305	71	32
16396	217400	71	263
14799	6509	71	65
16312	38090	70	61
16152	11551	70	52
16398	224380	70	260
16377	64313	69	316
16315	42831	69	44
16126	13760	69	76
16395	216688	69	283
16341	42909	69	104
6537	5921	68	36
3497	5981	68	5
16288	24988	68	92
53	17469	68	9
571	6473	67	37
6468	5730	67	41
16282	21668	67	62
16488	34447	67	37
15731	11349	66	39
14416	5036	66	55
16336	43319	66	55
16201	10686	66	47
64	8291	66	18
148	5674	66	33
3489	4591	65	4
16292	25456	65	34
16525	31460	65	50
168	5712	65	131
279	4823	65	18
14751	6151	64	75
15650	11688	64	71
538	6204	63	30
16350	41031	63	127
180	5666	62	58
16405	231720	62	128
528	6201	62	35
15931	11985	62	37
16499	32920	62	32
2491	8983	62	22
16104	14235	62	89
490	6412	61	34
16321	42732	61	23
16297	31481	61	45
15524	10270	61	48
16052	9743	61	67
61	8474	60	9
16222	10309	60	60
16147	11719	60	76
8482	3293	60	32
167	5727	60	32
14384	4856	60	54
511	6303	60	38
16304	36575	59	69
16278	21497	59	34
14867	6833	59	57
16181	10114	59	61
16270	16209	59	45
7128	5649	59	35
7407	4832	59	26
281	4745	58	27
2715	8657	58	0
16502	32840	58	38
16409	235060	58	100
1419	10988	58	20
16328	43650	58	54
16259	13291	57	43
307	4370	57	27
16323	44106	56	27
16183	10146	56	54
16327	43787	56	41
983	10085	56	29
16310	38070	56	41
3456	5201	55	33
15640	11594	55	54
194	5052	55	53
16301	35721	54	36
16345	41786	54	160
13447	2251	54	58
473	6624	54	32
16384	186274	54	307
16300	35552	54	53
1840	11952	53	15
111	6106	53	31
190	5527	53	66
16392	210003	52	434
15987	11001	52	60
14563	5903	52	50
16402	228770	52	150
16516	32097	52	49
16401	228138	52	164
15078	8415	51	41
2487	8277	51	0
16219	10314	51	77
379	5057	51	4
16376	63678	51	199
6173	6963	50	18
235	5139	50	28
8623	2396	50	27
16505	32288	50	53
14382	4786	50	54
13920	3148	49	45
2333	12944	49	10
14812	6749	49	35
303	4341	49	10
13792	2753	49	41
16340	42984	48	65
14380	4723	48	52
2709	8737	48	2
16317	42740	47	29
16324	44059	47	48
3802	8097	47	23
15591	11576	47	45
16249	11835	47	41
83	8225	47	18
3255	10383	47	21
16333	43358	46	115
16188	10410	46	66
16073	13643	46	42
16235	11596	46	53
16266	15905	46	40
15204	8530	46	48
15536	10557	46	50
3522	6408	46	0
15656	11733	45	46
2819	10711	45	14
852	8966	45	38
13831	2989	45	47
32	19845	45	12
16406	232745	44	213
2728	8771	44	1
898	9510	44	23
16545	27957	44	15
16115	14308	44	49
100	8082	44	25
16338	43347	43	84
973	10078	43	23
16335	43321	43	102
300	4407	43	14
831	8672	42	25
16068	10921	42	44
11266	1776	42	15
16487	34435	42	30
500	6302	42	21
14956	7290	42	29
16123	13905	42	33
16279	21555	42	36
208	5174	42	28
6830	6041	42	20
16314	43131	42	30
2723	8662	41	1
264	4752	41	25
16507	32380	41	75
2490	8984	41	1
2457	8931	41	4
16285	22324	40	48
7109	5672	40	14
3257	10335	40	22
357	4485	40	10
3258	10297	40	13
16325	43847	40	39
16311	38050	40	17
6551	5897	39	14
16544	28056	39	7
16260	13332	39	35
39	18899	39	39
16344	42069	39	266
2046	10999	39	20
461	6659	39	24
6424	5429	39	16
16223	10333	39	45
16256	12856	39	42
15739	11446	39	38
16549	27627	38	13
16493	32585	38	23
13783	2633	38	36
16514	31631	38	46
16236	11601	37	65
2578	10381	37	15
7752	3946	37	16
6999	5657	37	22
51	17620	37	14
95	8290	37	15
15022	8006	37	35
16348	41093	37	111
16504	32454	37	19
16267	15995	37	26
47	17952	36	9
16110	14555	36	45
16557	26672	36	8
16519	31075	36	54
1948	11620	36	14
13992	3805	36	38
16513	31311	36	54
6420	5409	35	2
15539	11096	35	35
1093	8957	35	21
8558	2684	35	8
1489	10492	35	0
37	19081	35	15
16228	10567	35	36
16343	42501	35	103
16275	17271	35	51
799	8269	34	21
14244	4555	34	41
16523	31620	34	30
15758	11489	34	43
16076	14747	34	41
79	8205	34	8
15405	9118	34	36
16527	31609	34	15
16307	37335	34	17
16339	43186	34	80
8551	2746	34	21
16289	25035	34	48
5899	8425	33	17
16404	230892	33	156
1147	8653	33	0
98	8084	33	27
2476	8201	33	0
8476	3390	33	17
2479	8148	33	4
10307	1996	33	1
1145	8581	33	0
8587	2233	33	24
3799	8093	33	14
16330	43187	33	78
3330	9195	32	12
6134	7141	32	17
72	8087	32	12
13880	3195	32	35
14243	4533	32	38
16496	32637	32	21
7982	3263	32	14
67	8235	32	10
154	5445	32	47
15335	8655	32	28
599	6923	32	17
16483	34150	32	121
14617	6471	32	24
16497	32767	31	22
13802	2830	31	32
6174	6921	31	14
16558	26571	31	13
6476	5711	31	24
16556	26743	31	3
471	6656	31	3
4438	8625	31	5
2570	10269	31	6
15406	9182	31	37
245	4887	31	21
15608	11450	31	27
780	8256	30	25
2700	9331	30	3
15538	11039	30	29
15496	9892	30	26
16308	37413	30	36
15517	10071	30	30
2725	8624	30	0
3492	4562	30	1
15263	8158	30	28
7815	3719	30	18
15652	11703	30	39
16215	10457	30	12
537	6223	30	12
142	5918	30	16
1143	8556	30	0
16272	16423	30	30
561	6296	30	16
14455	5196	30	26
965	10329	29	16
16258	13188	29	26
1733	11643	29	13
3500	5983	29	3
134	5777	29	23
15277	8320	29	29
870	9289	29	24
3506	6081	29	3
45	18269	29	19
16268	16016	29	22
16326	43751	29	18
2485	8194	29	0
506	6320	29	13
967	10121	29	23
16293	25474	28	15
3527	6580	28	0
2717	8601	28	0
16074	13618	28	17
14443	5083	28	22
124	6033	28	16
15855	12360	28	45
7792	3807	28	15
3914	8469	28	2
14265	4414	28	21
14765	6234	27	27
15616	11524	27	54
7805	3785	27	13
16186	10376	27	44
14982	7320	27	28
1133	8521	27	0
15171	8538	27	23
16037	10190	27	35
3	16612	27	104
16030	9998	27	23
16142	12075	27	9
16271	16348	27	22
6875	5543	27	9
1556	9957	27	16
16342	42608	27	116
3023	10360	26	11
2014	11268	26	8
16129	13654	26	6
16170	10336	26	19
14805	6521	26	28
93	8286	26	4
2705	8752	26	2
16066	9622	26	32
1367	10837	26	7
275	4814	26	17
4433	8570	26	11
7762	3882	26	4
13781	2562	26	24
16530	28323	25	6
8577	1956	25	7
16506	32360	25	27
1344	10543	25	12
6584	5636	25	16
3261	10108	25	12
16284	22298	25	6
16116	14274	25	16
525	6318	25	5
16193	10854	25	11
158	5471	25	11
4768	8907	25	0
1166	8810	25	16
2805	10665	25	0
103	7768	25	19
3571	6402	25	10
371	4822	25	8
495	6419	25	14
6	17210	25	141
2718	8610	25	0
2474	8260	24	1
6171	6943	24	11
16167	10705	24	26
224	5140	24	11
3495	5978	24	12
149	5658	24	23
13793	2787	24	19
15684	11650	24	8
15542	11194	24	18
16543	28157	24	6
7185	5765	24	10
16248	11761	24	13
465	6604	24	10
2	16418	24	104
16535	28399	24	19
15642	11626	24	31
14357	4493	24	21
8002	3181	24	11
2325	12843	24	14
14155	4596	24	23
5740	9005	24	4
13759	2353	23	23
7868	3532	23	9
6504	5843	23	15
16205	10599	23	42
2713	8661	23	2
3152	10046	23	11
15366	8592	23	15
16239	11598	23	20
14991	7444	23	16
7423	4813	23	9
545	6159	23	10
16562	25985	23	7
102	7777	23	25
16534	28106	23	9
16559	26483	23	8
15327	8496	23	17
16151	11508	23	3
15531	10514	23	7
16509	32481	23	39
6569	5788	22	15
15785	11789	22	25
2750	8983	22	1
2757	9132	22	1
40	18791	22	13
14628	6570	22	21
2710	8714	22	3
135	5783	22	13
13923	3189	22	18
4089	8878	22	5
8628	2358	22	10
7218	5692	22	14
16316	42730	22	15
16178	10131	22	17
15659	11786	22	15
368	4767	22	7
42	18638	22	19
5312	8934	22	2
16185	10399	22	24
14998	7618	21	16
15521	10144	21	17
16195	10808	21	20
182	5596	21	7
2776	9659	21	10
2059	11190	21	6
1126	8619	21	11
16536	28492	21	10
15522	10136	21	16
649	7610	21	6
14330	4173	21	21
553	6275	21	18
6590	5597	21	12
15265	8181	21	1
9020	2305	21	20
16280	21576	21	11
1898	11470	21	12
16182	10112	21	23
16187	10311	21	5
16135	13323	21	23
7200	5763	21	11
15371	8722	21	15
508	6290	21	13
3328	9208	21	11
874	9323	21	1
1177	8769	21	12
328	3691	21	0
6336	6068	21	15
15730	11328	21	15
16100	14402	21	7
16101	14335	20	3
15535	10490	20	19
14809	6616	20	25
16276	21449	20	16
6226	6810	20	13
16227	10510	20	25
15308	8518	20	20
3578	6374	20	9
3894	8700	20	11
13860	3146	20	18
739	8453	20	11
16281	21568	20	4
14093	4113	20	14
16132	13430	20	20
16263	15300	20	7
14585	6266	20	21
15500	9855	20	15
6304	6432	20	13
5763	8831	20	8
499	6313	20	13
2484	8223	20	0
16114	14290	20	17
15062	8369	20	15
13573	2177	20	22
71	8093	20	17
1467	10349	20	6
4	16837	20	102
302	4333	20	20
35	19259	20	8
13747	2258	20	21
2775	9632	20	0
16253	12424	20	15
13810	2918	20	22
15728	11278	20	21
6224	6829	20	11
14528	5489	19	13
573	6470	19	0
2450	9338	19	1
16273	16757	19	6
1139	8600	19	0
16485	34336	19	19
15626	11559	19	15
3614	7099	19	8
15773	11450	19	7
16246	11674	19	12
139	5846	19	11
16120	14051	19	3
6568	5811	19	9
15828	12188	19	31
3503	5989	19	3
3479	4575	19	10
6222	6810	19	11
16522	31530	19	52
2107	11462	19	11
308	4331	19	3
15699	11364	19	13
7494	4447	19	9
16274	17099	19	10
2446	9510	19	0
15314	8500	18	11
68	8195	18	10
3336	9187	18	10
2720	8603	18	4
14428	5112	18	11
