position	coverage	clip_count	SA
16569	40829	40784	7113
16488	78355	15954	7640
16460	112237	14082	3785
16382	115386	12531	26144
16518	57451	9400	12849
16447	131212	5887	1781
16464	93937	5180	2299
1	12326	4185	11491
16425	117247	4101	2066
16364	46845	3545	7763
16451	118379	3418	1056
3493	17296	3400	4
8578	18875	3033	11
16449	124342	3009	507
16528	48847	2996	851
16461	98311	2932	993
16313	31848	2805	2591
16471	85563	2725	996
15834	29773	2572	4822
16450	120604	2215	829
16375	57623	2055	4795
57	10825	1863	102
16363	39111	1836	1865
16378	67903	1596	13011
2488	24600	1528	7
16379	72903	1501	3910
16426	130454	1420	5123
16296	27578	1344	2356
16482	80221	1300	431
16273	16104	1249	803
309	3656	1195	16
45	14080	1163	32
16465	88971	1158	531
16349	33286	1105	1531
16071	22847	1085	1204
16351	34632	1030	687
16427	139640	986	831
16353	36204	917	585
105	8253	897	461
16453	114836	881	419
16370	50689	876	2733
16511	59036	871	1132
16462	95407	868	455
16374	52648	828	860
16505	60327	822	1068
16459	112634	813	588
16469	87665	800	466
16483	80032	793	352
2702	25618	778	2
16539	46151	774	262
56	11622	767	49
16463	94570	738	362
16366	49641	735	1693
16492	62020	722	472
8561	15481	714	174
16324	31257	708	11
16525	48569	689	445
16457	113151	669	492
16423	121309	666	890
16067	21024	653	291
16433	141034	647	69
16287	24828	629	572
16473	82543	622	161
16365	47926	607	1805
16436	139372	607	95
16568	41477	604	63
16106	21135	584	558
16478	80789	581	266
16454	114071	575	248
3263	28847	573	252
16226	12066	566	186
16328	31246	561	864
303	3525	554	13
16435	139831	545	69
16458	112642	538	405
16485	79151	529	251
10401	25784	523	1
16477	81085	522	262
2703	24799	507	0
315	3797	505	4
16512	58218	501	768
2705	23923	497	0
16565	42837	486	47
16455	113550	483	223
516	12403	479	10
16424	117861	470	375
16476	81379	464	186
8437	23798	464	217
55	12071	462	25
10397	25670	456	0
16567	41941	450	80
8577	15326	446	4
186	8022	443	265
8558	15483	438	7
289	3721	432	3
16496	60908	431	367
16352	35199	430	535
16448	124917	425	144
16337	32658	422	1196
16474	81874	419	137
16470	86029	413	203
16444	131724	410	156
16495	61292	395	231
311	3185	393	6
50	12713	392	54
16550	44548	374	136
2480	22818	367	1
522	12509	367	28
2701	26022	366	0
16332	32063	354	990
16429	141836	352	183
16507	59617	351	554
16260	12015	347	669
167	8904	337	191
2704	24208	337	1
16294	25470	336	576
16428	141742	334	358
16390	121364	327	667
16456	113105	323	247
16566	42298	321	35
16386	118811	317	721
16468	87892	305	160
16295	25890	305	271
16107	21377	302	639
59	8815	301	24
3524	18651	300	1
3108	27072	299	5
10307	22776	297	0
16467	88125	293	316
16275	17441	288	215
248	719	288	111
16299	28028	286	299
16391	123094	281	1453
16367	50110	276	445
16380	74291	274	1050
16368	50635	270	505
16531	46016	270	96
16224	11668	268	445
16421	124294	265	182
16431	141802	265	157
16536	46103	261	81
16432	141318	260	69
16420	125480	255	71
16490	62221	253	150
3484	13096	253	0
11176	21124	252	2
16430	141778	250	285
262	4944	247	2
8579	19198	246	6
16434	140320	243	66
16515	57745	243	221
1146	25664	241	1
16479	80296	241	124
16178	13964	239	339
16393	125141	238	877
16263	12669	237	421
16385	117674	237	622
16508	59421	236	252
16037	21456	235	214
16412	130655	233	420
16472	82807	229	121
16442	132564	229	170
16371	50874	229	258
3512	17846	227	0
16494	61388	227	129
16501	60450	224	261
16516	57757	221	176
16311	28540	217	368
16486	78644	217	98
16422	123466	216	225
16285	23930	215	142
16361	36148	214	80
16484	79318	213	112
16538	46231	210	124
16481	80252	205	88
16524	48638	199	270
3497	17289	194	2
8574	14591	194	5
3489	13368	191	2
16381	75205	191	597
16078	23123	189	226
16466	87985	186	158
39	14661	185	15
16487	78467	184	105
16189	13569	182	159
16052	20333	179	184
16446	131145	178	113
16452	115046	175	118
16387	119307	175	373
16388	119952	175	535
16117	20745	173	44
16411	131485	171	388
16517	57552	170	128
16400	129253	170	687
16373	51266	170	307
16564	43045	169	52
16033	21562	168	140
16415	129091	168	269
16261	12235	165	69
16070	21403	165	194
16509	59185	165	200
231	6526	163	87
16192	13576	162	267
16498	60582	162	126
16489	62370	162	105
16504	60300	160	131
16383	115966	157	365
3260	29095	155	71
16480	80187	155	69
16417	127206	155	350
148	8867	155	127
16362	36075	154	206
16397	127933	153	284
86	7868	152	34
16384	116639	152	467
16527	48694	150	113
16114	20766	149	234
16418	126935	148	314
3522	18306	146	2
16440	133427	143	228
6341	20605	143	24
16399	128608	142	281
62	8416	142	12
169	8416	142	80
2490	24882	139	4
16369	49430	139	229
2487	22803	137	0
16354	36240	137	240
