position	coverage	clip_count	SA
16454	631906	218130	41059
16375	389955	133794	404610
16491	168250	100270	46477
16475	355072	75723	23204
16485	263554	68316	29917
16449	753313	61987	5324
16451	672395	33621	4400
16569	32320	32245	10496
16390	747082	30373	132519
16456	410536	21339	7030
16380	524003	21162	101895
16488	192215	20769	9366
16458	395969	19249	8377
16393	846277	18602	102875
16381	593534	17468	102743
16379	450786	14744	53647
16291	62612	11783	19071
16502	61664	9836	6350
16425	882227	9005	4663
16528	50257	8538	3218
16470	372208	7101	2596
16313	78148	6559	8366
1	20476	6481	14950
16236	24723	4628	6544
16388	637438	3705	20077
16474	359684	3664	1464
16480	276926	3575	1701
16481	273446	3489	1784
16447	770366	3027	275
47	16768	2998	74
16466	377380	2985	1987
16565	36138	2961	905
16483	268509	2932	1444
16455	413531	2850	1042
16436	805785	2843	264
16426	840216	2820	4899
16399	918565	2763	25043
16433	816712	2715	169
16306	69628	2613	5092
16427	848057	2554	1041
16444	777233	2377	231
16495	66485	2344	1387
16435	806831	2339	213
16460	382855	2245	1967
3493	9853	2172	89
16423	900102	2133	1046
16486	195053	2085	883
16218	18055	2030	2469
16450	681206	1913	697
16453	633534	1901	609
16492	68041	1875	1166
16490	170002	1762	802
16276	43259	1755	2114
16288	46555	1727	1621
16461	381423	1630	744
16432	821024	1615	184
16440	784926	1558	126
16515	50880	1547	1411
315	9689	1517	52
16476	279158	1503	676
16442	780704	1491	370
16482	269687	1469	901
16334	76785	1446	2486
16382	600887	1406	7575
16429	840118	1313	419
16434	811710	1265	146
16489	171288	1253	560
16428	847976	1242	602
16412	975620	1239	544
16244	27486	1223	1493
16484	265082	1212	683
16300	65795	1170	1460
16424	884127	1118	883
16367	69777	1116	2519
16439	790772	1070	252
16165	13838	1055	1216
72	10513	1045	253
16452	636935	1042	332
16497	64252	1034	591
524	4801	1008	190
16471	365425	995	424
16501	62561	951	699
16446	773091	942	312
16397	877870	935	4833
16472	364349	931	389
16431	830770	911	385
16448	761221	905	713
16508	52041	904	739
16415	964514	889	971
8280	1498	885	1
16560	38065	882	445
16430	833618	879	162
16344	75637	873	1251
16374	68268	866	5823
16249	30141	863	407
16411	974011	852	764
16378	405522	849	7600
16559	38969	820	375
16421	916116	817	508
16315	79248	811	1622
16420	927722	789	189
16437	800395	783	206
314	10458	771	375
16377	398880	726	9344
16284	44717	715	715
16518	49493	709	643
16473	363274	699	298
16417	969876	681	1132
16465	377945	680	552
16413	968787	660	764
16463	379145	657	402
16441	781596	648	85
16467	374799	642	738
16256	33005	615	705
16392	759564	610	7483
16345	76053	606	1336
514	4928	600	49
16184	14380	599	664
16414	968203	598	741
16385	613642	587	3374
16469	373035	585	564
16422	910590	583	456
16416	966866	578	487
16445	773781	575	160
15968	19306	574	655
16395	865567	562	3712
16225	18472	548	512
16394	854496	531	2935
56	12680	525	72
16407	963772	524	1576
16550	40564	523	351
16468	373719	523	247
2488	11756	508	1
16363	68374	501	1006
16443	775943	491	131
16410	972318	485	1365
16408	967895	484	724
16391	752386	482	3132
16107	14957	466	539
16487	192741	463	164
16438	791998	460	133
16398	886166	454	2084
16537	42463	446	344
16341	75482	443	618
16347	75275	439	914
16257	33696	433	251
8578	6315	428	7
11176	7573	414	0
16376	392812	414	5746
16405	960316	409	490
16418	971746	407	1014
16538	42154	400	198
15636	17465	386	368
16011	17878	386	205
16330	76658	375	581
16459	380310	373	1454
16386	617862	370	3103
16477	277668	351	142
16113	15182	344	342
16400	928863	340	2996
16457	393087	338	1571
15537	16955	335	363
16071	15201	334	331
16209	15655	332	329
16462	379996	331	248
16406	961483	331	1588
16478	277365	321	152
16513	51206	319	246
16396	869647	310	1838
520	5072	301	180
16403	954300	298	5374
16383	605026	294	3647
16231	18763	292	225
3792	11196	290	146
966	14202	290	138
16419	971734	288	334
16335	76809	287	563
254	11904	280	139
345	9224	278	11
16259	34376	277	285
211	12698	274	191
16464	378325	273	506
14563	12905	267	197
3263	14239	266	112
311	10337	266	24
247	12372	265	167
16387	621379	262	2663
16384	609254	261	3069
983	13946	260	149
14384	10476	258	33
16283	43955	258	268
16338	75880	257	432
14552	12235	257	202
16531	41982	255	156
3802	10988	247	145
16277	43614	245	292
16311	70049	242	377
496	5254	241	95
16106	14434	239	220
16511	51395	237	390
15405	15542	234	234
16505	51992	230	242
13036	7090	228	106
15921	19792	227	100
13792	7874	226	214
16409	968199	221	509
303	10313	220	97
15958	19110	219	263
13442	7687	217	207
16562	36863	214	62
16389	641178	206	2191
105	9902	206	146
360	9560	204	48
16568	32600	199	49
59	11797	197	37
61	11365	196	30
2702	11846	195	1
16280	43932	191	207
16234	19092	185	233
16346	75889	185	328
16525	49815	183	121
16292	62842	182	190
6341	8296	181	61
16563	36568	180	97
16190	14970	178	170
16294	63277	178	154
16479	277065	175	124
3577	10131	175	68
16290	46754	169	176
309	10122	166	64
151	10707	166	86
16104	14183	162	166
16324	78263	161	317
271	11602	161	99
16567	32805	159	41
16404	959259	157	744
15761	18313	152	146
2705	11458	151	0
16362	67506	150	351
16566	33053	149	49
16232	18886	149	101
45	17380	148	33
16250	30473	148	82
3484	7087	148	10
16318	79232	147	51
288	11292	147	78
3108	12773	146	1
3516	10218	145	83
70	10759	145	20
16514	50965	144	167
89	9603	143	50
16361	68056	140	87
3724	11904	139	67
16503	51976	139	134
481	6547	137	91
16499	62687	137	71
16101	14186	134	160
16402	942212	134	728
16237	24893	133	166
16558	39194	131	48
53	13026	131	18
16296	63601	131	291
16498	62817	130	69
2703	11670	129	1
2480	11255	128	0
39	20170	127	9
16549	40821	126	62
115	9899	125	53
15941	19199	124	49
5835	10441	122	73
16494	66444	122	88
