position	coverage	clip_count	SA
16451	288728	92150	8157
16569	26316	26208	13815
16454	193567	14941	5462
16461	170566	12215	2778
16474	140043	10755	3625
16490	104959	9629	4456
16468	152168	9364	3116
16518	64946	9252	6156
16486	114397	8963	3308
16540	43946	8793	4169
16365	89579	7702	20124
16455	177360	7518	3335
1	22693	7028	16599
16528	53571	6952	3274
16491	95480	6864	3139
16506	74519	6372	4243
35	25256	6027	117
16313	47915	5849	6852
16479	123084	5733	2730
16495	85266	5580	2815
16475	129542	5016	1435
16400	294129	4971	110787
16398	195505	4307	8526
16382	127853	4273	18736
16449	300820	4269	822
16377	106992	4050	8435
16450	294570	3936	1665
16492	88805	3532	1601
16384	139953	3472	15302
16388	154232	3424	14483
16524	56648	3360	2350
16396	178869	3351	8082
16397	187110	2961	12287
3493	11414	2925	31
16447	308679	2843	714
16325	57110	2788	4488
16502	77280	2640	1873
16478	125377	2573	1417
16358	69571	2483	5549
16391	164238	2414	9334
16372	93778	2373	4701
16460	172602	2242	1536
16483	116543	2122	924
16315	50858	2028	3125
16463	158042	2017	841
16401	299570	2007	3498
16225	16505	1961	1436
16459	172785	1911	1400
315	7668	1855	56
16425	330490	1826	1497
16481	117308	1814	810
16448	304363	1769	250
16500	78909	1730	917
16399	200863	1607	6597
16071	13449	1555	1571
16466	153805	1519	1013
16261	23852	1512	1487
16299	39070	1510	1614
16464	156312	1482	802
16262	25780	1466	1228
16453	194775	1463	828
57	15244	1401	117
16560	29296	1364	499
16516	66370	1301	820
16550	32328	1250	701
16363	72062	1238	2422
16408	324448	1226	3300
16375	95612	1221	2702
16380	114244	1216	3492
16264	27605	1166	754
16446	310315	1161	238
16427	331216	1159	857
16497	79914	1147	561
16442	315638	1089	504
16539	44977	1068	460
16336	61823	1065	1768
16473	141141	1035	342
16480	117810	1020	461
16378	109988	1010	3505
16248	20101	1009	976
16489	105585	964	484
16469	142839	954	716
69	10881	942	136
16349	63386	904	2021
16436	322582	844	302
16431	329986	839	443
16509	68242	834	589
16538	45772	828	471
16330	58916	818	1422
16432	328857	810	578
16345	63127	795	1497
16286	35685	782	809
145	9417	745	400
16279	34274	716	459
16395	169541	700	1737
16456	170355	684	631
58	13683	668	60
16298	37103	662	592
16360	69870	656	1119
16278	33244	638	550
16444	312819	629	210
16510	67416	614	482
16338	62336	612	1157
16198	13070	607	535
16515	66682	601	520
16302	40048	582	493
16357	64770	573	2547
16477	125353	571	256
16386	143304	569	2030
16482	115899	559	325
16503	74840	546	350
16536	46321	537	368
16465	154960	536	381
16402	304924	534	3250
16385	141601	529	1766
16184	11553	525	551
16452	195720	517	392
16426	329381	512	3845
16435	324023	497	228
16369	89774	494	689
