position	coverage	clip_count	SA
16454	289003	72790	11288
16447	441384	66432	8180
16459	198711	61486	11123
16449	368484	59810	9170
16569	34909	34782	17875
16375	177306	34182	117246
16562	56210	18226	7306
16379	242846	16255	73943
16392	364599	15956	98923
16485	118437	11787	4937
1	24845	11115	20493
16518	84247	10846	8380
16460	138193	10522	4176
16455	215283	8977	3528
16399	484599	6645	78986
16386	274802	6589	17338
16365	95400	6532	15611
16528	74398	6374	3296
16495	94781	5711	2199
16490	104437	5275	2248
16313	79043	5225	5975
16502	90501	4919	3014
16494	98956	4562	2304
16457	204441	4501	1872
16444	453834	4401	639
16401	508038	4250	8047
16462	127247	4103	2606
16451	301688	4057	1513
16259	41480	4048	4056
16425	542006	3922	724
16302	70602	3809	4259
16396	395446	3693	16630
3493	15950	3617	86
16519	74058	3335	2334
16267	48613	2989	2941
315	10389	2843	96
524	7923	2797	298
960	9784	2468	16
16468	121443	2352	1121
514	7717	2334	149
16465	123113	2308	1488
16550	63903	2297	1331
16359	79602	2265	4565
16357	74986	2193	3903
16397	403356	2156	5186
16377	186710	2053	7584
16487	106811	1951	1300
16453	294066	1905	2566
48	25622	1821	137
16436	489354	1645	232
16289	60234	1630	1922
16390	287675	1621	7190
956	9794	1616	13
16368	98255	1591	3084
16184	24229	1555	1209
16378	192488	1526	8639
16492	99737	1463	752
16456	205558	1422	910
16471	118643	1408	726
16458	199879	1392	1273
16508	84875	1389	931
16433	506131	1342	174
16398	411194	1311	6034
16484	119289	1305	804
16435	496419	1292	169
16440	467935	1278	258
16393	370967	1202	4201
16442	460166	1192	354
16472	117470	1152	772
16071	22417	1119	950
57	22539	1119	96
16213	26903	1059	936
16480	118753	1059	491
16452	296429	1046	730
16047	20488	1042	1038
16545	67292	1026	654
16423	549960	981	208
16526	73735	980	598
16217	27889	957	602
16290	61429	954	1550
16275	52328	941	1095
59	21050	931	149
16374	99028	920	3095
16439	474468	918	295
16427	522425	879	529
16450	304773	846	776
16489	105020	842	487
16463	123368	818	646
16295	63720	803	851
16248	33117	802	639
16364	82463	799	2286
16446	444063	771	484
16308	71475	745	773
16496	89491	737	438
16428	522753	735	454
16505	85752	730	549
15995	22079	713	404
16432	509532	699	138
16488	105318	686	499
16426	521978	685	1910
314	11055	684	307
16556	59413	671	344
16470	118771	662	445
72	18030	659	109
8578	15976	657	13
16321	78917	654	882
16429	518852	643	312
16469	119372	641	681
16351	74105	635	961
16486	106957	633	397
16276	55173	618	596
16448	372366	615	467
16546	66075	613	344
16437	483460	612	199
16557	58561	612	245
16230	29924	609	476
16461	127536	607	545
16294	62720	603	581
16421	554843	599	195
16467	121944	599	594
16445	447368	587	427
16264	43920	585	636
16503	86016	576	352
16515	84127	573	446
16358	75755	569	1354
16283	57391	569	650
16430	516272	566	149
16400	493820	554	4177
16512	84222	546	358
16475	116930	538	456
16483	119345	533	361
2488	17192	530	5
16506	85333	527	309
16434	500771	527	154
16355	72213	521	289
16431	513195	518	277
16412	548619	517	427
16443	456546	517	419
16360	80259	514	1363
39	27584	513	27
16345	75795	500	1075
16394	375739	499	2504
16441	464008	498	127
16567	35760	496	205
65	19429	487	112
16300	65129	486	496
16347	75134	486	1335
16239	30886	483	496
16563	37764	482	247
16391	290881	476	1896
134	14588	469	182
16280	56542	461	605
16565	36654	459	215
108	15293	455	215
16382	249527	441	2062
16407	533318	435	1210
16477	117426	435	262
16438	478369	422	212
309	11614	412	98
16218	28365	406	360
16549	64529	403	235
311	11293	400	83
16297	64312	400	441
16507	85026	397	335
16542	68517	389	187
16288	58057	388	450
16251	34178	388	356
16363	81007	385	893
16417	555484	375	435
89	16489	372	73
16311	71888	370	534
16424	543672	369	283
16316	79240	365	531
16262	42689	358	408
16172	21117	356	279
16376	179750	354	2806
16362	80565	353	757
498	6915	353	167
16403	520956	350	5144
16178	22192	346	267
16464	122928	341	405
16552	60829	339	178
16310	71574	338	367
16413	548693	338	478
16337	76858	335	590
16551	61375	333	166
16500	90368	333	265
16388	278759	331	1549
16293	61973	322	355
33	29022	322	34
14552	23656	321	250
16420	556480	321	166
16476	116844	315	213
16548	65029	315	192
53	23505	307	24
16473	116792	306	205
56	22923	303	36
194	14310	303	165
16223	28922	299	252
16322	79086	296	320
16411	543444	296	534
16418	557739	295	440
16373	96868	291	781
16361	80418	291	533
16474	116698	290	178
16176	21757	288	231
16415	549932	287	457
525	5208	282	145
16278	55674	281	236
16408	535328	281	498
16389	280675	275	871
16255	35188	272	277
30	29767	269	16
81	16856	266	76
16511	84202	265	195
3263	20651	264	110
16256	35441	259	253
16385	255722	258	1126
16422	553089	256	219
16516	83912	256	186
16339	76459	254	490
16410	540116	252	856
45	26293	252	27
136	14079	248	74
16406	530739	246	899
16072	22715	244	242
16395	379619	243	1552
495	7451	242	136
14330	20643	240	228
14563	24359	238	170
16416	553725	238	384
955	8271	237	19
16558	57733	235	139
107	15642	233	103
16341	75977	232	478
31	29417	230	23
16332	77035	230	314
16252	34601	229	266
16175	21458	224	178
16564	37085	220	94
16405	527357	219	433
16333	77043	219	327
16367	95479	219	349
16261	42158	212	202
16243	31667	211	215
16383	251749	210	812
2702	17730	210	1
16504	85716	210	154
16318	79130	210	235
151	14085	210	83
16380	245075	208	1330
16195	25074	207	163
16298	64409	207	242
16482	118590	206	145
174	14635	201	89
71	18259	200	45
16481	118346	197	191
3524	16963	196	7
16265	44398	196	208
148	14106	195	106
16402	511598	194	592
16292	61646	191	172
16336	76719	191	376
16070	21056	189	206
16479	118346	189	193
78	17118	184	53
16250	33494	184	187
16409	536991	182	392
16561	56650	181	65
16524	72794	178	110
3484	11621	174	3
66	18584	173	64
16260	41767	173	153
273	14096	170	80
40	26888	169	21
16110	23057	168	116
16319	79020	167	252
3512	16379	167	8
16381	246641	166	772
16387	276521	165	629
16517	83960	162	106
16104	22651	161	136
16568	35195	161	69
2703	17560	161	1
95	16185	160	65
16369	97529	160	352
16534	68739	159	91
8558	14723	158	5
16566	36043	158	86
113	14976	157	69
16106	22990	157	122
16287	57614	157	116
16228	29114	156	125
16269	49050	154	150
16384	253463	152	883
16245	31848	151	194
16075	22967	151	153
16346	75451	150	484
16538	69283	149	100
14384	21852	148	51
16105	22861	148	129
62	19789	148	48
186	14572	148	117
2480	16757	146	1
16323	78957	146	131
16539	69181	145	76
3802	19886	145	82
32	29167	144	39
16078	23044	143	157
16478	117886	143	219
70	18442	143	29
16491	99469	143	148
16344	75350	142	835
16498	89688	142	150
16371	97002	141	252
3577	16553	141	60
2705	17408	139	4
16286	57473	138	134
16299	64439	137	105
16338	76461	136	298
16497	89332	136	95
36	28420	136	14
16525	73103	136	110
16271	49550	136	139
310	11189	134	303
16320	78925	133	59
3108	19134	132	3
16060	20683	132	116
8577	15197	132	9
16509	83855	131	108
262	14259	130	71
16069	20776	130	115
16499	90086	129	155
16285	57372	129	126
16303	70563	127	108
2701	17894	127	1
16164	20940	127	114
16501	90312	126	101
142	14029	126	59
16350	73604	126	302
3497	15860	125	4
16254	34966	125	98
298	12554	124	61
16370	97186	124	342
16327	78124	123	133
6341	16291	123	42
16136	21982	123	105
16188	24625	119	110
16257	35673	118	99
168	14540	117	71
167	14577	116	64
16533	68761	116	89
16540	69105	115	82
1146	12951	115	1
14265	21405	114	44
50	23770	113	14
16372	96801	113	310
16272	49785	112	113
41	26464	112	16
16233	30165	112	127
16466	121444	111	344
16281	56636	111	88
16342	75524	110	434
16081	23057	110	85
47	25847	110	17
308	11790	110	34
15405	23805	109	111
307	11918	108	39
16229	29236	108	74
490	7956	107	20
16414	548856	106	447
16305	70577	106	130
16366	95424	106	508
16553	60267	104	55
16349	73975	104	358
15537	24472	104	118
16560	57002	104	48
14115	21772	103	84
3489	11737	102	5
16404	524167	102	574
16189	24742	102	90
191	14382	101	81
16529	68291	101	70
16309	71367	101	97
16514	84021	100	110
522	7982	100	41
16520	71572	100	423
16226	29005	99	88
16419	557531	98	296
16537	69285	98	63
2704	17438	94	2
16240	31086	94	96
16536	69158	93	55
105	15919	93	56
170	14515	92	40
61	19899	92	23
16187	24420	91	55
16306	70656	91	74
16301	65285	90	45
67	18695	89	33
16067	20570	89	92
16037	19720	88	42
642	13890	88	59
16340	76116	87	208
16353	73313	87	187
16181	22272	87	80
3522	16655	86	5
16559	57280	86	30
