position	coverage	clip_count	SA
16569	30867	30781	14638
16461	176553	28597	5572
16467	134332	26620	4333
16454	205921	16483	3891
16450	226823	15157	9573
16375	129879	14212	36423
16528	52805	12498	4271
16313	59967	11988	12640
16501	73460	9202	11220
16361	89468	8786	13986
16401	233360	8023	9886
16518	58941	7603	10406
1	20711	6549	20820
16400	217381	6265	5767
16490	87546	6132	2083
16469	106894	6108	2491
16465	140859	5493	1925
16460	181418	5065	1666
3493	18601	4906	59
16463	146706	3964	1014
16363	95187	3762	6544
315	11360	3472	43
16398	205440	3370	29648
16425	231763	3302	3137
16351	71910	2841	3833
16472	100735	2667	1067
16385	163945	2644	3149
57	19839	2607	168
16458	183473	2502	866
16355	75081	2501	5569
16507	63842	2458	3521
16464	142897	2233	715
16380	151828	2197	18221
16482	88422	2126	783
16478	91013	2003	743
16449	229914	1993	802
16488	89944	1976	1110
16286	33071	1827	1220
16368	102702	1823	1983
16366	99764	1813	2457
16305	42667	1803	3606
16393	185341	1781	18316
16486	91402	1678	723
16491	81497	1671	1259
16295	37505	1612	1046
16466	135584	1608	880
16493	79374	1608	921
16312	44956	1596	4112
16453	207527	1548	669
61	14568	1509	123
16494	77903	1486	578
16499	74804	1451	984
16451	210596	1434	757
16365	97282	1362	1254
16322	63563	1357	3381
16515	59312	1222	1772
59	16617	1201	130
16372	97901	1188	1583
16456	188062	1148	509
16481	89172	1145	581
16547	38448	1135	685
16475	97637	1135	599
16317	61321	1118	1772
16477	91520	1026	361
16455	189216	1018	447
16348	66631	1001	2850
16530	41235	1000	303
16285	30789	954	1606
16492	80026	937	482
16497	75946	936	390
145	11650	929	524
16299	39907	924	1388
16468	107688	895	404
16433	242349	885	111
16427	240989	883	798
16426	238591	876	11548
16349	67630	874	1286
16287	34174	863	1501
16532	40443	851	359
16512	60268	839	1040
16462	147756	818	427
16225	17052	802	1173
16495	76630	771	586
16558	34685	761	244
16256	19663	756	678
471	19595	749	26
16514	59972	744	642
60	15358	742	55
16480	89370	731	248
16459	181364	722	567
16347	65887	712	804
16566	32169	683	546
16403	236122	674	5399
16502	64338	660	797
16178	14527	620	322
16327	64338	588	676
33	25089	578	27
16489	88042	570	279
16227	17831	553	662
16511	60723	549	513
16071	18434	546	673
16344	66508	544	2239
16508	61584	542	800
16397	189355	541	2815
16052	17470	536	949
16435	240789	522	103
16549	37115	519	241
8578	16766	506	7
2488	20860	497	7
62	13069	494	91
16379	138595	493	2712
16184	15280	492	531
16108	18317	492	206
16387	167272	490	1233
16298	38687	489	376
16447	231644	477	277
16332	65450	475	925
16376	132920	474	2981
16436	236185	473	94
16264	21127	470	719
16510	61090	463	556
16476	91786	460	261
16377	135164	457	1776
45	21912	456	130
40	23308	448	61
16483	91278	442	210
16339	65708	426	1241
16384	155581	410	2174
16470	100870	409	231
16473	98203	409	150
