position	coverage	clip_count	SA
16454	282433	125531	21122
16453	391473	106654	14336
16380	207198	45157	175656
16452	435207	39921	5173
16569	36740	36604	18765
16394	462388	24022	173058
16492	103088	20989	11558
16299	60028	16226	19298
16533	67536	14694	7330
16518	79895	13716	9299
1	30475	12856	28209
16386	258689	11578	58565
16477	123666	9737	2933
16479	115131	9506	3451
16564	46394	7673	3336
16473	130635	7237	3372
16457	147278	7048	2228
16388	282260	6605	26666
16451	444298	6554	1393
16468	139355	6169	2026
16395	486105	5864	13919
16366	82261	5526	12039
72	24934	5362	674
309	12185	3728	1247
16398	513721	3598	15665
315	8839	3564	23
3493	14238	3510	19
16455	154990	3463	1728
16456	149426	3302	1679
16449	459750	3143	463
16255	25075	3090	2588
16480	106290	2758	1137
16352	69934	2636	5126
16470	132924	2604	1073
16512	84018	2502	1446
16425	581973	2181	499
16401	538082	2136	6339
16489	104885	1994	932
16363	70337	1769	4174
16461	142216	1654	739
16321	66042	1641	1920
16447	470584	1628	294
16515	81426	1427	954
16450	451928	1406	586
16436	519300	1307	153
16184	14673	1286	543
16444	483513	1282	186
16488	105727	1169	657
16389	287253	1100	4152
16530	68763	1079	515
16435	523046	1053	165
16433	534120	1034	471
16282	36856	1032	865
16500	84781	1014	511
16371	87119	977	1806
16393	305500	963	6721
16474	123588	959	621
16440	501052	947	123
16370	85476	940	3097
16181	13279	933	934
105	17030	932	475
16423	594411	900	239
16368	83773	877	2535
16379	92703	866	3496
16509	84688	829	507
57	29492	801	66
47	32166	799	47
16465	140095	779	730
16427	553850	728	695
16463	140691	715	433
16190	14916	712	502
16460	142711	691	1120
16442	493534	690	188
16331	67434	689	972
16188	14561	688	3
16071	16801	685	711
16365	71424	658	1250
16448	465235	658	228
16508	85106	620	459
16426	556588	593	1679
16497	84030	590	386
79	18722	580	90
16567	37722	544	254
16490	103113	542	276
16428	551746	539	610
16302	61533	528	569
16432	537148	516	300
16439	505278	512	163
16487	105858	505	317
16429	546173	503	485
58	28516	502	52
16399	520029	491	1913
16344	66261	491	917
16400	527498	489	2592
59	27764	477	44
16397	497747	475	1882
16446	474272	471	195
16557	48485	462	179
8578	13684	445	8
16437	513459	443	148
16382	210613	441	2161
16347	65722	440	967
16385	217751	438	1801
16434	526994	436	204
16467	139911	429	574
16294	38798	420	474
16383	212967	419	2081
16445	478953	418	181
16424	586221	417	327
56	30043	416	61
16195	15606	410	241
16333	68038	407	670
45	32807	397	39
16430	542889	397	328
2488	15126	392	1
16443	489420	392	169
16441	497011	383	54
16538	53467	380	213
16391	294383	377	2126
16431	540460	375	574
16317	63302	368	565
16261	27568	363	278
106	16117	359	205
16069	15848	355	362
16390	290789	342	1376
16540	53116	340	184
41	33205	337	19
16471	130665	333	184
16505	84685	333	279
16498	84177	332	249
16378	89538	326	1390
16273	31369	319	313
16478	114743	316	202
16438	509536	313	83
16412	581934	313	423
16311	63003	310	387
16283	37286	310	335
16247	19817	308	204
16551	50512	304	154
16502	84184	300	236
31	36274	292	10
16351	65097	291	607
16553	49707	291	133
100	17322	286	129
16565	38594	284	133
16403	547099	282	2215
16493	82555	280	217
16469	133313	280	405
16421	594865	277	291
16458	140608	275	799
16384	215230	269	2289
16229	18217	269	209
16290	37984	263	196
15950	18181	263	196
16377	88195	261	621
16566	38127	258	157
