position	coverage	clip_count	SA
16569	36438	36314	18063
16460	176121	16268	8348
16294	90351	11656	13509
16494	93738	10652	4619
16473	137121	8850	2480
1	25795	8699	21629
16471	145627	8230	3626
16478	120802	7740	3686
16511	66353	7346	4594
16458	185367	6490	2120
16459	180013	5597	3464
16264	43308	5411	5872
16498	79438	5145	3269
16515	56481	4944	2969
16476	124673	4893	2268
16489	102622	4870	1794
16462	158428	4556	2690
16505	74157	4334	2501
16296	97096	4236	4743
16474	128388	4114	1488
16380	130960	3867	14398
16482	111686	3838	1959
16289	69246	3563	3786
16283	61374	3206	3661
16454	188204	3184	1710
16491	97422	3161	1256
16266	48259	3159	3264
16306	105360	3116	3807
16486	106793	2973	1160
16363	106858	2787	4566
16354	108060	2770	4616
16311	112719	2716	3565
16291	72965	2649	2797
16425	172122	2611	1237
16076	17737	2539	2221
16513	58765	2533	1904
3493	11318	2504	31
16377	118847	2484	5082
16388	157801	2460	12725
16533	51899	2410	1093
16469	150419	2398	1542
16381	137460	2391	7072
16470	147841	2391	1311
16479	113456	2372	1288
16496	82853	2313	1257
315	4399	2123	11
16390	165207	2115	4888
16285	63877	1976	1814
16320	116078	1969	3279
16457	186049	1658	1571
16461	160037	1634	1076
16307	107987	1631	2201
16506	69988	1603	836
63	16012	1556	274
16368	112560	1541	3349
309	5405	1488	440
16560	41398	1484	605
16242	31210	1470	1489
145	9972	1408	572
16509	68511	1403	1014
16365	110639	1402	2856
16263	36157	1396	1395
16298	99530	1334	1642
16497	80645	1325	492
16450	189897	1311	769
16261	34149	1296	1193
16453	188813	1271	1042
57	21140	1265	101
16467	152613	1264	1031
16484	108145	1248	522
16333	112940	1152	1753
16341	111588	1140	1455
16488	103710	1069	652
56	22354	1046	63
16334	114073	1039	1929
16540	49104	1027	611
16468	151320	1025	542
16510	67212	997	584
16384	143555	997	4509
16275	52418	957	1053
46	25093	951	60
61	17905	916	108
16387	149011	908	3614
58	19598	901	90
16239	28750	876	947
16205	26397	854	731
105	12194	853	453
16375	112750	837	1423
72	13843	772	150
16393	168362	759	1625
16518	52223	750	583
16364	108124	744	1238
16157	18829	731	608
62	16858	726	64
8578	12953	720	14
16385	145427	688	1992
16563	39286	687	250
16278	56305	674	635
16389	159518	672	2292
16338	111957	663	906
16451	188936	661	754
16401	174368	657	1350
44	26164	652	48
16383	140106	646	2424
16463	153281	644	359
16159	19863	640	582
16538	49591	632	373
16426	179046	620	2120
16547	46443	616	319
16170	20630	613	499
16549	45602	587	347
16568	37178	580	234
16555	43333	579	347
16372	111680	570	895
16378	118947	545	851
16197	24954	545	457
32	30272	540	285
2488	13847	539	4
16456	185197	527	616
16427	182101	521	414
16423	174498	519	235
16361	102988	510	368
16224	27775	504	472
16240	29376	503	528
16395	170681	496	1376
16466	152455	489	472
16464	152700	480	473
16346	109863	479	428
37	28825	470	31
16269	49361	469	458
16492	94418	461	242
16455	185354	460	449
16520	51802	459	273
78	13037	453	93
16265	44077	452	481
16483	108075	448	166
16436	186310	447	198
16536	49758	441	190
16356	106960	440	675
16318	113137	433	11
16342	110806	433	827
16495	83255	432	210
16449	190225	430	214
16472	137393	419	162
16552	44250	418	219
16154	17970	415	334
16350	105171	411	706
16181	22135	409	349
16512	59134	397	232
16352	104837	396	572
16465	152618	389	517
16392	166801	385	1391
16557	42516	374	229
