position	coverage	clip_count	SA
16454	706505	535682	69329
16394	759628	76706	728751
16569	57317	57099	30308
16448	804685	21768	6466
1	40937	15520	33403
16451	741869	13140	1613
16469	128884	11141	3552
16449	774667	10382	671
16458	153753	8373	2657
16470	117915	7110	2660
16457	159781	6007	2538
16351	98382	5972	17579
16492	103718	5763	3103
16380	157797	5735	26556
16460	143922	5638	2476
16450	755756	5436	1113
16295	71617	5420	6308
16508	93495	5286	3136
16518	85941	5022	3545
16452	724205	4195	1024
16367	131236	4101	9683
16425	1025033	4061	438
16471	111414	3826	1365
16455	167857	3791	1270
3493	16599	3755	79
16453	714311	3640	853
315	13270	3530	180
16526	84485	3347	2026
16459	146101	3226	1680
16461	138513	2965	1244
16436	906661	2757	347
16362	112192	2663	6757
16447	814662	2548	316
16365	119641	2518	5807
59	32728	2420	277
16395	779716	2414	11751
16462	135808	2392	1530
16479	109331	2346	1116
16433	929917	2249	434
16465	133184	2184	1402
16532	82466	2137	1231
16435	914397	2037	349
16551	69361	1999	993
16472	108003	1973	793
16353	102830	1965	5212
16506	95234	1939	1144
57	36377	1888	186
16563	61960	1857	895
16444	835772	1792	228
16366	123084	1789	4559
16301	79419	1747	2002
16489	104783	1707	876
16500	97324	1692	862
16393	190291	1687	16934
16399	838772	1685	10261
16467	130820	1659	1337
16466	131631	1651	1176
16481	107028	1648	923
16539	79219	1608	795
16501	96013	1580	787
16397	807818	1579	9032
16284	62625	1564	1621
16514	86896	1542	973
16456	160388	1504	986
16423	1036045	1490	217
16298	75611	1486	1861
16498	98259	1419	760
16312	82115	1399	2205
16547	72795	1388	648
16534	80613	1381	653
16487	105929	1331	609
16387	167713	1330	4122
16480	107680	1315	684
16496	98553	1299	720
16558	65233	1295	493
16446	820977	1291	208
16538	80219	1272	746
16428	974198	1271	618
16297	73591	1244	1493
16510	88426	1233	673
16314	84812	1211	1853
16440	871767	1199	251
16442	856436	1188	319
16364	114966	1174	3430
16427	979073	1149	585
16439	881510	1140	377
16445	828160	1124	228
16359	107924	1101	2035
58	34134	1094	84
16542	76669	1088	554
16357	105361	1081	1998
16375	134673	1078	2990
56	37624	1073	109
16430	952866	1043	365
16267	49374	1037	941
16432	937843	1030	272
16398	821320	1018	5591
16273	54539	1012	1016
