position	coverage	clip_count	SA
16569	25728	25669	11763
16492	80740	22027	16896
16365	95389	18958	22936
16475	110905	13903	2801
16460	140668	11364	3718
16528	47395	8046	2795
1	16702	6727	15193
16313	58627	6502	7525
16484	91494	6473	2007
3493	21941	5625	44
16454	148301	4308	2266
16425	156328	3952	3808
16461	129557	3842	1764
315	12055	3632	109
16543	36246	3504	1651
16396	147074	3497	23281
16511	54259	3320	3830
16459	142741	3222	1590
16286	37184	3029	2963
16478	95294	2661	1319
16398	155301	2603	3494
16470	116540	2507	1124
16453	150210	2425	824
16378	110304	2422	2739
16465	121454	2401	1259
16296	45449	2401	1630
16373	100467	2335	1743
16477	97198	2309	695
16486	84573	2265	741
16358	63500	2109	2248
16482	91611	2090	878
16450	152308	2003	655
16449	154682	1889	857
16455	143957	1864	811
16462	125190	1812	729
16517	49473	1708	2387
16364	67293	1708	2962
16463	123413	1661	557
16331	59585	1544	3587
16548	32184	1539	1210
16512	51071	1478	1731
16369	96878	1386	2945
16400	158487	1357	2047
16071	20745	1346	1673
16299	47792	1329	1378
16274	28016	1294	2134
16444	157461	1267	266
16494	58786	1250	509
16380	115173	1210	4477
16474	112304	1148	463
16427	158939	1142	850
16473	113390	1125	428
16360	63592	1123	1622
16426	157260	1120	10319
16466	119351	1112	467
16295	42436	1104	1839
16353	61790	1083	2106
16185	16972	1071	1407
16530	39492	999	425
16291	40026	997	1186
16497	57159	984	549
16479	92903	952	383
16480	92262	901	442
16363	64771	890	903
16539	37790	876	360
57	16184	862	63
16397	149449	848	1622
16515	50021	844	1091
16186	17935	836	1136
16287	38273	825	1271
522	18093	815	235
16488	82364	805	520
16458	142757	802	678
16457	142943	780	725
16302	48996	779	1267
72	12345	752	112
16501	55750	744	758
16392	129048	725	8730
16468	118021	708	278
16333	60481	703	1998
16549	30590	696	536
16567	26691	690	427
471	19174	690	6
16520	48056	680	874
16490	81602	679	385
16521	47495	677	971
16500	56308	658	323
59	14930	654	53
16362	63791	639	468
16469	117302	639	378
16495	57745	638	331
16485	85074	617	245
16366	96110	611	612
16294	41006	609	886
16260	22283	609	897
16267	24164	602	775
16306	49691	601	1552
16433	159190	593	141
71	12933	592	82
2488	25494	590	1
16508	54919	583	783
16189	19252	574	800
65	13782	573	160
16388	120514	557	2812
16375	101509	548	841
16223	19753	547	796
16377	103806	545	2131
16531	38564	538	247
16483	91966	538	227
16448	155487	535	324
16235	20040	529	398
16371	97387	528	989
516	18106	514	30
16367	96688	513	642
168	13368	506	272
8578	17337	504	8
16502	55146	503	542
