position	coverage	clip_count	SA
16449	203257	52041	13090
16569	36075	35947	16300
16492	97905	22985	10432
16495	73474	17460	9014
16380	149034	16202	70654
16458	142321	12391	2799
16283	85774	12313	20093
16261	45556	10651	9874
16528	50210	7203	2538
16472	117233	6497	2172
16296	99901	6407	8335
16480	104880	5873	1555
16394	196190	5827	22007
1	21840	5384	18662
16313	110252	4536	5330
16278	65756	3925	3504
16190	17219	3894	3017
3493	15753	3855	11
16454	145967	3803	2002
16464	126388	3632	1519
16466	123075	2960	1227
315	6509	2927	15
16524	52208	2891	2888
16425	215356	2689	1909
16459	130880	2551	1617
16496	56127	2387	1930
16450	150507	2243	858
16474	110580	2237	987
16295	90568	2233	3325
16233	24773	2207	1533
57	15554	2133	149
16461	128148	2024	900
16460	129772	2002	1405
16373	87044	1891	2429
16471	118894	1827	691
16502	52799	1769	1997
16374	90121	1671	3432
16494	75021	1670	765
16391	170062	1623	16119
16367	85282	1613	1633
16264	49661	1543	1660
16258	29266	1480	1600
16562	40006	1472	1053
16399	204963	1374	6377
16368	87029	1308	2441
309	7341	1304	593
54	18074	1259	89
16302	104676	1240	2526
16067	13263	1212	1836
16488	100111	1210	543
16453	146742	1194	598
16298	102010	1186	2654
16478	105863	1101	488
16511	51416	1082	1217
16475	108410	1021	369
16317	111087	1014	1900
16257	27366	993	1725
16433	222484	987	69
16282	67754	975	1659
16467	120552	914	865
16259	30545	913	1290
39	23356	911	47
59	12924	902	115
56	16492	892	73
16455	142344	864	370
35	25167	863	20
16352	87146	861	1725
16365	84452	825	792
16457	142309	823	822
16273	54874	821	584
16426	220587	807	5738
16476	106584	806	336
16451	147800	774	542
16444	206766	774	265
16286	87473	734	581
16447	205102	731	210
16509	51924	700	731
16542	44360	664	248
16196	18883	654	819
16435	220615	645	102
16490	98688	644	324
16375	91132	643	1459
16566	37321	610	280
16499	53631	582	477
16427	222492	575	582
16518	51564	566	689
16564	38220	554	252
16462	126350	552	407
16071	14006	551	671
16497	53851	509	191
62	11013	505	46
16267	51413	483	591
61	11519	480	74
16378	95732	475	2253
49	19823	471	46
45	21152	463	34
16501	53102	457	549
68	9849	454	119
16167	12243	450	655
16285	86495	446	393
16423	220471	446	246
16465	123215	441	450
16388	157104	431	1372
16387	156196	411	1315
16271	53133	409	433
2488	16175	405	3
33	25785	401	15
16346	92220	401	785
151	9148	395	166
302	7828	392	365
259	9224	386	95
50	19312	384	26
60	11953	378	42
16266	50643	378	310
16390	159379	378	1349
16385	153369	376	1162
148	9440	375	171
16539	44892	366	138
16436	219863	361	109
16484	100691	360	254
16229	22232	358	429
258	9534	351	88
8578	10870	343	24
16397	199941	340	875
66	9774	340	44
6341	14918	331	104
16320	109928	327	170
58	13342	326	43
16361	83678	308	612
16376	92517	306	1369
16315	109873	300	668
55	16792	294	26
16468	119600	289	226
46	20579	285	31
16547	43036	285	160
16133	12173	275	381
16551	42163	267	158
31	26175	266	59
16256	26012	264	327
16377	93741	260	1377
16470	118982	259	276
16164	11780	259	109
16343	93051	258	783
16369	84947	257	435
16200	19985	256	236
16553	41646	255	75
16489	98952	250	149
16372	84502	247	490
65	10486	247	104
16260	31022	247	231
16340	94618	240	645
16310	104442	239	546
16363	83390	236	383
16305	104937	236	514
16469	119318	233	353
16356	85412	230	415
16366	83288	229	480
16428	223821	227	476
53	18380	227	26
16370	84754	226	331
52	18680	226	32
16307	104466	226	271
16432	222831	225	110
16424	215974	224	312
16262	45928	222	230
16446	205354	221	110
16456	141628	220	289
102	9262	216	40
16275	56390	215	172
16393	172886	214	1061
16430	223395	213	76
16491	98044	211	120
16226	21656	211	248
16312	104136	210	365
16293	87642	209	8
507	12552	208	0
16311	104696	205	350
16335	98094	204	346
16318	110811	202	230
16448	204003	202	124
16350	86772	202	623
16434	221069	197	75
16508	51948	197	262
16483	100820	197	115
16322	106595	196	196
72	9276	195	38
16328	102853	193	161
16500	53187	193	94
16247	25134	193	309
3524	16788	190	1
16319	110233	186	153
16341	94047	186	273
