position	coverage	clip_count	SA
16470	164033	99548	27230
16469	221607	57211	11913
16381	167138	21056	128181
16569	19553	19509	4635
16481	61014	17336	7633
16459	251482	10960	4785
16392	231023	10017	83975
16363	42044	8312	15455
16467	231780	7577	1920
16503	36203	5835	6262
16425	235987	5596	3867
16482	43720	4875	1947
16365	51033	4450	10920
16550	26355	3642	2586
1	7852	3353	6675
16465	235848	2902	515
16366	55640	2767	3856
3493	10994	2594	36
16518	30466	2124	2179
16528	29367	2043	792
315	6518	1994	524
16454	257991	1969	899
16313	24967	1906	1972
16468	223644	1900	371
16349	27808	1760	3923
8280	2254	1599	3
16484	39249	1511	788
16245	9408	1438	942
16426	250816	1433	3105
16464	237307	1179	423
16427	267249	1080	467
16297	21678	1012	1381
16327	25935	995	1226
16471	64214	982	304
16377	62039	932	7270
16449	269083	924	224
16423	237653	897	1107
16433	277950	897	94
16436	276911	861	138
16378	65118	823	3456
8578	12304	797	1
2488	12450	754	0
524	4130	717	60
16460	240211	666	275
16472	63198	663	284
514	3803	656	25
16463	238111	573	129
16486	37490	573	229
16455	254490	532	229
16551	22650	527	234
16424	233541	516	615
72	6388	475	97
16435	276972	467	135
16475	62118	467	243
16372	55908	460	435
16466	232583	415	174
279	7564	392	442
83	5936	391	86
16451	264451	376	623
16447	271129	372	199
16429	271958	364	217
16160	6747	361	618
16428	271666	358	253
16412	251722	354	429
16282	18684	348	322
16421	248753	335	526
16217	6812	330	359
16393	232716	326	2981
16357	28443	322	326
16476	61671	319	103
16382	168411	318	1978
16474	62413	314	124
16461	239423	309	111
16552	22040	298	214
16450	266092	298	403
16566	20457	294	89
2702	12924	287	0
16431	277600	285	173
16430	276835	283	51
16171	6669	282	142
68	6813	282	60
16480	61243	281	147
16432	277698	281	83
16458	251919	277	244
16283	19031	275	412
234	7980	273	109
53	7638	271	39
16456	253222	270	192
16567	20116	267	47
16462	238748	266	107
16278	18138	265	139
16034	9596	256	15
16422	241309	255	421
16565	20755	253	16
16354	28254	252	556
127	6117	247	64
16417	250030	245	1168
16151	6653	243	394
44	8303	241	21
16420	249497	241	136
52	7899	238	43
16434	277310	237	86
16375	56801	234	751
16568	19832	233	12
16294	20101	229	232
16442	274026	227	110
16255	10601	224	364
16380	66766	221	2133
8558	11022	221	1
16298	21988	219	225
16411	251396	214	517
16374	56320	208	673
16225	7070	205	253
16379	65917	204	922
311	6547	202	12
16397	237685	202	1698
2480	11634	201	1
16494	36843	195	107
16261	11012	194	292
16290	19731	193	267
16248	9747	188	163
16415	248955	187	955
16289	19452	184	231
42	8431	184	10
16271	12874	183	187
2705	12305	181	1
16413	250584	179	572
16444	272316	177	88
16457	252618	176	307
314	6680	175	73
16439	275517	171	121
2703	12615	168	0
16517	30537	166	274
36	9015	165	3
3524	12052	161	2
16367	55609	160	348
3497	11051	159	1
16071	8951	157	192
16418	250656	157	802
31	9681	157	10
16437	275660	156	109
16295	20299	156	116
3512	11517	155	3
16391	173283	154	1853
16396	236452	153	838
16370	55291	151	289
132	5955	150	95
16483	39368	149	59
16416	249381	148	374
211	8156	148	172
3108	14047	147	2
3484	7834	144	4
16184	6538	142	175
16275	14193	142	129
16453	259680	139	165
16368	55716	138	338
221	8028	137	56
16446	271311	136	107
16445	271670	136	64
16395	235132	134	1010
16448	270021	133	126
10307	13759	133	0
16361	28365	132	58
16531	27305	132	71
16268	12277	132	95
16485	37839	132	74
78	5934	131	39
105	5835	129	73
16557	21506	127	52
16561	21152	127	15
16504	30401	127	174
16342	25744	126	254
16492	36867	126	80
16440	274827	125	84
294	6840	124	25
8577	11411	124	2
16132	6965	122	58
16502	36233	122	148
16479	61349	122	72
2704	12399	121	2
16400	241322	118	1272
16443	272681	118	86
16386	170571	118	1064
16478	61445	118	84
16384	169531	116	954
16265	11853	115	95
16542	27214	115	55
16514	30617	114	135
16358	28583	114	175
16385	170053	113	1160
1146	12433	113	1
16414	249726	113	562
16410	250435	111	1072
16549	26529	111	96
16438	275268	108	59
16399	239800	108	1960
179	7240	108	63
16394	233761	108	1025
16224	6808	107	119
149	6249	107	112
168	6927	107	33
16499	36452	106	63
16496	36732	106	63
16530	27357	106	48
256	7666	105	109
16305	22488	104	131
309	6341	103	20
16477	61431	101	45
16419	250725	101	228
16402	242448	99	295
99	5887	99	31
16441	274674	98	58
16401	241998	98	591
16473	62520	98	37
16408	247437	96	351
16403	243760	95	2098
2701	13052	95	0
16407	246191	94	1134
16369	55301	94	270
16452	262905	93	135
253	7790	93	47
16067	8716	93	136
103	5822	93	29
16362	28330	92	147
16215	6395	92	104
3522	11854	91	3
16526	29244	90	49
3530	12107	90	35
38	8671	89	5
16352	27883	89	106
16501	36280	88	97
16037	9295	87	74
16383	168888	87	557
16398	238773	86	538
170	6919	86	58
16371	55336	85	282
14799	14263	81	36
8574	11195	81	0
16498	36686	79	72
57	7257	79	1
2457	12523	79	1
60	7035	79	8
16541	27332	79	34
16228	7372	78	91
16317	25034	78	179
14814	14560	78	74
496	3653	77	18
16405	244684	77	216
8579	12396	76	1
16195	6474	75	52
16489	36825	75	66
146	6231	74	48
14384	14423	73	13
3263	15416	73	41
16285	19088	73	45
16491	36822	72	39
16390	172151	72	586
16488	36900	72	43
3506	11176	72	0
16353	27995	72	288
16343	25758	70	159
16330	25869	69	123
16373	55957	69	228
16495	36736	67	32
16329	25889	67	119
16364	42220	67	251
16387	170903	67	464
3489	7912	67	3
304	6384	67	26
471	4961	66	0
6420	11775	66	2
16406	245502	65	1052
16404	244032	65	331
922	14623	64	36
15739	13814	64	62
16191	6495	64	64
16516	30550	64	41
16332	25907	63	114
8547	11063	63	0
16534	27164	62	15
16263	11349	62	63
8568	11083	61	0
2490	12565	61	0
16515	30554	61	67
1343	14843	60	28
16389	171600	59	578
16254	10293	59	66
16339	25689	59	116
3023	15136	58	19
16270	12553	58	52
16509	30573	58	64
16287	19228	58	50
16286	19162	58	44
16306	22551	57	62
16564	20835	57	6
14563	15634	57	47
2479	11392	56	0
61	6937	56	9
3799	14106	56	33
10291	12932	55	0
16350	27810	55	69
14805	14231	54	54
16312	22591	54	73
739	12511	53	28
3492	7857	53	3
307	6435	53	17
16510	30576	52	51
303	6400	52	13
16229	7329	52	30
13183	14577	51	35
2723	12549	51	2
167	6902	51	32
3500	11037	51	0
2476	11542	51	0
275	7590	51	29
41	8475	50	8
16069	8748	50	59
308	6416	49	24
16266	12041	49	38
8551	11003	49	7
16250	9844	49	40
71	6448	47	6
2487	11613	47	0
16511	30594	47	38
16513	30614	47	42
16388	171196	46	354
48	7947	46	3
82	5936	46	17
7685	14551	46	41
1188	12399	46	4
16304	22338	46	44
16540	27439	45	39
1143	12236	45	0
119	6050	45	21
16409	248716	45	315
216	8016	45	27
16197	6480	45	34
10297	13203	45	2
16524	29105	45	48
16348	25414	45	86
16355	28176	45	55
16318	25023	45	79
124	6129	44	16
8546	10954	44	0
8659	15038	44	1
4019	13472	44	26
62	6880	44	6
507	3357	44	2
16347	25477	44	28
15954	12311	43	56
1133	12033	43	2
16538	27394	43	23
16296	20375	42	11
15439	15399	42	46
3577	11891	42	14
16253	10126	42	40
6341	12394	42	15
16238	7409	42	53
5312	14934	40	1
14265	13594	40	14
443	6475	40	21
16500	36314	40	27
56	7335	39	7
3272	15200	39	17
3271	15191	39	9
10305	13513	39	0
15977	11763	39	40
8571	11106	38	0
16532	27188	38	18
3270	15254	38	14
16487	36876	37	26
8534	11290	37	0
15524	15177	37	12
3946	14053	37	37
2725	12530	37	0
16233	7372	37	39
16299	22069	36	31
1145	12300	36	0
114	5956	36	32
15896	13808	36	76
14813	14463	36	21
16320	25028	35	7
1179	12521	35	0
16360	28420	35	64
16351	27829	35	75
2715	12447	34	0
16319	25039	34	56
481	4364	34	23
5730	14800	34	24
16242	7567	33	29
16562	20969	33	3
433	6616	33	14
15866	14044	33	25
223	7932	33	16
16346	25620	33	13
2450	12971	33	2
16291	19808	33	23
15265	15008	33	38
89	5693	33	9
15537	15328	33	35
8572	11118	32	0
151	6235	32	34
232	8010	32	20
15686	13929	32	37
5753	14856	32	27
16537	27343	31	11
7821	14613	31	17
5324	14874	31	0
403	7176	31	38
3971	13936	31	38
15690	13899	30	36
16315	24966	30	12
14421	14542	30	0
16493	36807	30	17
16507	30405	30	21
3516	11615	30	3
16490	36805	30	22
16376	56874	30	194
3521	11724	29	1
379	7016	29	4
16325	24734	29	39
16302	22304	29	12
16205	6294	29	29
14806	14255	29	20
16525	29142	29	15
14430	14587	29	0
137	5940	29	23
3527	12064	28	0
16308	22576	28	23
5735	14857	28	1
2477	11529	28	0
16331	25851	28	36
2484	11500	28	2
15830	14297	28	39
16335	25774	28	21
2123	15533	27	13
259	7570	27	13
898	14330	27	8
16323	24764	27	6
16546	26765	27	13
1190	12458	27	0
