position	coverage	clip_count	SA
16569	14869	14845	4289
16364	46008	14299	6556
16460	56624	13072	2320
16508	35632	7006	13781
16400	79442	4624	2581
16489	41186	4003	1701
16528	24345	3554	1304
16520	28061	3343	4895
16449	69338	2913	881
16267	17391	2643	2914
16425	73910	2419	1844
16459	58703	2226	838
16292	28209	1980	1281
16295	31049	1923	1387
16451	65636	1858	909
16378	61925	1788	20149
3493	7059	1540	8
1	5369	1533	3486
16454	63752	1491	691
16231	6559	1478	1050
16313	33328	1451	1680
16549	19825	1312	780
31	6388	1229	6
16494	37202	1213	472
16554	17094	1156	474
16259	8437	1100	2207
16481	41761	1092	465
16261	9720	929	2038
16426	74063	872	6897
16550	18467	860	585
16546	20738	776	361
16523	24761	748	1290
16363	26169	669	523
16352	26096	664	695
16392	70704	661	3750
16369	46465	635	684
16464	42831	597	256
16383	65133	591	1092
16427	75664	572	639
56	4231	565	30
8578	8242	552	5
16462	43292	532	165
315	1598	473	1
16375	47419	427	958
309	1740	427	94
16487	41663	421	182
16274	19526	417	215
16385	66656	384	753
63	2988	369	45
16353	26396	353	225
2488	7888	349	0
16516	28640	346	518
45	4840	300	7
16229	4672	299	562
16518	28334	296	477
16423	75089	294	387
160	2652	286	68
59	3416	285	22
16468	42577	278	152
16339	27532	262	604
16297	31481	246	257
139	2733	241	57
16361	25407	238	94
16461	43568	237	103
16552	17509	237	91
16164	3909	234	464
16455	62286	234	104
16436	70001	231	99
16328	28414	219	235
16346	25936	215	953
16429	75704	208	122
238	2126	200	55
16474	42303	195	84
16264	10140	193	469
16291	24817	182	69
16480	41821	170	68
16428	75838	163	289
16505	35580	154	230
16471	42346	150	63
16424	73747	148	325
15954	6806	144	352
16567	15140	143	31
16403	80248	143	457
16456	59039	141	87
16457	58849	138	117
16357	25714	137	111
16488	41308	136	72
16478	42110	136	61
16458	58696	135	116
16472	42251	134	59
16504	35721	130	197
16492	37250	130	85
16435	70188	128	66
16563	15597	127	43
16421	76109	127	191
16412	81197	126	171
16433	71345	125	77
16310	31598	125	25
2702	8234	124	0
16265	10506	122	131
16566	15279	121	41
16153	3736	121	127
16538	21218	121	48
211	2393	121	25
16071	4292	119	90
16268	17561	119	122
16380	62682	119	540
16257	6997	118	123
16495	36086	118	94
16394	71581	115	323
16294	28413	114	65
16368	46519	113	77
16422	75898	113	118
16211	4367	112	105
16503	35830	112	140
3108	8743	111	0
16420	76603	109	129
10307	9726	107	0
8659	9525	106	0
16447	69619	106	120
16450	66041	105	114
16511	28633	105	187
16553	17213	105	48
34	5121	105	42
16479	41849	104	60
16315	33311	103	262
16568	14986	103	20
8558	7254	102	0
16308	31726	101	263
57	3650	101	5
3524	7727	100	1
125	2415	100	23
2480	7592	99	0
16476	42141	99	44
16565	15403	98	18
53	4388	98	17
16327	28244	97	195
193	2469	95	19
16367	46376	93	60
3497	7124	92	0
16205	4237	92	46
16382	63117	91	320
16502	35920	91	66
16286	24477	89	157
311	1487	88	5
16415	80378	87	163
16128	3846	87	109
16430	75594	87	67
16411	80997	87	169
3484	5194	86	1
16473	42131	86	38
16431	75751	84	99
107	2397	84	28
16344	26308	83	411
103	2558	83	19
16366	46277	82	61
16372	46422	82	121
70	2496	81	14
8577	7585	81	0
2701	8314	80	0
3512	7453	80	0
16444	69499	79	99
171	2451	79	15
16393	70993	78	239
16374	46552	78	75
15640	9092	77	8
16371	46388	75	45
16467	42636	74	138
16405	80400	74	153
16485	41622	74	42
16377	47991	74	391
16432	75539	73	68
2703	8100	72	0
16448	69558	71	780
16507	35397	69	84
16463	42774	69	43
16490	37241	69	53
16470	42309	69	50
16413	80917	68	142
471	4885	68	2
16517	28348	68	92
16544	20923	68	39
16477	42125	67	43
16320	29955	67	11
16417	77196	67	162
16557	15855	67	13
16319	30000	67	115
16434	70567	66	51
16515	28490	66	80
16496	35923	65	71
16365	46126	65	66
3489	5259	64	0
16273	18611	63	104
16501	35994	63	58
16442	69318	63	106
16446	69467	62	129
16416	77369	62	112
16355	26225	62	40
16398	72087	62	95
16379	61896	61	120
16269	17713	61	41
16453	63716	60	82
16322	28630	59	17
16410	80780	59	165
2707	8039	58	0
16303	31628	58	5
16445	69445	58	73
16469	42372	58	112
16349	25423	58	74
16439	69347	58	122
16440	69150	57	64
16529	20780	57	31
16402	79504	57	124
16408	80783	57	215
16437	69581	54	68
1146	7880	54	0
16532	21112	54	22
8579	8287	53	0
16078	4378	53	72
16407	80611	53	225
16301	31777	53	31
16389	67217	52	219
16388	66939	52	163
16325	28264	52	43
16329	28265	52	2
16072	4360	52	82
16184	3871	52	91
16419	77446	51	113
301	1724	51	24
16397	71961	51	129
16418	77154	51	129
498	4909	51	24
16510	28652	50	24
105	2469	50	29
15914	7917	50	107
16545	20808	50	17
16305	31610	50	129
16540	21168	49	17
16307	31637	49	6
8574	7419	49	0
5356	10439	49	0
58	3511	49	3
16332	27984	49	72
10291	9101	49	0
16521	24760	49	24
16373	46455	49	90
16351	25391	49	58
145	2587	48	20
16512	28537	48	88
50	4494	48	5
16314	33220	47	23
16296	31157	47	10
16309	31612	47	2
16452	63787	47	95
2704	8028	47	1
16465	42374	47	72
14384	8959	47	26
16204	4144	47	81
16278	24123	46	12
16395	71844	46	167
16441	69213	45	666
16298	31506	45	21
3506	7276	45	1
16341	27358	45	41
16293	28221	44	22
16499	36027	44	44
16443	69362	44	86
5324	10098	43	5
2711	8052	43	0
16318	29964	43	10
16034	4737	43	84
16331	27993	42	124
16173	3944	42	71
16414	80804	42	109
16216	4384	42	15
16324	28344	41	7
303	1695	41	2
16354	26307	41	38
16266	10595	41	41
16406	80506	41	188
16404	80317	40	122
16350	25380	40	88
16360	25315	39	14
16337	27409	39	31
16391	66974	39	135
5312	10255	39	0
16287	24555	39	21
16347	25600	38	41
16290	24589	38	17
16300	31650	38	5
6420	7437	37	0
16070	4146	37	93
16311	31467	37	4
16399	72124	37	49
3522	7629	37	0
16323	28429	37	7
2479	7454	37	0
186	2501	37	21
16302	31660	37	7
16390	66976	37	119
15431	9722	37	41
49	4528	36	6
16466	42448	36	65
8568	7342	36	0
16317	30106	36	26
2487	7500	36	0
2198	10517	35	14
16333	27907	35	25
16483	41604	35	166
16506	35448	35	47
16381	62779	35	180
16263	9878	35	44
16345	25853	34	39
248	1946	34	16
16186	3911	34	41
16358	25596	34	21
16526	24201	34	8
165	2421	34	23
2490	7945	34	0
16362	25204	34	29
16564	15450	33	11
16167	3921	33	29
538	4974	33	18
2333	11462	33	4
16306	31654	33	18
3946	9198	33	31
16401	79440	32	142
15371	9310	32	17
16376	47549	32	83
6341	7834	32	7
188	2510	32	25
3263	10089	31	9
2457	8173	31	0
