position	coverage	clip_count	SA
16449	199543	48187	23318
16453	135015	25236	8453
16357	117820	25176	60656
16470	64761	17918	2973
16569	17647	17603	6498
16457	104484	14165	2475
16450	150241	11816	2149
16344	57498	9638	25006
16466	76679	8879	1882
16447	210323	8189	2847
16383	162779	5955	21792
16364	130038	4848	10270
16391	193056	4491	37700
16458	90285	3944	692
1	10130	3808	9058
16518	31496	3297	3701
16494	37989	3083	1446
16459	86401	2906	746
3493	10450	2652	18
16401	217996	2294	23924
16455	107573	2292	1007
16465	78878	2234	531
16492	40038	2128	1089
16425	230075	2107	862
16380	140474	2107	2423
16462	82088	2007	672
315	4669	1865	2
16454	109682	1796	813
16389	168135	1792	144
16515	33092	1724	1723
16468	66950	1655	781
16525	29000	1608	836
16481	43230	1490	569
16260	19282	1451	1101
16563	19708	1398	638
16550	24410	1357	516
16313	33413	1277	1151
16476	45030	1261	584
16307	31865	1232	1914
16528	27692	1221	551
16444	213287	1174	477
16474	46263	1110	534
309	5449	1098	370
16478	44187	1026	577
16451	137164	1010	610
16448	201374	1001	570
16367	133961	985	1049
16554	22520	919	348
16483	41970	903	340
16352	60967	886	1907
16467	67877	871	329
16334	35106	857	2242
16460	83447	815	447
16498	35073	805	665
16382	143812	781	2033
16365	131266	752	1047
16303	30108	750	1077
16282	25808	722	700
16400	202650	717	3640
16247	16694	683	878
16463	79689	682	163
16397	196614	666	1186
16363	121326	657	1677
16540	26461	653	396
16371	134742	653	1936
16561	20485	633	232
16288	27179	619	933
57	9933	608	49
16461	82562	601	278
16271	21548	592	574
16440	217506	587	553
16245	15891	586	418
16375	135479	579	1738
16347	58472	577	1660
16076	11068	572	726
16353	61799	566	1030
35	11943	554	17
16433	229270	530	109
16214	12443	528	333
16500	34439	501	371
16320	34000	499	523
16436	224762	489	167
16399	198062	486	869
16427	230687	486	332
16489	40788	481	245
16558	21175	469	157
16426	228753	468	3232
16388	164939	454	116
16241	14872	446	544
16360	119377	446	1099
16293	27978	435	389
16337	35617	434	1104
16435	227006	432	117
16184	9739	428	405
16423	235115	419	118
