position	coverage	clip_count	SA
16453	159623	46990	8292
16569	39241	39099	16396
16380	159348	21622	82296
255	22889	14124	7480
16285	46162	11645	11298
1	24752	11389	19777
16451	174412	10252	1937
16467	91056	5960	1599
16454	112447	5100	2916
16449	185217	5055	1521
16425	230549	5032	862
16469	83602	4861	1434
16382	174844	4250	17980
16489	63952	3769	1513
16450	179398	3650	987
3493	13904	3195	64
16299	54738	3132	3535
16452	163172	3054	1272
16457	103941	2896	1304
315	5569	2768	8
16518	54403	2712	2349
16458	101501	2329	1411
16362	76194	2313	4027
16313	63737	2245	3567
16463	94787	2182	879
16358	72108	2159	3616
16455	106351	2145	635
16528	50697	2123	756
16460	98800	2049	929
16471	78632	1839	777
16485	67061	1706	806
16363	79084	1527	2765
16472	76849	1523	717
16468	85061	1513	778
16482	69598	1496	682
16484	68434	1452	810
16473	75468	1414	615
16330	67094	1357	2460
309	6293	1356	367
16477	72697	1354	559
16368	83049	1302	2938
16478	71714	1301	487
16398	214527	1202	1496
16447	188165	1164	364
16459	99493	1163	694
16496	59354	1158	843
16519	51871	1134	1080
16502	57887	1131	941
16461	96798	1128	424
16373	84951	1122	1658
16383	179520	1121	4908
16357	68589	1103	1718
16399	219693	1088	7068
16488	64860	1064	537
16374	86483	1054	1920
16243	18416	1047	659
56	24502	1032	65
16387	187588	1026	5375
43	27615	1014	56
16378	92853	1010	2789
16462	95706	967	502
16292	49846	923	796
16479	70681	884	451
16511	55303	883	858
8578	15468	850	23
57	23357	836	89
16392	198420	826	6168
16291	48696	818	1088
16523	50688	812	545
16466	91662	793	478
16375	87622	781	1550
16465	92318	780	512
16426	211764	778	2924
16302	57672	768	1015
16474	74016	760	329
16481	70124	759	383
16396	209819	752	1120
16315	64956	739	1559
16487	65447	732	280
16355	67298	723	1464
16303	58734	722	1121
16495	59836	718	338
16267	23814	698	477
16365	80333	686	1287
16361	72318	680	1351
16427	213114	676	372
2488	16407	675	5
16503	56904	648	494
16538	49419	645	255
16352	66908	616	1096
16301	56524	610	640
16433	212468	603	116
16520	50962	575	498
