position	coverage	clip_count	SA
16449	229722	59194	8261
16569	36390	36304	12041
16455	166440	20677	4222
16460	137627	19504	2745
16369	90101	9194	5984
16478	100601	8585	1967
16511	55953	7225	10050
16484	86242	7071	2881
16488	77527	6193	1941
16528	51400	5542	1812
16499	69439	5510	4536
16466	110502	5444	2156
16457	145525	5255	2361
16283	38221	5225	7867
1	16467	5010	17212
16392	191942	4811	81331
16479	92259	4511	2319
3493	16704	4307	30
16334	57668	4246	16491
16313	50768	4160	4683
57	16272	3870	292
16459	140758	3491	1699
16389	116309	3449	5292
16425	235915	3443	2502
16344	66226	3077	9715
16368	79849	3022	5481
16482	88090	2940	1352
16504	60007	2905	3334
16549	44936	2883	1365
16462	116498	2833	1253
16387	104422	2715	4742
16352	70968	2389	5480
16500	63966	2209	1592
16336	60881	2189	5996
8578	16812	2125	30
16356	73575	1927	4819
16489	71369	1872	974
16393	207039	1870	21687
16311	46163	1725	1878
16527	52532	1685	956
16501	61825	1638	1000
16465	112079	1628	727
16468	105152	1612	834
16477	101848	1543	804
309	4025	1464	22
16328	49581	1462	2609
16469	103655	1449	872
16365	74574	1444	992
16444	235372	1397	185
16400	222924	1391	7625
16486	79129	1371	622
16299	42568	1368	1385
16324	48512	1359	15
16261	19667	1333	2213
16286	40403	1294	1656
16554	40765	1287	706
16151	13883	1246	2055
315	3497	1212	5
16447	232219	1207	211
16426	248219	1131	6048
59	12102	1051	67
16427	248343	1031	404
16510	56829	981	747
16495	70072	963	387
16366	75775	928	1417
16483	87019	860	481
16474	102291	847	290
16382	93293	820	1764
16433	244912	813	107
16349	66890	795	1082
16563	38464	788	342
30	20625	759	24
63	10657	743	81
16267	21706	742	997
16269	22839	734	889
16211	17714	726	892
16456	145751	672	405
16464	112221	670	342
16171	14134	659	292
16461	118316	652	727
16184	15363	622	841
16308	44128	610	1281
52	17465	609	58
2488	19119	582	1
16436	241626	577	127
16375	90549	576	831
16339	61645	575	1645
16435	242472	558	100
16451	169027	555	332
16423	238369	547	199
16384	95983	544	4801
121	8834	539	178
16071	15459	527	709
16270	23631	525	748
146	9011	521	322
105	9205	499	258
16373	90123	493	742
16453	168242	482	397
8659	19953	473	2
16188	15865	467	652
16487	77898	461	251
184	8369	457	123
16075	16390	446	499
16553	41270	443	218
16547	45597	442	108
16429	248689	433	224
16463	113749	427	292
16445	233585	425	117
