position	coverage	clip_count	SA
16449	327226	57159	6297
16463	177052	51235	8349
16569	42369	42216	22410
16455	240738	34080	3927
16379	180021	22724	97781
16518	94772	18967	17667
16540	66911	13131	5599
16462	188403	11475	4332
16402	362716	10617	60649
16389	264951	10608	15458
1	29125	10430	24500
16528	78059	10148	3857
16499	118703	9821	6579
16453	260874	9324	5478
16386	223679	9064	55317
16400	319189	8417	15064
16313	91902	7974	9559
16358	92163	7301	13833
16508	108071	6716	5904
16464	125863	5833	2222
16364	103944	4803	11060
16295	67999	4801	5999
16469	116120	4519	2082
16387	236605	4490	8028
16398	294277	4448	11159
16472	111687	3797	1687
16459	197739	3739	1532
16425	386017	3694	2573
65	20067	3621	571
3493	14946	3596	15
16458	201161	3455	1539
16269	41475	3185	4113
16288	61025	3095	4105
315	7295	3069	16
16460	194386	3053	1433
16461	191398	2954	1156
57	25469	2912	234
16454	244693	2843	1405
16071	16236	2596	1947
16468	117897	2333	1351
16363	95329	2148	4767
16493	118702	2130	867
16302	75866	2030	3265
16467	119421	1904	1134
16262	30742	1872	2380
16457	203162	1756	772
16465	120479	1698	1117
16509	101436	1688	1496
16510	99846	1636	1398
16368	109914	1632	3684
16550	51070	1504	946
309	8394	1459	594
16515	95951	1427	1512
16478	111397	1391	614
16299	70877	1349	2067
16433	381163	1303	362
16436	370929	1296	444
16365	105851	1284	2707
16271	44095	1220	1020
16075	18101	1218	1938
16500	109241	1212	1109
16391	269464	1209	2353
16513	97149	1199	1115
16273	46234	1189	882
16504	108659	1180	1259
16444	337313	1176	213
16265	34302	1140	1450
16355	79647	1135	2641
16275	49102	1083	806
16238	22897	1078	754
16511	98319	1061	1018
16435	377275	1027	345
16190	17251	1024	685
16451	264114	995	586
16450	267658	959	711
16426	383837	955	9016
16278	54710	955	1073
16557	46901	944	352
33	34694	944	47
16266	35588	943	964
35	33641	938	43
16307	79563	923	1894
16300	72486	913	1357
16427	385391	877	1123
50	28424	873	50
16471	112104	867	375
16447	331646	838	301
72	15826	835	162
16423	393339	819	354
16552	49081	816	278
16104	18416	799	833
16456	205396	797	519
16264	32537	772	1054
16403	367978	759	5219
16267	36648	742	939
56	26336	731	65
16362	91711	717	1230
16489	118205	687	475
16367	107210	676	761
16303	76544	670	620
16538	67446	656	451
49	29113	632	48
194	11047	612	306
151	12076	609	375
16393	274102	605	1087
16553	48126	583	212
16247	24291	583	452
16270	42372	556	445
61	21224	555	61
16287	56833	553	512
16482	113472	550	329
16377	109176	537	2078
43	30528	537	52
16207	19157	533	598
16304	77058	532	490
16564	44651	523	169
16176	16163	514	328
16530	67845	514	378
16218	19857	508	313
16549	51754	502	318
59	22030	502	58
16466	119277	487	459
16566	43627	471	239
16305	77745	471	736
146	12800	459	227
16452	262677	441	388
16516	95290	440	353
16268	37328	430	393
147	12348	428	202
299	9347	427	254
16432	382402	418	254
6341	13589	409	115
39	31785	406	42
16385	186641	405	1417
16446	332602	402	259
16390	265644	399	942
16310	80157	397	488
16395	279212	396	1418
16221	20446	392	383
16375	107198	379	697
16448	329409	379	228
130	13164	378	219
16424	386932	377	531
16430	384389	374	286
16428	386124	367	1015
16445	334407	361	193
16535	67490	355	173
16442	346098	348	318
2488	14997	347	1
16070	12857	343	381
16226	20944	340	341
16324	91019	338	473
16380	181427	333	1219
16392	271349	332	1115
16366	106202	332	1080
16501	108257	330	320
16431	383839	330	429
16251	25476	326	503
8578	8459	320	18
16439	359865	316	384
16505	107936	312	295
16470	111887	312	296
16421	395980	312	382
16388	238029	310	797
16360	91539	305	587
16353	78896	303	507
16440	357496	302	331
16437	367814	302	457
207	10921	301	136
16261	28123	297	374
37	32399	294	42
16429	385156	291	533
40	31285	290	40
31	35156	286	39
16378	109748	280	548
41	30875	279	39
16338	87111	270	511
16434	379081	269	211
16106	18574	268	262
16067	12212	265	249
16438	365564	263	400
16052	11846	262	255
106	13899	261	167
16383	183876	260	472
16258	27061	254	243
16369	107707	254	307
16374	106820	253	588
62	20572	249	47
16260	27556	248	267
16335	88413	246	460
44	30030	245	29
16529	68030	244	181
16443	339895	242	253
16517	94912	240	197
16412	391820	238	674
16420	397216	237	274
16334	88519	237	492
16441	355819	236	251
16306	78095	235	391
16407	376274	233	2130
16281	55372	232	291
16496	117589	229	189
53	27170	227	16
16567	43038	225	125
110	13519	224	137
16312	80659	223	515
16481	113088	223	162
16397	282366	222	774
16507	108038	219	219
16417	397313	219	734
16418	397784	217	731
16474	107452	212	157
16236	21620	210	159
16483	115630	210	198
16346	83390	209	565
16514	96147	209	232
16297	68634	208	318
83	14314	205	88
16565	43976	205	92
281	10415	203	150
16399	295926	202	1287
16422	395441	202	382
145	12986	201	129
16359	91907	201	371
16512	97358	199	176
16473	108380	197	120
311	7152	197	16
16248	24679	196	257
229	10971	193	63
16078	18313	192	210
16490	117746	191	133
16242	23466	190	191
107	13639	189	120
16357	78483	187	319
304	8705	186	71
16568	42732	186	83
16408	378803	186	776
16274	47259	185	141
16068	12412	184	180
16495	117231	183	198
16320	91992	183	102
16384	184591	182	839
16401	321233	182	1336
16476	108785	180	121
70	16133	180	23
16503	108548	179	168
16276	53062	179	154
16263	31295	176	136
16492	118271	176	129
16371	106940	176	236
16527	77676	175	114
8482	9743	175	87
16410	388244	174	866
55	26649	172	31
36	32695	172	27
16415	392980	171	651
16487	117493	170	119
