position	coverage	clip_count	SA
16569	36358	36241	18100
16447	198901	31558	4448
16375	124248	31120	56711
16449	165923	22252	3375
16462	112103	15195	1928
16459	127468	10544	3512
16492	64427	9824	4114
16380	165424	8509	37015
1	21235	6735	18186
16255	30942	5855	4305
16465	93256	5750	2050
16518	48767	5391	7632
16457	131788	4487	1875
16425	228013	3858	1860
16460	117446	3789	1672
3493	14358	3627	51
16455	136077	3560	1031
16299	56910	3547	3913
16394	200763	3417	25405
16313	58377	3314	3856
16361	68254	3293	6638
16509	51567	3140	4689
315	10561	3100	56
16528	46337	3099	879
16399	216544	3074	10876
16461	113828	3069	1327
16466	87541	3017	1286
16470	81109	2957	1300
16454	138683	2614	1455
16339	65244	2224	7211
16373	70836	2203	2141
16479	72606	2180	728
16482	69669	2055	784
16477	74523	1899	1080
16401	221716	1877	2900
16377	132014	1829	2752
16488	66649	1725	760
56	19389	1697	117
16473	76698	1695	706
145	13437	1564	854
35	25033	1536	50
16480	70731	1500	530
16453	140352	1430	728
16487	67932	1423	580
16469	82514	1371	562
16433	228379	1324	386
16463	95856	1301	641
16464	94466	1255	664
16468	83722	1249	559
16537	44989	1155	405
16283	46267	1142	2274
16474	75164	1130	475
15537	24545	1106	1998
16498	54507	1095	633
16289	47772	1056	2205
16444	201247	1056	233
471	18629	1041	52
16467	84716	996	671
16070	19790	986	1447
16298	52485	979	1724
16295	51263	973	1763
16071	21009	961	1403
16293	50098	928	1642
16426	228622	911	5660
16337	62564	897	2207
16499	53617	873	671
16502	52947	862	1397
16325	59862	860	1056
16254	23615	851	649
57	17668	836	84
16551	41273	817	295
16378	135324	814	10490
16278	44709	784	596
16427	230415	777	378
16472	77090	765	288
16452	141194	727	469
16374	72090	719	1898
16263	34440	708	1254
16550	42080	704	447
16471	78222	690	236
16496	55045	687	495
16259	32405	681	1206
16478	72999	675	215
16363	68996	666	1312
16343	65486	661	983
39	22424	649	38
151	12268	646	207
16227	19832	645	1090
16237	20851	645	958
16435	218106	633	81
16368	69990	620	1039
16458	127744	619	384
16516	49168	618	1091
66	14788	616	83
16456	132114	614	399
16269	36515	600	974
16489	65019	597	283
16391	179056	593	617
16184	17247	571	705
16270	37352	567	824
16290	48265	563	518
314	11102	558	251
16303	57377	555	855
16330	60221	545	1049
16318	59236	543	1086
16508	51909	540	575
497	17625	536	246
16352	65156	536	712
16451	141994	523	395
16291	48777	520	1077
16379	137199	519	1789
