position	coverage	clip_count	SA
16454	166640	90213	27479
16449	247834	65564	18589
16366	144414	32830	91090
16378	267938	26414	116714
16569	20698	20621	9195
16528	46970	17450	8340
16313	64107	15227	16247
16460	71530	12347	6329
16370	163745	9180	29018
1	14021	5274	12280
16286	30993	4660	5857
16448	253131	4047	1222
16450	180687	3716	1610
16470	54286	3690	1163
16459	74793	3522	1630
16451	175151	3461	1026
16071	12775	3403	3535
16462	57709	2710	1029
16427	302661	2477	1176
16447	256503	2440	634
16294	37138	2355	2969
16508	51224	2220	1405
16425	321031	2151	531
16551	26550	2125	947
56	14334	1996	144
16452	170946	1781	758
16487	52258	1760	796
16461	59374	1733	927
16444	261865	1692	331
16283	23994	1630	1459
16552	24339	1470	524
16440	269334	1453	210
16363	72134	1452	4104
16359	68447	1380	3709
16478	51751	1354	903
16358	65710	1242	3046
16436	279089	1229	214
16525	48260	1218	823
16295	38984	1182	1483
16364	74009	1138	1907
16314	65720	1043	1673
16464	55121	1027	512
16375	170098	1016	6708
16376	174795	965	6416
16362	68760	935	2570
16518	48922	917	751
105	7655	897	443
16433	286357	888	138
16455	75850	865	416
16423	327497	863	240
16412	343969	860	398
16421	332118	819	234
16435	281575	805	115
16368	142168	803	2621
16411	344679	796	396
16481	51162	787	346
59	10919	786	125
58	11761	768	52
16540	29496	716	361
16445	259210	713	189
3493	3727	710	39
16457	74833	706	538
16291	33389	679	810
16382	283666	675	3323
16381	279062	668	6715
16413	341105	662	339
309	2498	661	108
16426	304307	650	3784
16429	295952	649	641
106	6757	624	332
16453	167850	621	358
16341	69322	603	1059
16432	288725	593	115
16442	264984	578	179
16184	13622	553	359
16290	32316	548	627
16439	271923	534	192
16365	75046	509	1636
16446	257673	507	175
16490	50851	506	184
315	1704	501	3
50	15587	501	20
16407	344463	495	429
16257	17400	489	438
16371	164358	487	1393
16400	327747	482	2011
16398	322122	472	1007
57	12293	466	56
16078	14683	464	505
16424	322686	463	307
16544	27932	462	221
16069	8164	452	473
16335	69334	452	1591
16434	284098	449	98
16305	41491	444	705
16474	51034	437	220
16379	270769	436	1842
16417	338441	436	362
16428	298779	436	986
16369	140510	435	1583
54	14844	426	28
16467	54702	426	274
16456	74835	424	293
16420	334111	420	159
16408	347005	415	315
