position	coverage	clip_count	SA
16450	290239	106846	53771
16368	301862	46853	126025
16569	46172	46049	13744
16358	181952	42927	95394
16467	137142	23684	3182
16449	308000	16945	10017
16355	86365	12888	28251
16493	75753	11425	4128
16460	157281	10898	3078
16472	106088	10211	2723
16457	167097	9881	2935
1	21519	6372	20053
16471	111230	5210	2063
16454	174480	5063	2884
16453	179005	4799	2241
16330	59954	4746	11681
16364	197225	4586	3333
16303	47806	4447	4555
16478	90991	4443	1825
16475	94924	4403	1892
16425	349087	4086	2472
16488	80054	3468	961
3493	15781	3454	49
16313	53826	3297	3889
16462	145144	3267	2310
16508	60558	3239	4768
16299	42027	2898	3623
59	17880	2808	210
16501	62812	2802	3614
16484	82964	2802	947
16399	372888	2652	30399
16463	141834	2565	785
16290	38402	2535	2604
16071	24419	2491	3140
16278	30661	2434	4204
39	25423	2366	90
16360	185320	2330	3923
16451	181900	2211	951
16393	369682	2196	3557
16481	86616	2195	1334
16390	359676	2042	4082
16518	59199	1974	2694
16468	113437	1888	420
16455	169302	1738	1031
16521	56827	1724	2623
16461	146496	1722	957
16447	311262	1693	696
16365	202018	1648	2008
58	19604	1621	88
16500	64246	1581	1606
16384	347472	1565	13455
16483	84447	1563	842
8578	12039	1519	35
16550	54180	1453	1246
16426	334817	1385	3147
105	12802	1380	593
16378	326913	1349	11571
16535	57142	1332	510
16324	52497	1255	23
16281	33513	1249	927
16391	363190	1231	3474
16240	18593	1230	1887
16286	35213	1216	2037
16363	190775	1196	2322
16362	188065	1171	3499
16328	52822	1161	1689
16568	47426	1159	351
315	4580	1156	1
16427	335524	1145	302
16343	60300	1134	3600
16520	57631	1059	1264
16567	48539	1054	489
57	20773	1051	135
16465	139311	1048	300
16433	328189	1048	123
16394	374106	910	2020
16369	304570	880	1756
16436	323454	867	184
64	14816	862	56
16279	31781	810	883
16473	95977	806	467
16440	321860	781	240
16547	55814	771	619
16492	76586	734	464
2488	19083	717	9
289	5812	662	6
16458	157442	652	472
16423	357065	648	247
16429	334066	638	202
16147	19703	612	610
16435	325112	607	109
16445	312591	589	349
56	21398	585	54
16452	179503	570	256
16252	20370	569	885
186	10763	566	317
314	5081	559	1
16374	313812	554	1081
16373	312381	552	1653
16224	16295	550	498
147	11438	548	255
16182	18864	543	670
16498	64764	541	541
16496	65124	541	357
16382	333746	531	1027
104	13254	528	245
16456	167268	525	402
16525	55732	521	273
16562	50354	519	134
16548	54941	519	470
16372	309779	509	1335
248	817	497	344
16375	315899	490	2402
16010	23118	485	536
16444	313482	469	167
16168	18659	463	600
8479	13862	459	99
16184	19503	458	550
16306	48828	454	785
16244	19859	453	739
16499	64440	453	259
16307	49403	452	792
16516	58622	451	698
16412	364202	447	195
108	11251	447	346
16386	352800	438	1517
16331	60454	432	702
66	13607	423	60
16459	157135	415	481
16188	19662	415	354
16558	51585	403	110
16479	86785	401	223
16266	21059	388	535
16474	95187	384	152
16428	335678	374	207
16076	25027	367	466
16434	326305	366	116
16446	311692	363	227
6341	16219	363	121
208	9926	360	223
16383	336403	348	1355
113	11106	341	87
16502	60180	340	387
16104	23004	340	405
16282	33898	339	362
45	22334	338	35
16448	309096	336	173
16432	330817	333	95
102	13536	330	80
307	5114	330	3
16470	111311	323	224
16353	57455	320	250
16180	18333	318	185
16389	352802	316	579
16405	375000	306	125
72	13386	303	93
16431	331943	303	225
10397	14573	302	0
16371	308101	300	1097
16388	351628	299	405
8558	10061	298	8
16356	86445	298	1059
16387	354775	295	671
16052	21184	291	322
16302	42627	289	300
16490	76658	288	121
3524	16738	286	3
54	21747	285	32
16275	22506	283	243
16560	50941	282	80
16421	362172	280	173
16280	32093	280	181
16366	202992	278	857
16370	306922	277	1124
16424	349871	277	323
16068	21088	274	328
16308	49703	274	344
16540	57109	270	177
16430	332597	270	98
311	4908	265	18
10401	14525	265	1
16422	360562	262	187
16367	203642	261	386
507	13133	258	5
16442	315750	255	317
16359	182617	254	637
16439	320497	251	106
6464	16136	251	158
16305	48263	250	234
16563	49726	248	94
16466	138292	247	342
16408	378216	247	996
16395	376408	247	379
16464	139518	246	223
16469	111561	245	275
114	10816	244	82
16106	23130	243	294
309	4782	242	14
16392	363176	241	562
2702	19333	238	0
16557	51908	238	105
16417	362615	237	358
16407	376715	236	528
16403	376917	235	3135
5312	22414	233	0
16404	374641	231	188
36	26260	229	15
16437	321985	227	87
16262	20414	225	157
16411	363837	224	283
70	13626	219	59
106	11471	217	105
16357	86882	217	520
16566	48847	216	43
16396	378020	216	712
16420	363038	215	62
16397	379055	214	333
16413	362787	209	267
16361	185653	208	514
16103	22718	203	40
8577	10194	202	11
16497	64774	201	158
16415	361373	201	360
16534	57147	198	80
14867	18700	196	190
16416	362582	196	166
16400	374029	195	1118
