position	coverage	clip_count	SA
16569	57563	57393	27691
16455	309918	41570	5986
16454	338812	28112	13058
16460	255865	28012	11527
16447	412443	26986	4489
16470	203609	22110	5192
16291	114636	20146	21091
16488	135409	16124	6898
16496	110689	15120	8350
16483	151882	14003	5136
16449	383983	13924	2903
1	46692	13301	45397
16451	357687	12872	4458
16473	175820	12113	5185
16528	88079	11287	4033
16368	172039	10554	28768
16450	368824	10090	5601
16313	147047	10057	13060
16395	355938	10022	58857
16255	48774	8813	14108
16457	268140	8501	3045
16377	207734	7858	38458
16469	210353	6617	2179
16358	147276	6369	15148
16498	95230	6076	3325
57	40068	5940	412
59	32202	5542	534
16459	259698	5500	2592
16474	163798	5454	2125
16471	181851	5136	2230
16393	307732	5032	24434
16389	261235	4929	21843
16466	217638	4904	1984
16397	371844	4152	14519
16278	76490	4089	5793
16391	280552	4024	26194
16492	118883	3625	1451
16425	402071	3556	3407
16481	153906	3487	1402
16461	228091	3445	1549
56	43650	3410	219
16518	87683	3361	3187
16348	133052	3346	9784
16464	223176	3207	1521
3493	13893	3144	41
16494	115919	3068	1390
16495	113312	3007	1454
16247	36516	2964	4262
16294	120702	2789	4662
16350	136872	2618	8468
16465	220118	2613	1019
16379	219049	2601	12111
16458	260897	2529	1735
16486	137718	2507	1047
315	10915	2415	216
16538	76923	2380	1200
16298	126374	2182	4264
105	18973	2130	1067
16468	212524	2029	888
16479	156195	1908	797
16269	61287	1852	2855
16286	80525	1823	2454
16531	77430	1681	698
16375	175858	1596	5195
16502	87589	1574	1062
16071	20723	1557	1541
16367	152378	1521	1690
16373	171902	1493	3060
16501	88599	1430	1189
16426	417274	1426	8082
16562	62683	1414	445
16289	83072	1413	2354
16260	53584	1411	2072
16361	148146	1410	3208
39	51494	1404	71
16259	51655	1334	1890
16499	89792	1331	733
62	25350	1290	134
16475	158591	1288	579
16548	71069	1264	474
16551	68120	1255	612
16400	385113	1255	3663
16388	242090	1252	8157
16472	176809	1245	362
16497	96050	1240	580
16427	422743	1231	1209
16380	223610	1217	5199
16467	213816	1213	1198
16444	414241	1197	277
58	33769	1165	80
16480	154807	1161	501
16262	56065	1121	1417
104	20028	1121	578
16353	137834	1093	2659
16264	57952	1070	1770
16433	425073	1041	336
314	11953	1032	453
16508	87264	1027	933
16436	422714	1024	335
16293	116452	1021	1823
16184	25387	1004	1068
16462	224813	980	710
16351	137302	971	2239
16372	169999	962	2160
16476	156612	957	323
16398	377913	953	3430
16567	59100	950	413
16364	149902	945	1840
16362	148048	943	1479
16339	134091	938	2684
54	45286	936	54
16452	344870	923	742
16359	147516	922	1137
16463	223898	922	481
16478	156707	917	445
16524	87220	890	842
16104	22587	879	656
16512	86726	876	821
16515	86293	876	857
16456	267599	872	908
16385	232725	862	2711
16371	169092	861	2145
16324	143368	849	2095
16392	284990	798	5799
16489	119424	795	394
16296	123004	791	1172
16514	86353	789	500
16374	172928	784	1848
16453	344214	769	828
16549	69647	768	307
16423	407089	760	537
16401	388769	758	1773
16553	66407	754	317
64	23938	748	86
16435	423969	745	284
16557	64666	736	253
16319	147874	723	1110
106	16895	715	309
16381	225645	704	2443
16078	22283	700	680
16357	135128	698	1718
16565	60469	697	327
16305	130225	696	1501
16394	312193	696	2626
16273	64615	693	540
8578	12912	670	5
16513	86239	667	584
16365	150576	657	1248
16290	83793	656	402
16232	30819	654	412
16399	380029	653	1746
16363	148563	639	1483
2488	16365	627	5
16303	129050	624	1065
16295	121702	623	878
16311	132373	618	1213
16500	88852	610	454
16327	142201	601	767
61	25954	588	72
16505	86734	583	623
16271	63148	576	920
16543	73036	573	275
16482	150448	569	234
16442	415477	565	361
16503	86616	565	404
16270	62196	563	831
16336	134968	551	1374
16287	81042	538	491
16378	208690	536	1314
16440	417366	528	203
16540	74637	524	317
16383	228378	524	2403
16355	136705	514	1656
16429	426053	513	608
16386	235026	512	1799
33	55109	511	42
16511	86863	505	481
16346	130318	477	1049
16448	385084	471	281
16428	426028	466	1222
16307	131900	465	918
299	13481	452	283
253	16169	448	108
16306	131083	440	837
16446	412249	433	320
16072	21243	432	453
16432	425173	421	240
16550	68711	419	159
16431	426034	407	501
16387	236566	405	1594
16261	54402	404	444
100	20610	403	200
16424	400606	401	740
16516	86766	398	341
16360	146707	392	867
16052	18168	390	195
16285	77391	388	517
16402	390625	384	866
16412	407256	384	453
16326	141914	383	550
16299	127008	383	503
16434	424477	382	237
16384	229147	378	1207
16206	28433	371	393
16439	418367	371	317
65	23245	366	438
16491	118780	364	193
16430	425815	363	229
16484	138046	355	188
16221	29850	353	418
16344	131342	343	1367
16485	137894	343	141
44	48495	341	32
16257	49543	340	523
16069	18745	338	351
16369	169148	338	935
16566	59559	332	137
16331	137161	327	887
55	44232	325	27
16539	74741	324	226
16139	23990	322	384
16445	412840	322	214
16509	86610	319	284
16332	136705	318	439
16421	409060	317	723
16106	23146	315	282
108	16140	313	150
114	16156	310	144
16347	127444	308	740
16390	262774	307	1227
16201	27801	303	309
16403	393816	300	2529
16352	136766	298	1035
16320	147851	297	127
3524	15003	297	9
60	26442	292	49
16533	75844	291	170
16568	58044	289	111
16244	32486	287	303
272	15376	285	97
16490	118831	285	137
16422	408894	282	475
311	12039	275	34
16437	421249	275	261
16318	147095	272	329
16507	87036	272	284
969	18822	272	142
16542	73547	271	153
16246	32666	270	344
16159	23274	266	170
13932	16328	265	230
16487	135484	262	132
16443	414483	260	221
16065	18240	257	245
16217	29068	257	265
35	53965	256	28
16302	128297	256	270
16256	49087	256	400
527	14119	255	148
16349	132459	252	1139
15537	21304	251	248
16532	75885	251	135
70	22539	249	34
16411	405497	249	527
16250	36959	247	291
148	16049	246	136
88	21131	246	11
235	16839	242	70
53	45757	240	22
16107	23325	240	245
16119	23439	235	169
16420	409478	235	228
