position	coverage	clip_count	SA
16569	6686	6682	442
16449	9984	1122	218
3493	4094	888	0
8578	4641	388	0
2488	5386	335	0
1	432	295	310
16461	8033	267	69
16332	3817	249	624
16464	7751	226	10
315	1516	218	12
16313	3527	171	151
16425	6568	168	16
16450	8833	164	33
16528	7378	157	48
2702	5512	151	1
16518	7434	127	82
311	1474	118	46
16379	5400	116	484
16460	8143	113	51
2703	5365	107	0
11176	6330	102	1
3524	4615	96	0
16452	8596	92	22
16565	6995	92	2
3506	4168	87	0
16490	7231	82	26
2705	5182	82	0
10307	6537	81	0
16568	6767	78	3
16459	8207	77	32
16380	5724	77	282
2704	5244	77	0
16457	8320	75	31
8577	4197	75	0
3108	5870	71	0
16426	9507	71	173
16357	4111	69	134
3512	4336	68	0
16567	6836	68	3
2480	5001	67	0
16444	10267	67	10
16479	7329	66	13
2701	5580	65	1
6128	6280	64	45
16455	8380	64	26
16447	10126	62	12
16566	6899	61	4
16454	8449	58	16
15978	4876	58	48
14691	5820	53	48
3522	4507	51	0
16451	8648	51	11
16436	10560	51	3
8558	4086	51	1
16502	7063	51	25
1146	5148	50	0
16453	8494	50	22
193	447	49	0
3497	4076	46	0
3484	3038	45	0
16372	4666	45	108
16351	3882	41	74
2490	5476	40	0
16446	10160	38	5
1175	5110	38	16
16448	10043	37	7
3971	6405	36	37
8574	4085	36	0
16295	3238	36	28
16478	7362	36	12
8579	4695	35	0
836	5035	35	17
16469	7505	35	13
6420	5066	34	0
16458	8229	34	20
16397	6840	34	82
16358	4197	34	74
16474	7429	33	9
16366	4562	33	79
16392	6527	33	311
16564	7032	33	5
16423	6832	33	3
16365	4445	33	76
15272	5751	32	27
16494	7134	32	13
16353	3915	32	29
16504	7013	31	33
3489	3067	31	0
1344	6362	31	12
10414	7672	30	24
16299	3295	30	9
2487	4997	29	0
309	1395	29	6
16563	7063	29	8
1367	6647	29	16
1143	5033	28	0
16427	10549	28	25
10297	6193	27	0
16400	7134	27	131
10305	6384	27	0
3946	6401	27	37
1244	5490	26	1
16368	4634	26	44
16424	6640	26	3
16477	7377	25	6
2107	7151	25	8
16519	7323	25	33
16223	710	25	66
16375	4810	25	39
2479	4930	25	0
16445	10193	25	2
1145	5085	24	1
2723	5309	24	0
16398	6947	24	82
16363	4307	23	23
2457	5533	23	3
16492	7151	23	10
1134	4955	22	1
15885	5784	22	25
3492	3040	21	1
6242	6030	21	7
2715	5294	21	0
3500	4057	21	0
8568	4061	21	1
16488	7267	21	7
2476	5027	21	0
1133	4947	21	0
5753	6876	21	15
208	498	20	7
16286	3106	20	19
16422	7003	20	1
16364	4341	20	22
15838	5732	20	16
10291	6054	20	1
303	1311	20	1
1147	5150	20	0
16473	7447	20	6
471	3142	20	0
1076	5563	20	9
2334	8025	20	19
16545	7217	20	1
16442	10312	19	4
16433	10613	19	1
16388	6025	19	68
16112	2401	19	14
16362	4266	19	16
8561	4077	18	3
15770	5443	18	9
16019	4217	18	30
8551	4143	18	1
5730	6909	18	14
16260	526	18	22
7557	6977	18	5
16293	3176	18	9
2711	5255	17	0
196	432	17	4
16421	7050	17	4
16561	7094	17	2
5740	6974	17	3
2123	7033	17	11
16393	6625	17	42
16456	8319	17	10
3516	4389	17	0
16360	4234	17	16
16287	3133	17	16
16430	10675	16	3
2485	4948	16	0
14586	5951	16	10
1335	6329	16	16
8572	4064	16	0
16271	800	16	13
16264	587	16	7
1358	6504	16	17
16294	3190	16	10
16373	4689	16	23
16508	6996	16	16
16382	5820	16	41
16511	6976	16	8
16462	7751	16	12
4768	6565	16	0
1825	7383	16	8
16434	10585	16	4
16489	7247	15	4
498	3113	15	0
2450	5759	15	0
8576	4111	15	0
10310	6600	15	0
1242	5439	15	0
16443	10287	15	3
16487	7276	15	8
16420	7143	15	0
16412	7397	15	3
16531	7230	15	3
16495	7107	15	6
186	504	14	12
16106	2500	14	28
16441	10391	14	0
3666	5724	14	7
16465	7536	14	8
1168	5188	14	0
12419	5984	14	0
855	5239	13	3
525	3225	13	0
10308	6574	13	0
10294	6083	13	0
16468	7516	13	4
16439	10444	13	0
16470	7465	13	7
8571	4048	13	0
6272	5904	13	8
16483	7314	13	4
16467	7526	13	11
2700	5583	13	1
547	3335	13	9
57	672	13	1
1161	5221	13	9
413	2690	13	9
16399	7018	13	42
6021	6713	13	10
2489	5401	13	0
16071	3269	12	20
2698	5619	12	0
16394	6664	12	16
16369	4552	12	14
16515	6993	12	6
2484	4963	12	0
16374	4717	12	9
16290	3142	12	14
