position	coverage	clip_count	SA
16471	79674	32364	8972
16460	120571	28522	8180
16569	18455	18393	5465
16376	73668	9476	32815
16392	114975	9120	42971
16477	44139	7631	2053
16454	135889	5592	2775
1	9591	5078	7262
16300	28960	3821	2777
573	6224	3068	89
16457	127623	2994	1226
16398	131374	2868	14919
1519	17079	2678	1082
16368	43071	2369	4354
16459	123174	2311	1191
16464	88890	2209	483
3493	9961	2197	82
16466	85752	1783	453
16499	29083	1663	897
16513	25646	1559	1097
15943	21962	1551	1891
16425	140421	1462	467
315	6390	1395	16
16295	22671	1384	1221
16478	36619	1356	470
16484	34002	1354	582
16472	47109	1333	538
16365	37925	1215	2086
16312	31795	1196	1494
16491	30853	1160	474
16542	22990	1153	654
571	7001	1066	528
16467	83871	955	379
16372	45278	903	1717
568	6590	902	18
16512	26539	885	549
16474	45176	834	259
16469	81659	824	453
16359	35687	800	1048
16468	82675	772	231
16508	27380	771	439
16470	80601	768	370
15658	20369	748	666
16455	129808	731	246
16447	142502	688	305
16453	136812	664	491
16458	124218	661	343
16483	34581	650	249
16488	32117	639	257
16456	128500	625	346
560	6773	625	276
8578	10466	623	2
16461	91523	619	148
16549	21119	601	229
16296	23471	597	520
16489	31513	564	277
16473	45699	521	191
16335	33596	518	706
455	12352	507	256
16485	32692	498	223
16449	140472	477	105
16380	77899	476	1501
16255	12140	476	306
16358	34562	475	1090
2488	12751	466	5
16436	146146	456	118
16427	145823	456	139
15537	20687	441	466
16482	34961	439	198
15524	19651	435	389
498	10475	433	53
16451	138212	428	430
16450	139288	422	380
16377	74965	421	1315
16463	89732	411	154
16465	86417	403	229
14384	15781	391	295
538	8307	383	186
16393	116764	370	1607
16534	23796	352	199
16367	38741	347	567
16433	147500	347	82
16294	20965	345	231
966	15433	344	166
16375	46286	338	750
16423	141988	318	132
16426	142757	310	458
16261	13018	309	272
481	11276	301	6
527	8912	300	112
16341	33682	296	447
16357	33542	290	703
16069	17508	289	344
16353	33204	288	529
16476	44312	287	135
16397	120834	286	1029
16271	15136	283	231
16285	20390	282	221
30	11615	280	4
16435	146431	273	102
13932	12507	272	294
16498	29303	270	135
14114	13574	268	188
16264	14039	268	284
16245	10541	255	176
3263	14441	255	89
16370	43504	253	515
16379	76526	252	889
16522	24271	248	210
16480	35202	246	111
16462	90443	246	108
16479	35352	245	90
563	5833	237	23
3577	10212	231	77
16366	38233	224	303
16537	23526	222	80
16281	20079	219	184
16428	147717	214	155
467	11638	213	25
16390	81085	212	76
16071	17851	210	288
3524	10792	207	15
511	9507	199	74
16288	20602	199	148
16378	75656	196	664
311	6324	196	25
45	9669	195	20
16329	33145	190	255
16373	45483	189	329
2702	12825	187	0
16540	23325	185	113
15363	17643	182	204
14765	16010	181	136
16527	24092	180	110
16429	147943	179	129
16432	147849	178	70
16412	142071	177	134
3802	12219	177	102
13920	11944	175	131
16421	142770	173	132
16442	144453	172	128
16481	35047	171	64
16303	29556	170	143
870	13154	168	102
16434	146813	165	62
553	7306	165	96
14212	15001	164	129
15405	18710	163	148
16400	133442	162	873
16371	43675	162	298
16403	136383	161	1261
16430	147901	158	73
34	10624	157	8
14265	14193	156	142
16399	132229	156	391
16251	11248	155	150
505	9772	154	39
16431	148278	153	221
16492	29756	151	76
16552	20250	146	68
14330	13872	145	114
16396	119607	144	522
16475	44380	144	43
499	10052	143	28
16362	35483	142	174
495	10640	142	40
16444	143473	141	48
16567	18819	140	26
16369	43175	138	233
16547	21352	136	73
16351	32752	133	305
1146	14345	132	6
16568	18649	131	38
58	8976	130	22
16395	118727	130	787
14341	14218	129	129
2701	12970	129	1
16299	23906	127	77
1706	14306	127	58
16437	145398	126	79
16389	80783	126	355
2703	12624	126	0
3512	10334	125	4
2705	12480	124	0
16204	10852	122	113
16439	145226	121	85
561	6106	121	68
3108	13551	120	0
16490	30956	119	41
16448	141313	116	43
14155	14693	114	126
16438	145414	113	46
16381	78322	113	597
14563	16763	112	81
16566	18983	112	39
16298	23660	111	93
108	9283	111	61
61	8553	111	13
8558	9450	111	2
16452	137317	109	152
16424	140123	109	186
72	8098	108	34
3497	9970	107	8
309	6215	106	10
16440	144887	105	65
463	11791	104	18
528	8646	104	51
16509	26666	104	58
16302	29333	103	77
2480	12371	102	2
537	8416	102	32
15947	22186	101	151
16486	32214	100	49
16446	142412	100	52
16336	33731	99	75
3484	7247	99	3
59	8790	99	18
3522	10499	96	4
16502	27393	96	78
8577	9748	95	2
15410	19018	95	91
16445	142912	95	52
16510	26613	93	58
16306	29912	93	79
2704	12514	92	1
16250	10928	91	134
16305	29727	91	89
522	9124	90	29
16319	32442	90	221
16494	29571	89	59
16401	134377	89	249
16411	142246	89	147
302	6316	88	36
14625	17999	88	63
16413	141223	87	137
544	7683	87	24
16422	142649	86	119
16417	141744	85	119
15534	19990	85	83
16443	143842	83	60
16441	144756	83	46
16420	142824	83	31
16301	29201	82	64
10307	10417	82	0
16356	33073	81	122
465	11678	81	23
16313	31935	81	61
16374	45542	81	110
310	6147	80	123
139	9462	79	43
16317	32236	79	106
303	6299	78	14
16511	26560	78	62
16402	135008	78	177
16320	32586	78	93
16363	35505	77	125
15539	20899	76	91
16128	14088	75	65
16565	19129	75	17
484	10927	74	0
16410	141434	74	373
16344	33474	74	154
14137	14201	73	84
16272	15275	73	42
57	9120	72	11
15475	19099	71	59
16415	140599	71	154
67	8293	71	23
16385	79553	70	174
148	9647	69	42
41	9757	68	10
13759	10690	68	50
14382	15300	68	67
500	9928	68	18
16418	142234	68	158
510	9566	67	20
8561	9484	67	22
14337	14004	67	53
16292	20613	66	13
525	9022	65	4
16194	10867	65	57
16244	10227	65	62
16528	23926	65	34
314	6390	65	29
14132	14105	64	60
714	13395	64	39
16562	19424	64	16
62	8420	63	6
16407	138837	63	575
16408	139609	63	151
3456	8259	63	44
15358	17381	62	55
16360	35573	62	104
16564	19249	60	24
3506	10079	60	4
14244	14623	60	48
3333	13556	59	28
16532	23859	59	29
16067	17116	59	46
14396	15999	59	38
739	10745	59	38
16487	32163	58	22
16394	117549	58	367
16384	79170	58	210
8568	9448	58	3
198	8279	57	23
16278	19793	56	31
15327	17535	56	37
983	15367	56	30
16388	80343	56	116
16550	20457	56	27
44	9740	56	3
249	7318	55	14
16500	27461	55	44
16154	12393	55	54
16496	29329	54	31
16505	27339	54	31
3336	13483	54	31
16495	29374	54	36
16529	23896	54	46
16352	32723	54	103
16279	19894	53	37
1111	14645	53	23
14806	16300	53	46
4015	12059	52	23
15513	18987	52	44
16545	21553	52	22
16416	141254	51	114
1135	14203	51	15
306	6251	51	7
3479	7355	51	22
16361	35498	51	78
8479	11108	51	11
2457	13063	51	2
16546	21448	51	20
13983	13265	51	44
516	9209	51	18
16070	17582	51	71
16072	17876	51	55
106	9261	51	28
16501	27414	51	27
13792	11191	50	46
16184	10774	50	62
16113	15072	50	41
16386	79898	50	185
569	6729	50	14
16346	33349	49	59
16228	10202	49	37
8579	10575	49	1
16414	140746	49	123
16123	14488	48	37
16089	16993	48	22
78	8106	48	23
