position	coverage	clip_count	SA
16569	40292	40198	14758
16470	135968	22947	4278
16462	177869	18552	2701
16465	152179	11765	5154
16453	203852	9816	1699
16487	104118	9455	2493
16516	74040	9203	10566
1	23309	9080	22242
16299	56044	8656	7552
16460	187929	7971	2995
16381	156836	7803	10477
16380	133978	6608	20203
16528	62467	6332	2159
16425	220731	6313	4325
16393	212655	5757	35313
16540	55926	4851	2646
16484	111617	4734	1346
16313	63265	4480	4886
16463	159220	4323	1915
16455	195265	4260	2220
16505	83143	4220	5081
16379	116767	4175	4978
16365	74504	3985	8506
16374	95926	3984	3329
16494	88811	3959	2120
571	13870	3800	310
16511	78032	3691	5003
16468	139761	3437	1633
16490	94578	3307	1761
16366	79705	3291	6131
16486	107260	3254	2015
3493	12558	3252	41
16373	89237	3048	1863
16287	45611	2890	4244
16372	85227	2824	3490
16368	81061	2546	5160
16551	46307	2426	1105
16478	112315	2374	1266
16464	154356	2362	1190
16392	186534	2346	26629
16459	189715	2337	1552
16518	65073	2239	3296
16461	179949	2027	762
16399	222422	1971	9912
16342	64089	1841	2370
16250	18972	1810	4036
16273	30496	1807	2883
16324	60536	1797	19
148	12016	1777	1575
16504	84904	1767	3013
16340	62098	1746	4827
16426	221369	1718	9961
16275	34391	1685	1024
16384	162131	1512	1683
56	22827	1487	92
16371	81415	1478	3217
16361	65963	1419	3041
16491	91398	1359	679
16427	221909	1353	686
16456	190859	1295	756
16078	15017	1271	1924
16493	89987	1263	662
57	21216	1241	80
16550	47654	1194	684
309	3412	1181	17
16521	62436	1178	1310
16363	67635	1173	1194
16482	110879	1154	571
37	27116	1132	44
16472	113071	1111	314
8578	9164	1085	24
16328	59386	1079	1711
315	3049	1038	2
16515	74800	1032	1503
16260	22986	1007	601
16286	41828	990	918
191	8606	968	583
16359	64051	924	609
16457	190119	899	911
61	17920	896	91
16547	49275	895	389
16253	20414	883	1526
59	19176	877	70
16377	103869	852	4829
16509	78667	849	1299
146	13035	847	763
16475	112049	846	255
16529	56434	838	550
16513	74834	836	1301
16369	79742	800	708
63	16751	767	91
16519	62949	765	1165
16376	100027	755	1871
120	13935	753	200
16127	15624	740	785
16467	140473	728	435
169	10079	718	392
16302	57367	701	439
16245	16159	674	466
568	14484	671	13
16433	225080	661	222
66	14464	627	84
16268	26618	615	732
16423	224820	612	314
16449	206037	598	241
16356	63476	591	429
16492	90402	589	345
16473	112104	578	342
16436	216928	563	169
16071	13369	559	705
248	713	548	272
16480	110620	545	184
16207	14299	525	888
289	4141	521	15
16483	111881	513	264
64	15954	493	47
16542	50646	492	269
16375	96216	489	789
6341	12804	489	140
16502	85169	482	584
16435	220234	448	210
16230	13909	443	691
16240	15127	439	594
16278	40088	438	450
16389	168180	418	2132
16476	111526	417	155
2488	14336	411	2
16387	165115	411	1299
16395	215756	407	1461
303	3593	403	18
16517	65430	396	493
16549	48168	396	202
16508	78886	392	567
58	19766	391	44
16274	31748	383	557
16451	204130	347	536
16424	220323	338	572
16305	57866	337	389
16469	136371	337	297
16195	14208	333	379
16107	14996	332	467
138	13189	330	87
16447	207397	328	217
16474	111948	327	186
16466	140558	325	361
516	8229	322	28
16264	24237	322	387
16429	222194	319	343
16358	63594	316	393
16567	41026	315	104
16428	222297	314	620
16355	63270	310	318
966	17903	306	136
16479	110524	306	172
522	11159	305	1413
16105	14676	304	429
45	24569	303	40
260	5388	302	0
15905	17585	298	136
16396	216849	297	806
16564	42037	296	103
72	14094	292	91
16334	60886	280	978
488	8449	279	79
136	13437	279	79
16454	195504	279	373
48	23904	278	49
16360	63967	277	470
16533	55820	275	205
