position	coverage	clip_count	SA
16449	169663	54622	6934
16569	23985	23916	13685
16380	147275	17191	72395
16459	104400	9829	2681
16526	49700	8145	4212
1	17453	6700	15843
16397	214298	5964	6750
16518	57217	5564	7122
16490	76594	5404	2662
16509	64078	5395	6163
3493	20939	5389	46
16365	74291	4285	4399
16460	95395	4146	1932
16528	41578	3947	1360
16388	173739	3928	7472
16230	28927	3856	3146
16453	110662	3660	2024
315	11135	3403	283
16313	68063	3207	3626
16465	82403	3107	1055
16494	69466	3052	1196
16425	215992	2892	1815
16462	89838	2810	1127
16201	23365	2613	1428
16529	37658	2522	1212
57	16463	2512	186
16299	64651	2500	3904
16447	173668	2499	870
16508	66436	2409	2807
16362	66999	2258	1665
16492	71558	2096	998
16297	60721	1933	1484
16379	91686	1901	12535
16456	105630	1858	947
16530	35180	1833	1076
16488	78391	1832	1127
16358	63735	1829	2275
16452	112554	1812	1013
16461	91458	1719	771
16171	17686	1712	973
16467	79693	1667	909
39	19964	1574	44
16221	24924	1561	1026
16287	52830	1527	968
16264	37615	1503	1785
16454	107220	1435	825
16290	55410	1422	2211
16392	195816	1420	20752
16463	87103	1373	522
16071	17778	1338	1860
16544	30372	1305	908
16550	28405	1298	716
16481	78588	1281	590
16342	65255	1266	3006
16368	77122	1246	2379
16260	33976	1234	872
16433	199284	1232	120
16542	31842	1227	679
16540	33216	1174	797
16374	77381	1129	3116
16426	202179	1105	12641
16464	83471	1103	609
16296	58188	1096	702
16515	57712	1086	1454
16360	64530	1079	1363
16520	51631	1073	1351
16272	41523	1052	1240
16482	77669	980	492
16458	104728	963	702
16444	175867	939	126
16259	32454	908	809
16256	31853	879	898
16189	19822	876	885
16512	58408	814	942
16427	202679	805	1200
16284	50758	784	1150
16184	18818	748	725
16474	77821	710	291
16479	78822	703	333
16367	75448	694	933
16289	53510	688	1141
16480	78693	676	366
59	13221	659	55
16307	65081	658	863
16478	78855	625	416
16435	196668	614	112
16377	81852	601	3249
16493	69834	601	395
16385	155120	597	1552
16355	62014	591	1532
56	17118	588	40
16503	67299	569	489
16277	48544	567	889
16273	42673	567	898
16524	50200	565	703
16381	149843	556	2969
16472	77781	530	303
516	17360	522	22
16532	33331	520	247
522	17400	512	51
16322	67372	510	1083
16294	56227	490	358
16423	222431	490	278
72	10999	484	92
2488	21232	470	2
16295	56738	464	309
16332	65917	461	740
16283	49785	446	679
16317	68163	445	993
16501	67684	442	512
16375	77929	442	1514
58	13812	425	44
62	12184	405	25
16072	18284	405	571
16382	151388	399	1893
16298	61158	398	383
16346	64124	394	837
