position	coverage	clip_count	SA
16453	174728	96382	13133
16384	174551	37153	160051
16569	23229	23135	9686
16490	52223	9795	4229
16457	70239	6299	1205
16532	35886	5735	2376
1	14481	5646	12261
3493	21945	5566	28
16455	75701	5362	2109
5897	24153	4397	2070
16450	185659	4300	1420
16518	41067	3866	3205
16294	32710	3365	3480
315	11178	3209	40
16465	61067	3126	1203
16325	42446	2865	4343
15838	24345	2775	3212
16397	218099	2670	10857
16466	58026	2539	1304
16425	248789	2123	415
16401	232700	1962	4479
16451	179272	1960	502
16388	189987	1941	10918
16374	57030	1838	2358
16449	189555	1680	195
16358	46057	1641	3779
16528	37721	1594	679
16435	227017	1506	340
16565	25387	1493	712
16459	63980	1485	982
16368	53654	1474	3669
16367	50643	1413	2477
16313	38338	1318	1457
16544	29880	1317	689
55	13501	1224	200
16501	43400	1131	844
16468	55612	1097	524
16454	77515	1081	341
46	15478	1058	34
16488	53284	1027	637
16266	21164	1025	729
16223	12657	974	577
16461	62758	914	521
16460	63475	820	623
16296	33835	816	878
16480	54235	744	373
16280	27744	740	845
16458	64285	713	569
16354	42639	681	1482
16371	54296	678	1089
59	10949	671	72
16463	61701	665	392
16365	47760	665	1291
16474	54041	643	287
16264	19093	637	612
16250	14480	635	630
16436	216094	626	88
16300	35764	608	701
16472	54556	599	402
16510	41452	581	384
2488	22328	581	1
16433	229840	572	226
16423	255070	552	110
8578	17482	545	3
57	11727	537	55
16363	46231	533	712
16447	193290	523	123
16452	176395	496	214
16386	178895	495	2009
16482	53802	483	287
16448	191685	465	81
56	12224	451	36
16470	54559	441	459
16427	235922	435	415
16426	236353	430	2541
16394	203463	426	2459
16312	36621	418	502
16387	181445	415	1370
16508	41672	384	350
37	16790	384	15
16456	70277	378	256
309	11532	374	120
16298	34658	359	430
16424	250884	347	121
64	10076	326	36
16190	11462	321	177
16399	221737	312	837
16502	42356	311	273
16444	198141	305	38
3484	15328	304	3
16393	199253	300	1016
16297	34210	289	302
16375	57401	281	849
16430	233173	277	169
16428	236120	271	405
16432	230975	267	210
52	13903	266	39
16497	43263	265	123
262	13685	265	54
311	11436	261	14
16068	16490	261	218
3524	23269	259	0
16289	28311	259	301
16225	12924	253	248
145	10837	251	133
314	11397	239	109
72	9468	238	57
16421	257409	236	112
16385	176241	235	1167
16071	16907	231	251
16495	43077	227	163
16475	53587	224	135
3108	26347	222	0
2480	21967	221	0
50	14163	221	18
16542	30359	221	78
16485	53499	217	176
16268	21627	215	157
16265	19782	214	215
16443	200541	212	52
16550	27653	210	125
16503	42168	205	154
16445	196379	204	48
16403	236309	203	871
16275	24326	203	185
16505	42026	199	161
3512	22522	198	2
16462	61898	198	188
16442	202121	197	68
16439	207135	197	73
43	15760	197	9
16526	37809	196	130
16446	194661	196	46
16552	27197	196	83
16184	11022	194	222
16437	212671	193	64
2702	23415	188	0
16412	250122	187	156
16440	205423	182	60
16545	28444	181	65
16369	53424	179	459
16549	27936	177	86
3263	27843	176	65
16500	43488	175	154
16441	203944	172	70
16396	208120	172	408
269	13436	172	117
16334	43028	172	317
16287	27963	171	169
3497	21924	167	2
16486	53386	167	76
16347	42096	166	298
16431	232288	165	260
3270	27625	165	76
16364	46520	163	298
16438	209291	161	42
16389	191714	157	634
16291	28543	155	127
16477	53770	155	123
16413	251173	154	199
8558	16419	153	3
16489	52345	151	71
16318	38385	150	151
16362	45532	150	313
16378	57672	148	214
16356	42480	148	332
