position	coverage	clip_count	SA
16454	143979	67387	9369
16569	16160	16123	5690
16392	155333	13569	95161
16448	166992	10539	868
16505	35905	9721	8376
16377	52307	6953	9069
16463	64531	5484	991
16391	80036	3807	18177
16482	50286	3562	1332
1	8254	3439	7675
16478	54154	3271	1164
3493	12535	3200	12
16492	43816	2705	1195
16503	39018	2537	2123
16528	22268	2436	1083
16471	57122	2339	925
16450	152247	2280	549
16425	205130	2278	1163
315	5202	2167	8
16313	24466	1981	2108
16451	148439	1963	258
16394	178055	1896	21232
16455	76300	1737	454
16460	67521	1637	887
16518	23343	1636	1763
16344	26929	1370	1778
16459	68492	1361	793
16449	154997	1317	152
16373	35060	1305	1889
16485	46747	1069	544
16383	61316	1056	4086
16469	58028	1015	306
309	5963	1003	216
16445	173516	994	424
57	8112	962	82
16350	28263	938	1471
16467	58931	903	469
16477	54776	853	499
16508	25629	821	750
16368	33289	795	1522
16433	185590	750	89
16382	57445	734	2518
16491	44526	721	335
16453	145035	693	249
16456	68947	693	251
16462	65203	675	296
16071	11143	668	575
16218	8806	646	673
16426	189013	628	2076
16496	40533	625	491
16293	18966	603	712
16517	23816	600	606
16427	189061	590	376
16355	29254	582	989
16473	55045	549	275
16285	17883	541	347
16300	20767	539	479
16452	146107	535	129
16329	25599	524	725
16461	65991	523	256
16504	36449	522	434
16436	182314	508	74
16507	26119	490	397
16294	19567	488	513
16365	31402	487	666
16444	174398	480	50
16435	183685	476	78
16495	41010	471	305
16423	211369	462	117
16358	29806	457	765
16481	50686	447	244
16515	24529	446	496
16447	168594	440	70
3258	16578	439	154
16535	20115	436	163
16380	54031	435	1032
16273	13405	431	346
16301	21451	419	564
16346	27270	414	834
8578	11678	413	10
59	6799	399	36
16488	45270	397	184
16486	45686	394	214
2488	13312	378	0
16381	54968	377	574
6341	12511	371	143
16560	17682	363	118
3255	16842	357	177
16483	47230	354	203
16458	68572	347	305
16480	50909	345	158
16514	24744	345	306
16266	11466	328	174
16474	54657	326	167
16326	24627	325	462
16500	39780	323	288
16397	189160	313	1292
16489	44902	293	190
16361	30491	291	470
16393	158412	278	2368
16366	31949	277	620
16428	189366	263	349
16502	39246	263	257
16542	19625	256	105
16312	22009	255	376
15610	15440	254	237
16309	21759	247	237
35	9985	246	7
16184	7788	243	268
16189	7924	242	273
16068	10217	239	328
16067	9869	234	282
16442	175735	229	87
16440	177889	229	64
16424	206199	221	212
16446	171666	215	67
16553	18280	213	140
16568	16407	211	69
52	8830	211	14
16466	58924	210	164
16465	59002	207	166
16434	184337	206	47
16431	187314	204	184
16567	16640	201	83
16457	68558	200	280
16429	188442	198	348
68	5804	198	21
66	5893	197	53
43	9161	191	8
16464	59092	190	130
16371	32876	189	212
16270	12250	188	115
16369	32887	188	240
16432	186307	185	64
16430	187655	184	81
13994	15178	182	215
16192	8157	182	177
16328	24902	180	325
16246	9180	179	234
16372	33014	179	246
16360	30110	177	318
16443	175076	177	86
41	9312	176	7
16268	11821	172	191
311	5181	171	10
16374	35251	171	217
16468	58073	170	110
16484	46905	169	102
16375	35435	167	259
72	5568	167	52
16501	39416	166	168
16509	24836	166	151
16494	41158	165	119
56	8328	162	13
16376	35925	162	440
3108	15719	161	0
16259	9818	159	178
16421	213922	157	114
16547	18824	156	40
16437	181134	155	63
2480	13076	151	0
3524	13432	150	3
16395	180309	150	766
16441	176848	148	34
16398	190859	148	1052
16439	179363	148	81
16359	29962	148	175
16400	194828	147	1585
16283	17244	146	120
16479	50978	146	93
16384	61863	144	591
16544	19151	142	54
61	6206	139	26
16379	52848	137	350
6475	12385	137	77
16297	19843	134	99
16565	16948	133	58
16223	9051	132	81
16470	57007	132	87
16389	62266	131	89
2702	14024	131	0
3484	8807	130	1
105	6082	130	68
16357	29139	129	81
3512	12937	129	2
16506	26172	124	135
16299	20022	122	105
16402	197041	122	537
15964	12204	118	114
