position	coverage	clip_count	SA
16509	106998	56479	46823
16394	177637	38014	55313
16569	15355	15318	7526
16518	46672	8601	5976
16519	38045	7334	5412
16447	173847	5819	2199
16461	142247	5733	1829
16396	192895	5680	8630
16399	206767	5596	9390
16448	167132	4780	1750
16506	113845	4350	2905
16460	146100	4250	2047
16425	204807	4181	3568
1	10136	4102	9576
16449	161868	3294	751
16334	35339	3280	3646
16504	118828	3265	3077
16543	26892	2973	1607
16551	20733	2690	1437
16283	19698	2630	2528
16482	132025	2510	1386
16353	44358	2425	4540
16368	56234	2270	2123
16546	23592	2192	1424
16071	8793	2096	2283
16488	127662	2024	1002
16454	148061	1931	881
16350	38429	1847	3682
16528	30482	1841	803
16313	30827	1611	1696
57	9470	1546	94
16356	47540	1531	1841
16468	123481	1527	575
16369	58366	1508	1827
16278	15780	1451	927
16299	26639	1354	1457
16390	82540	1353	3874
16379	67927	1334	1838
16293	23865	1232	1217
16451	153604	1224	644
16505	115330	1213	890
16426	189383	1163	4485
16365	51944	1118	1234
16286	21399	1097	1173
16484	129578	1087	644
16478	130584	1079	763
16427	189724	1066	863
16453	150773	1060	346
16372	60867	1056	1297
16262	9187	1035	821
16423	211036	1016	871
3493	4984	1013	16
16457	145332	1010	698
61	6911	988	99
16382	74823	975	4516
16507	109226	972	737
16436	179666	938	283
16450	156223	937	322
16456	144712	880	492
16508	108028	858	646
16397	194614	857	1853
16486	128506	854	551
16511	49509	853	567
16463	126246	840	374
16363	49900	830	1085
16380	70364	741	2756
16540	27991	723	407
16352	39612	723	1035
16433	182722	716	225
16455	145786	707	246
16403	210082	693	2855
16375	63056	668	1425
16400	208364	667	2525
16499	121852	656	539
16459	145687	647	471
16435	180268	643	239
16474	123623	630	438
16495	123837	630	523
16496	123047	626	395
16502	120169	612	486
16458	144984	610	456
16371	59370	609	692
16254	7765	592	571
16510	50267	580	208
16424	206439	569	849
16469	122602	568	472
16428	189399	557	878
16515	47996	541	367
16563	17119	530	218
16464	123923	527	258
16389	78371	519	2607
16432	183447	517	474
16398	196070	514	1839
16516	47688	501	340
16530	28598	486	293
16444	174197	484	345
16483	130067	473	266
16173	8470	460	546
16429	187763	457	416
16473	123402	456	235
16517	47161	456	297
16491	125007	446	263
16430	186279	431	399
16462	136910	427	307
16471	122780	419	270
2488	6399	419	2
8578	5129	414	5
16355	45210	412	1034
16388	77155	409	1608
16442	174693	404	599
16481	132228	393	236
16358	48499	391	639
16385	76007	385	710
16378	64372	381	782
315	2412	365	35
16501	120695	363	291
16503	119416	362	273
16395	179060	360	2107
16525	30701	356	250
16439	176856	345	361
16301	27433	342	305
16565	16443	335	146
16446	173565	331	347
16431	185080	325	397
37	11868	320	10
16512	48663	319	131
16567	15895	319	156
16434	181582	309	196
16407	211812	308	1349
16465	122645	304	381
16147	8446	302	278
16287	21830	289	256
16412	213767	283	656
16492	124640	280	167
16452	152731	278	248
16393	83822	276	1252
16467	123632	274	359
16304	27903	272	228
100	4006	266	147
10922	7031	264	114
16381	71086	263	662
16440	175690	259	259
16470	122161	258	170
16402	209124	257	1373
16364	50223	253	314
16441	175296	251	165
16443	174114	251	322
16550	21033	250	114
16490	125382	248	190
16438	177464	248	257
16445	173527	246	198
16401	208962	245	1532
16305	28243	242	346
16374	61351	239	337
16437	178250	237	241
47	10815	236	19
16326	30364	235	282
16410	213189	233	1470
16391	82872	228	1001
16367	52422	227	461
16472	122914	226	161
16485	128745	220	124
16265	10115	218	164
16534	27952	217	133
16498	122167	213	191
16169	7923	209	196
16106	9128	206	210
16411	213548	205	669
16404	210368	204	1429
105	3629	199	106
16357	47872	197	350
193	1260	197	79
16489	125515	194	143
16406	211292	194	1109
16476	125322	192	154
16209	7109	188	189
54	10025	188	20
16480	131964	186	110
16185	8209	186	240
16107	9343	185	192
48	10522	179	9
65	5388	177	37
72	4633	176	43
16532	28097	174	82
2702	6652	172	0
16479	130515	172	191
16370	58627	170	192
16500	121028	170	107
16417	212708	166	730
16282	16315	166	126
16405	210810	164	997
16408	212314	163	1311
16387	76405	162	801
145	2434	161	89
16568	15566	156	57
16420	212177	155	238
59	7351	154	26
16366	52225	153	295
16413	213100	152	613
16294	24100	150	89
16477	127988	148	203
16466	122636	147	167
16514	48172	146	150
16362	48450	144	188
16416	212551	143	466
16392	83122	142	1282
16414	212784	142	620
16065	5846	142	49
16421	211880	140	321
16415	212285	140	661
16373	60971	140	176
311	2341	138	45
16494	124053	138	98
16487	127777	138	64
16295	24368	136	162
16069	6158	134	143
10810	8114	134	176
16360	48539	133	166
56	9734	133	13
42	11221	133	19
16520	30831	133	194
16320	31043	132	85
16418	212958	130	657
2703	6469	130	0
16386	76144	130	176
16422	211698	128	400
16538	28117	126	115
16566	16053	125	62
16292	22138	124	141
2705	6265	122	0
16193	7450	117	118
16330	30578	116	168
16493	124406	113	95
142	2582	112	41
116	3280	111	47
62	5794	111	17
16359	48519	110	123
16475	123960	109	205
16409	212495	109	1179
104	3728	108	48
16383	74938	107	162
16497	122317	105	109
299	2164	104	47
16148	8508	103	104
16272	10894	102	77
6992	7401	100	2
3512	5262	98	4
16361	48525	98	71
43	11096	98	6
16335	35353	98	92
16331	30700	97	149
16562	17238	96	57
2701	6768	96	0
3524	5559	95	1
16542	27090	95	42
8558	4558	94	2
10307	7266	92	0
2480	5937	91	0
3506	5032	91	1
16317	31011	91	121
16279	15946	90	79
16419	212890	89	328
16347	34878	89	101
3263	7644	87	33
438	3816	86	19
16067	5933	85	73
16341	35345	84	119
16296	24582	84	49
16527	30459	82	29
16377	63453	81	384
2704	6319	81	0
16337	35401	81	76
16324	30147	81	3
58	7668	80	12
16344	35271	80	107
16513	48288	80	63
16346	35137	80	45
16561	17361	78	38
16354	44358	77	186
16521	30696	77	70
16351	38504	76	95
16104	8904	76	80
16075	9050	76	84
16224	7014	75	58
69	4887	75	5
16384	74983	75	164
3108	6985	74	1
3484	3743	73	0
16318	31024	71	45
60	7134	69	6
16564	16551	69	24
16329	30481	68	115
16524	30710	68	41
16349	34848	67	107
16541	27205	67	25
16544	23824	65	34
16539	28022	65	33
16376	63149	65	137
16094	9026	64	48
16164	8048	63	62
16297	24672	63	54
64	5485	62	3
16348	34813	61	171
16072	8878	61	67
16339	35335	60	90
67	5035	60	17
16531	28134	60	28
147	2246	60	30
16264	9638	60	48
3497	4950	60	2
16336	35364	60	49
16332	30756	60	41
15537	7660	58	62
66	5068	58	16
3577	5469	57	22
16548	21239	57	27
16303	27555	55	29
16266	10227	53	32
129	2817	53	12
16068	5983	52	55
16340	35309	51	45
16338	35295	51	34
16073	8957	51	59
128	2907	50	20
2490	6473	49	0
1146	5941	48	1
3522	5477	48	1
114	3347	47	29
44	10988	47	4
6341	6129	46	12
148	2183	46	24
309	2223	46	4
15992	7115	46	49
16323	30398	46	21
71	4704	46	0
16333	30763	46	53
16052	5736	46	46
16284	19760	45	37
16070	6228	45	57
16315	30916	44	48
16526	30456	44	27
16281	16082	44	33
8577	4643	44	1
52	10205	44	2
3489	3773	44	0
16298	24783	44	17
16553	17898	44	12
191	1351	43	34
16549	21140	43	25
168	1829	42	23
16311	28683	42	33
16215	7077	42	21
16191	7424	42	16
16312	28738	41	40
10291	6768	41	1
16310	28649	41	51
1242	6526	41	14
16342	35311	40	54
16327	30435	40	28
208	1295	40	19
16290	21914	39	31
15951	7510	39	36
16345	35175	38	68
262	1623	38	19
16536	28068	38	25
6468	6374	38	22
16184	8050	37	43
16285	19874	37	18
16269	10472	37	45
16270	10618	36	22
16560	17448	36	11
2000	8557	36	17
16308	28542	36	40
16529	28636	36	31
16105	8914	35	36
16316	30925	35	15
6989	7424	35	0
16178	8305	35	20
8574	4577	35	1
16190	7478	35	27
2487	5930	35	0
3492	3753	35	2
16080	9107	34	22
16230	6923	34	37
16343	35296	34	51
481	3744	34	16
108	3389	34	15
16306	28340	34	33
16267	10318	34	23
16314	30862	34	23
16244	7020	34	13
6420	5647	33	2
498	3676	32	5
8579	5161	32	0
13932	5982	32	22
15757	7480	31	21
3	10404	31	79
422	3689	31	2
53	10113	31	1
16545	23668	31	31
16102	8869	31	22
16159	8147	30	18
16066	5853	30	14
16291	21959	30	21
16179	8259	30	28
15989	7070	30	20
16321	30499	30	6
16319	30983	30	10
16302	27496	30	21
46	10892	29	6
16547	21348	29	23
15591	8069	29	31
16255	7771	29	25
14563	6960	29	18
8568	4527	29	2
16181	8148	29	26
16535	27893	29	17
1145	5875	29	0
16307	28440	29	14
16537	28092	29	19
111	3344	28	18
16533	27938	28	20
2107	8682	28	12
16263	9384	28	28
16035	6044	28	23
16322	30424	28	3
2457	6624	28	1
16237	6924	28	17
16245	7010	28	29
15325	6850	28	2
16222	6969	27	18
16300	26848	27	20
16557	17659	27	13
2479	5826	26	0
1344	7563	26	12
135	2685	26	14
553	3904	26	2
194	1051	26	18
16256	7748	26	23
16555	17754	26	6
16274	11560	26	19
16271	10742	26	18
16552	17969	26	5
16100	8895	26	18
152	2066	26	14
15833	7984	25	23
10297	6918	25	0
70	4776	25	2
1244	6564	25	0
1147	5942	25	0
527	3758	25	10
16558	17576	24	12
308	2245	24	9
16074	8976	24	18
2723	6324	24	0
16115	9184	24	7
13989	6468	24	20
1367	7818	24	9
16522	30637	24	20
4768	7502	24	1
2	10293	24	56
2476	5947	24	0
16280	16008	23	11
8561	4571	23	8
39	11354	23	9
898	6456	23	14
3516	5326	23	0
485	3675	23	12
16268	10377	23	16
33	12044	22	3
6	10739	22	70
16273	11133	22	15
3500	4948	22	0
14137	6707	22	24
303	2100	22	2
14805	6684	22	21
2715	6290	22	0
1143	5849	22	0
261	1642	22	5
186	1491	21	13
8571	4541	21	1
6537	6839	21	11
16034	6094	21	12
16124	9006	20	16
16275	11795	20	12
16554	17819	20	5
16183	8072	20	13
1358	7676	20	18
4	10509	20	59
16259	7798	20	14
16248	6970	20	14
167	1857	20	14
16258	7741	20	28
272	1812	20	8
16328	30376	20	16
3946	7246	20	19
16251	7032	19	14
16261	7842	19	11
16260	7788	19	5
16243	7022	19	7
10305	7129	19	0
16309	28590	19	9
16249	6985	19	16
3521	5414	19	0
528	3739	19	11
63	5587	19	1
5730	7860	19	9
6850	7207	19	5
15346	6912	19	8
16208	6934	19	2
16217	7063	19	16
16128	8869	19	9
2450	6918	19	1
15675	7689	19	15
2123	8488	19	12
196	1091	19	16
16076	9060	19	24
8613	5805	18	2
5830	7787	18	5
5735	7910	18	0
16182	8116	18	12
187	1459	18	15
55	9795	18	5
16167	7950	18	9
99	4067	18	6
3270	7530	18	7
1179	6009	18	0
8551	4588	18	4
10308	7328	18	2
2711	6253	18	0
1133	5799	17	0
16188	7619	17	5
14421	6144	17	3
16045	5815	17	14
2725	6305	17	0
8576	4578	17	0
5	10599	17	40
16130	8740	17	6
14430	6139	17	0
